time;row_1;
1;183.0;
2;184.0;
3;185.0;
4;186.0;
5;187.0;
6;188.0;
7;187.0;
8;186.0;
9;185.0;
10;184.0;
11;183.0;
12;184.0;
13;185.0;
14;186.0;
15;187.0;
16;188.0;
17;187.0;
18;186.0;
19;185.0;
20;184.0;
21;183.0;
22;182.0;
23;181.0;
24;180.0;
25;179.0;
26;178.0;
27;179.0;
28;180.0;
29;181.0;
30;182.0;
31;183.0;
32;182.0;
33;181.0;
34;180.0;
35;179.0;
36;178.0;
37;179.0;
38;180.0;
39;181.0;
40;182.0;
41;183.0;
42;184.0;
43;185.0;
44;186.0;
45;187.0;
46;188.0;
47;187.0;
48;186.0;
49;185.0;
50;184.0;
51;183.0;
52;184.0;
53;185.0;
54;186.0;
55;187.0;
56;188.0;
57;187.0;
58;186.0;
59;185.0;
60;184.0;
61;183.0;
62;182.0;
63;181.0;
64;180.0;
65;179.0;
66;178.0;
67;179.0;
68;180.0;
69;181.0;
70;182.0;
71;183.0;
72;182.0;
73;181.0;
74;180.0;
75;179.0;
76;178.0;
77;179.0;
78;180.0;
79;181.0;
80;182.0;
81;183.0;
82;184.0;
83;185.0;
84;186.0;
85;187.0;
86;188.0;
87;187.0;
88;186.0;
89;185.0;
90;184.0;
91;183.0;
92;184.0;
93;185.0;
94;186.0;
95;187.0;
96;188.0;
97;187.0;
98;186.0;
99;185.0;
100;184.0;
101;183.0;
