time;row_1;
1;-57.0;
2;-56.0;
3;-55.0;
4;-54.0;
5;-53.0;
6;-52.0;
7;-53.0;
8;-54.0;
9;-55.0;
10;-56.0;
11;-57.0;
12;-56.0;
13;-55.0;
14;-54.0;
15;-53.0;
16;-52.0;
17;-53.0;
18;-54.0;
19;-55.0;
20;-56.0;
21;-57.0;
22;-58.0;
23;-59.0;
24;-60.0;
25;-61.0;
26;-62.0;
27;-61.0;
28;-60.0;
29;-59.0;
30;-58.0;
31;-57.0;
32;-58.0;
33;-59.0;
34;-60.0;
35;-61.0;
36;-62.0;
37;-61.0;
38;-60.0;
39;-59.0;
40;-58.0;
41;-57.0;
42;-56.0;
43;-55.0;
44;-54.0;
45;-53.0;
46;-52.0;
47;-53.0;
48;-54.0;
49;-55.0;
50;-56.0;
51;-57.0;
52;-56.0;
53;-55.0;
54;-54.0;
55;-53.0;
56;-52.0;
57;-53.0;
58;-54.0;
59;-55.0;
60;-56.0;
61;-57.0;
62;-58.0;
63;-59.0;
64;-60.0;
65;-61.0;
66;-62.0;
67;-61.0;
68;-60.0;
69;-59.0;
70;-58.0;
71;-57.0;
72;-58.0;
73;-59.0;
74;-60.0;
75;-61.0;
76;-62.0;
77;-61.0;
78;-60.0;
79;-59.0;
80;-58.0;
81;-57.0;
82;-56.0;
83;-55.0;
84;-54.0;
85;-53.0;
86;-52.0;
87;-53.0;
88;-54.0;
89;-55.0;
90;-56.0;
91;-57.0;
92;-56.0;
93;-55.0;
94;-54.0;
95;-53.0;
96;-52.0;
97;-53.0;
98;-54.0;
99;-55.0;
100;-56.0;
101;-57.0;
