time;row_1;
1;-37.0;
2;-36.0;
3;-35.0;
4;-34.0;
5;-33.0;
6;-32.0;
7;-33.0;
8;-34.0;
9;-35.0;
10;-36.0;
11;-37.0;
12;-36.0;
13;-35.0;
14;-34.0;
15;-33.0;
16;-32.0;
17;-33.0;
18;-34.0;
19;-35.0;
20;-36.0;
21;-37.0;
22;-38.0;
23;-39.0;
24;-40.0;
25;-41.0;
26;-42.0;
27;-41.0;
28;-40.0;
29;-39.0;
30;-38.0;
31;-37.0;
32;-38.0;
33;-39.0;
34;-40.0;
35;-41.0;
36;-42.0;
37;-41.0;
38;-40.0;
39;-39.0;
40;-38.0;
41;-37.0;
42;-36.0;
43;-35.0;
44;-34.0;
45;-33.0;
46;-32.0;
47;-33.0;
48;-34.0;
49;-35.0;
50;-36.0;
51;-37.0;
52;-36.0;
53;-35.0;
54;-34.0;
55;-33.0;
56;-32.0;
57;-33.0;
58;-34.0;
59;-35.0;
60;-36.0;
61;-37.0;
62;-38.0;
63;-39.0;
64;-40.0;
65;-41.0;
66;-42.0;
67;-41.0;
68;-40.0;
69;-39.0;
70;-38.0;
71;-37.0;
72;-38.0;
73;-39.0;
74;-40.0;
75;-41.0;
76;-42.0;
77;-41.0;
78;-40.0;
79;-39.0;
80;-38.0;
81;-37.0;
82;-36.0;
83;-35.0;
84;-34.0;
85;-33.0;
86;-32.0;
87;-33.0;
88;-34.0;
89;-35.0;
90;-36.0;
91;-37.0;
92;-36.0;
93;-35.0;
94;-34.0;
95;-33.0;
96;-32.0;
97;-33.0;
98;-34.0;
99;-35.0;
100;-36.0;
101;-37.0;
