time;row_1;
1;-115.0;
2;-114.0;
3;-113.0;
4;-112.0;
5;-111.0;
6;-110.0;
7;-111.0;
8;-112.0;
9;-113.0;
10;-114.0;
11;-115.0;
12;-114.0;
13;-113.0;
14;-112.0;
15;-111.0;
16;-110.0;
17;-111.0;
18;-112.0;
19;-113.0;
20;-114.0;
21;-115.0;
22;-116.0;
23;-117.0;
24;-118.0;
25;-119.0;
26;-120.0;
27;-119.0;
28;-118.0;
29;-117.0;
30;-116.0;
31;-115.0;
32;-116.0;
33;-117.0;
34;-118.0;
35;-119.0;
36;-120.0;
37;-119.0;
38;-118.0;
39;-117.0;
40;-116.0;
41;-115.0;
42;-114.0;
43;-113.0;
44;-112.0;
45;-111.0;
46;-110.0;
47;-111.0;
48;-112.0;
49;-113.0;
50;-114.0;
51;-115.0;
52;-114.0;
53;-113.0;
54;-112.0;
55;-111.0;
56;-110.0;
57;-111.0;
58;-112.0;
59;-113.0;
60;-114.0;
61;-115.0;
62;-116.0;
63;-117.0;
64;-118.0;
65;-119.0;
66;-120.0;
67;-119.0;
68;-118.0;
69;-117.0;
70;-116.0;
71;-115.0;
72;-116.0;
73;-117.0;
74;-118.0;
75;-119.0;
76;-120.0;
77;-119.0;
78;-118.0;
79;-117.0;
80;-116.0;
81;-115.0;
82;-114.0;
83;-113.0;
84;-112.0;
85;-111.0;
86;-110.0;
87;-111.0;
88;-112.0;
89;-113.0;
90;-114.0;
91;-115.0;
92;-114.0;
93;-113.0;
94;-112.0;
95;-111.0;
96;-110.0;
97;-111.0;
98;-112.0;
99;-113.0;
100;-114.0;
101;-115.0;
