time;row_1;
1;25.0;
2;26.0;
3;27.0;
4;28.0;
5;29.0;
6;30.0;
7;29.0;
8;28.0;
9;27.0;
10;26.0;
11;25.0;
12;26.0;
13;27.0;
14;28.0;
15;29.0;
16;30.0;
17;29.0;
18;28.0;
19;27.0;
20;26.0;
21;25.0;
22;24.0;
23;23.0;
24;22.0;
25;21.0;
26;20.0;
27;21.0;
28;22.0;
29;23.0;
30;24.0;
31;25.0;
32;24.0;
33;23.0;
34;22.0;
35;21.0;
36;20.0;
37;21.0;
38;22.0;
39;23.0;
40;24.0;
41;25.0;
42;26.0;
43;27.0;
44;28.0;
45;29.0;
46;30.0;
47;29.0;
48;28.0;
49;27.0;
50;26.0;
51;25.0;
52;26.0;
53;27.0;
54;28.0;
55;29.0;
56;30.0;
57;29.0;
58;28.0;
59;27.0;
60;26.0;
61;25.0;
62;24.0;
63;23.0;
64;22.0;
65;21.0;
66;20.0;
67;21.0;
68;22.0;
69;23.0;
70;24.0;
71;25.0;
72;24.0;
73;23.0;
74;22.0;
75;21.0;
76;20.0;
77;21.0;
78;22.0;
79;23.0;
80;24.0;
81;25.0;
82;26.0;
83;27.0;
84;28.0;
85;29.0;
86;30.0;
87;29.0;
88;28.0;
89;27.0;
90;26.0;
91;25.0;
92;26.0;
93;27.0;
94;28.0;
95;29.0;
96;30.0;
97;29.0;
98;28.0;
99;27.0;
100;26.0;
101;25.0;
