time;row_1;
1;-87.0;
2;-86.0;
3;-85.0;
4;-84.0;
5;-83.0;
6;-82.0;
7;-83.0;
8;-84.0;
9;-85.0;
10;-86.0;
11;-87.0;
12;-86.0;
13;-85.0;
14;-84.0;
15;-83.0;
16;-82.0;
17;-83.0;
18;-84.0;
19;-85.0;
20;-86.0;
21;-87.0;
22;-88.0;
23;-89.0;
24;-90.0;
25;-91.0;
26;-92.0;
27;-91.0;
28;-90.0;
29;-89.0;
30;-88.0;
31;-87.0;
32;-88.0;
33;-89.0;
34;-90.0;
35;-91.0;
36;-92.0;
37;-91.0;
38;-90.0;
39;-89.0;
40;-88.0;
41;-87.0;
42;-86.0;
43;-85.0;
44;-84.0;
45;-83.0;
46;-82.0;
47;-83.0;
48;-84.0;
49;-85.0;
50;-86.0;
51;-87.0;
52;-86.0;
53;-85.0;
54;-84.0;
55;-83.0;
56;-82.0;
57;-83.0;
58;-84.0;
59;-85.0;
60;-86.0;
61;-87.0;
62;-88.0;
63;-89.0;
64;-90.0;
65;-91.0;
66;-92.0;
67;-91.0;
68;-90.0;
69;-89.0;
70;-88.0;
71;-87.0;
72;-88.0;
73;-89.0;
74;-90.0;
75;-91.0;
76;-92.0;
77;-91.0;
78;-90.0;
79;-89.0;
80;-88.0;
81;-87.0;
82;-86.0;
83;-85.0;
84;-84.0;
85;-83.0;
86;-82.0;
87;-83.0;
88;-84.0;
89;-85.0;
90;-86.0;
91;-87.0;
92;-86.0;
93;-85.0;
94;-84.0;
95;-83.0;
96;-82.0;
97;-83.0;
98;-84.0;
99;-85.0;
100;-86.0;
101;-87.0;
