time;row_1;
1;93.0;
2;94.0;
3;95.0;
4;96.0;
5;97.0;
6;98.0;
7;97.0;
8;96.0;
9;95.0;
10;94.0;
11;93.0;
12;94.0;
13;95.0;
14;96.0;
15;97.0;
16;98.0;
17;97.0;
18;96.0;
19;95.0;
20;94.0;
21;93.0;
22;92.0;
23;91.0;
24;90.0;
25;89.0;
26;88.0;
27;89.0;
28;90.0;
29;91.0;
30;92.0;
31;93.0;
32;92.0;
33;91.0;
34;90.0;
35;89.0;
36;88.0;
37;89.0;
38;90.0;
39;91.0;
40;92.0;
41;93.0;
42;94.0;
43;95.0;
44;96.0;
45;97.0;
46;98.0;
47;97.0;
48;96.0;
49;95.0;
50;94.0;
51;93.0;
52;94.0;
53;95.0;
54;96.0;
55;97.0;
56;98.0;
57;97.0;
58;96.0;
59;95.0;
60;94.0;
61;93.0;
62;92.0;
63;91.0;
64;90.0;
65;89.0;
66;88.0;
67;89.0;
68;90.0;
69;91.0;
70;92.0;
71;93.0;
72;92.0;
73;91.0;
74;90.0;
75;89.0;
76;88.0;
77;89.0;
78;90.0;
79;91.0;
80;92.0;
81;93.0;
82;94.0;
83;95.0;
84;96.0;
85;97.0;
86;98.0;
87;97.0;
88;96.0;
89;95.0;
90;94.0;
91;93.0;
92;94.0;
93;95.0;
94;96.0;
95;97.0;
96;98.0;
97;97.0;
98;96.0;
99;95.0;
100;94.0;
101;93.0;
