time;open;close;diff;volume;
   1;   43.4843;   44.1486;    0.6979;1093057.1429;
   2;   43.1889;   43.2817;    0.0466;1522951.4286;
   3;   43.1977;   42.9334;   -0.3271;1691502.8571;
   4;   43.7277;   43.1746;   -0.4300;1797831.4286;
   5;   43.9263;   43.7389;   -0.2434;1322388.5714;
   6;   43.9220;   43.9049;   -0.0627;1143082.8571;
   7;   44.2466;   44.0077;   -0.2511;1361605.7143;
   8;   44.8851;   44.3680;   -0.4363;1342180.0000;
   9;   45.3449;   44.9709;   -0.4025;919422.8571;
  10;   45.5977;   45.3234;   -0.2985;910020.0000;
  11;   45.9477;   45.5977;   -0.3555;665385.7143;
  12;   46.3989;   45.9477;   -0.4196;589605.7143;
  13;   46.7406;   46.3774;   -0.4035;462185.7143;
  14;   47.0651;   46.8263;   -0.1580;879491.4286;
  15;   46.9466;   47.1866;    0.1751;1175708.5714;
  16;   46.6166;   47.0649;    0.4266;1259422.8571;
  17;   45.9569;   46.4751;    0.6028;928068.5714;
  18;   44.9494;   45.7851;    0.8060;878777.1429;
  19;   43.7449;   44.5449;    0.7485;1000002.8571;
  20;   43.2731;   43.4303;    0.0880;1374000.0000;
  21;   43.8134;   43.0674;   -0.5911;1327791.4286;
  22;   44.6231;   43.8674;   -0.7977;1027300.0000;
  23;   45.1489;   44.6231;   -0.5656;746720.0000;
  24;   45.3691;   45.1489;   -0.1223;859237.1429;
  25;   44.9080;   45.3691;    0.3831;1098711.4286;
  26;   44.2434;   44.9191;    0.6937;1162974.2857;
  27;   43.7077;   44.1989;    0.3507;848420.0000;
  28;   43.8794;   43.6446;   -0.0202;650677.1429;
  29;   43.8406;   43.8349;   -0.0773;725405.7143;
  30;   43.6806;   43.8517;    0.1687;987697.1429;
  31;   43.5566;   43.6806;    0.0675;1202522.8571;
  32;   43.8251;   43.5351;   -0.2478;1508380.0000;
  33;   44.4649;   43.9109;   -0.5733;1708117.1429;
  34;   45.2294;   44.5863;   -0.5936;1384731.4286;
  35;   45.6334;   45.3263;   -0.3114;902051.4286;
  36;   45.4417;   45.5674;    0.1241;654271.4286;
  37;   45.0017;   45.3786;    0.3120;714408.5714;
  38;   44.7706;   44.9571;    0.2466;640394.2857;
  39;   44.7303;   44.7817;   -0.0205;736400.0000;
  40;   44.9631;   44.7303;   -0.0897;870225.7143;
  41;   45.0049;   44.9734;   -0.1777;969931.4286;
  42;   45.3437;   44.9637;   -0.3035;1166660.0000;
  43;   45.8934;   45.2854;   -0.7210;1205160.0000;
  44;   46.7894;   45.8523;   -0.7351;1052368.5714;
  45;   47.0709;   46.7997;   -0.3890;1027757.1429;
  46;   46.9520;   47.0811;    0.1529;1135654.2857;
  47;   46.5549;   46.9323;    0.3453;1149822.8571;
  48;   46.1009;   46.4109;    0.3220;1047245.7143;
  49;   45.8006;   45.9383;    0.1658;1333488.5714;
  50;   45.7934;   45.7251;   -0.1657;1361142.8571;
  51;   46.3794;   45.8149;   -0.4706;1190591.4286;
  52;   46.8509;   46.3794;   -0.4540;809720.0000;
  53;   46.8680;   46.8620;    0.0151;1194482.8571;
  54;   46.4126;   46.8234;    0.2759;1486945.7143;
  55;   46.2371;   46.3494;    0.2103;1597137.1429;
  56;   46.1871;   46.1926;   -0.0352;1333802.8571;
  57;   46.3443;   46.1983;   -0.0934;1683865.7143;
  58;   46.4483;   46.3443;   -0.1592;1659777.1429;
  59;   46.6926;   46.4483;   -0.1507;2062228.5714;
  60;   46.9811;   46.6823;   -0.4987;2473637.1429;
  61;   48.1140;   47.0223;   -0.9334;3112471.4286;
  62;   49.2880;   48.1723;   -1.1188;2243071.4286;
  63;   50.0394;   49.3291;   -0.6647;1172194.2857;
  64;   50.2080;   50.0291;   -0.3505;570108.5714;
  65;   50.5651;   50.2080;   -0.1254;877191.4286;
  66;   50.6434;   50.5651;   -0.4374;951791.4286;
  67;   51.5220;   50.6434;   -0.3836;992520.0000;
  68;   51.6794;   51.5751;   -0.5465;1415708.5714;
  69;   52.3437;   51.4669;   -0.6899;2159611.4286;
  70;   53.2006;   52.0426;   -1.2986;2208377.1429;
  71;   54.1109;   53.0197;   -0.6274;1908374.2857;
  72;   53.2169;   54.0371;    0.2565;1608682.8571;
  73;   52.3751;   53.0371;    1.0011;1713285.7143;
  74;   51.1506;   52.2483;    0.9810;1270054.2857;
  75;   50.3366;   51.1711;    0.7942;1125062.8571;
  76;   50.4294;   50.3709;   -0.1687;914768.5714;
  77;   51.5751;   50.5337;   -0.7163;1167211.4286;
  78;   51.9666;   51.6780;   -0.4805;1293948.5714;
  79;   51.7723;   52.0040;    0.0203;1635054.2857;
  80;   51.0394;   51.8300;    0.9283;2160331.4286;
