time;open;close;diff;volume;
   1;   44.3549;   44.8211;    0.4374;748065.7143;
   2;   44.8886;   44.6574;   -0.1862;744057.1429;
   3;   45.2251;   44.7609;   -0.4257;770134.2857;
   4;   45.4954;   45.3109;   -0.1927;864588.5714;
   5;   45.2680;   45.4740;    0.2336;836528.5714;
   6;   44.8251;   45.2251;    0.2420;1009980.0000;
   7;   45.2280;   44.9966;   -0.1512;917217.1429;
   8;   45.9449;   45.4709;   -0.4061;1189248.5714;
   9;   46.1660;   46.1163;   -0.0280;1295620.0000;
  10;   45.5960;   46.1231;    0.3918;1346914.2857;
  11;   45.1500;   45.6389;    0.5776;996745.7143;
  12;   44.3317;   44.9786;    0.6943;1110982.8571;
  13;   43.3120;   44.0889;    0.6300;1226360.0000;
  14;   43.0394;   43.1406;    0.1376;1148445.7143;
  15;   43.5269;   43.0823;   -0.3760;963100.0000;
  16;   43.8126;   43.4626;   -0.3604;1117034.2857;
  17;   43.9751;   44.0697;    0.2638;883128.5714;
  18;   43.6723;   44.3926;    0.3012;1175597.1429;
  19;   44.2366;   43.6209;   -0.3752;3108688.5714;
  20;   45.4434;   44.2766;   -1.2042;3520628.5714;
  21;   46.6823;   45.6891;   -0.7204;2087854.2857;
  22;   46.7169;   46.9980;   -0.1752;308654.2857;
  23;   46.6854;   46.5351;    0.1317;825420.0000;
  24;   46.4880;   46.7180;    0.1964;817065.7143;
  25;   45.8037;   46.4537;    0.6160;1060151.4286;
  26;   44.9691;   45.6994;    0.7358;1360214.2857;
  27;   44.3777;   44.8663;    0.4515;1754420.0000;
  28;   44.4477;   44.3263;   -0.1438;1513711.4286;
  29;   45.2577;   44.5437;   -0.6856;993031.4286;
  30;   46.0220;   45.3791;   -0.4659;746722.8571;
  31;   45.7223;   46.1291;    0.2324;830917.1429;
  32;   44.9191;   45.6049;    0.7298;842580.0000;
  33;   44.3591;   44.8389;    0.2991;866294.2857;
  34;   44.7066;   44.2674;   -0.1007;1679568.5714;
  35;   45.2180;   45.0263;   -0.5449;2024874.2857;
  36;   46.3863;   45.5394;   -0.5472;1697028.5714;
  37;   47.1366;   46.7840;   -0.4830;960248.5714;
  38;   47.3691;   47.2157;   -0.1213;838245.7143;
  39;   47.6131;   47.4411;   -0.3111;826560.0000;
  40;   48.2446;   47.5394;   -0.6002;912100.0000;
  41;   48.6817;   48.2549;   -0.2753;1212140.0000;
  42;   47.9603;   48.7246;    0.6492;1542454.2857;
  43;   46.5874;   47.7889;    1.0689;1519571.4286;
  44;   45.7846;   46.3446;    0.5606;1118054.2857;
  45;   45.5731;   45.6346;    0.3489;1205000.0000;
  46;   44.6103;   45.5303;    0.7761;1413700.0000;
  47;   43.4817;   44.4777;    0.7753;1355928.5714;
  48;   43.6120;   43.4406;    0.0070;1092908.5714;
  49;   44.1649;   43.6966;   -0.3602;1484585.7143;
  50;   44.0934;   44.2309;    0.0275;1242768.5714;
  51;   43.5794;   43.9966;    0.4172;1104968.5714;
  52;   43.0334;   43.4580;    0.4732;1008342.8571;
  53;   42.7346;   42.9477;   -0.0189;1180222.8571;
  54;   43.4874;   42.7560;   -0.5189;1200254.2857;
  55;   43.7563;   43.5406;    0.0200;1461745.7143;
  56;   42.0691;   43.5437;    1.1586;1612091.4286;
  57;   40.4649;   41.7680;    1.1537;1904591.4286;
  58;   40.3323;   40.2523;    0.1961;2117674.2857;
  59;   40.6669;   40.3854;   -0.2490;1775091.4286;
  60;   40.6783;   40.5494;   -0.3726;1806737.1429;
  61;   41.9769;   41.1480;   -0.6356;2429120.0000;
  62;   43.3769;   42.6320;   -0.7524;2393168.5714;
  63;   44.3823;   43.8877;   -0.5802;1483808.5714;
  64;   44.9191;   44.3120;   -0.5805;1052745.7143;
  65;   45.6063;   44.9937;   -0.5214;1026797.1429;
  66;   46.0549;   45.7037;   -0.5254;1180857.1429;
  67;   46.8894;   46.1626;   -0.6185;1108100.0000;
  68;   47.5340;   46.9229;   -0.5919;1033637.1429;
  69;   47.6626;   47.5229;   -0.1315;694074.2857;
  70;   47.3354;   47.6626;    0.3112;834228.5714;
  71;   46.9923;   47.3251;    0.2089;1010191.4286;
  72;   47.4051;   47.0120;   -0.3169;1254668.5714;
  73;   48.2249;   47.5491;   -0.6022;1105805.7143;
  74;   48.6163;   48.3874;   -0.1695;1079411.4286;
  75;   48.3160;   48.6917;    0.1131;902280.0000;
  76;   48.4206;   48.2946;    0.1066;893111.4286;
  77;   48.3549;   48.4206;   -0.0442;982685.7143;
  78;   48.3180;   48.3549;    0.0779;1254422.8571;
  79;   48.1620;   48.3174;    0.1796;1634231.4286;
  80;   47.9160;   48.2271;    0.2922;2095197.1429;
