time;open;close;diff;volume;
   1;   62.0406;   61.3714;   -0.6998;819588.5714;
   2;   62.2577;   62.2643;    0.0413;673225.7143;
   3;   62.0134;   62.4786;    0.5448;583091.4286;
   4;   61.0517;   62.0031;    0.8678;646608.5714;
   5;   60.2703;   61.0517;    0.7244;544168.5714;
   6;   60.0231;   60.2703;    0.4018;436014.2857;
   7;   59.7174;   60.0231;    0.1738;606957.1429;
   8;   59.6071;   59.7174;    0.2361;574237.1429;
   9;   59.2857;   59.6389;    0.2790;439142.8571;
  10;   58.8786;   59.1374;    0.2528;260325.7143;
  11;   58.8674;   58.7846;   -0.1490;308425.7143;
  12;   59.3731;   58.8620;   -0.3541;274360.0000;
  13;   59.6060;   59.5120;   -0.1296;222568.5714;
  14;   59.2406;   59.5091;    0.1045;270960.0000;
  15;   58.9866;   59.0780;    0.3541;415934.2857;
  16;   58.0394;   58.8426;    0.6583;641291.4286;
  17;   57.2411;   58.0094;    0.7318;596240.0000;
  18;   57.2514;   57.2926;   -0.0435;415017.1429;
  19;   58.2086;   57.3097;   -0.6864;228368.5714;
  20;   58.8340;   58.2497;   -0.6195;307460.0000;
  21;   58.8497;   58.8237;   -0.0714;332365.7143;
  22;   58.6740;   58.8497;    0.1528;457954.2857;
  23;   58.7140;   58.6637;   -0.1186;524357.1429;
  24;   59.2626;   58.7551;   -0.3093;540917.1429;
  25;   59.5229;   59.3209;   -0.3964;415374.2857;
  26;   60.0054;   59.5537;   -0.2955;454808.5714;
  27;   60.3426;   60.0363;   -0.4640;738280.0000;
  28;   61.0066;   60.3691;   -0.4850;709508.5714;
  29;   61.6520;   61.1746;   -0.6446;837017.1429;
  30;   62.4589;   61.8214;   -0.4026;736825.7143;
  31;   62.5634;   62.5857;   -0.2544;625760.0000;
  32;   62.6303;   62.5317;    0.1335;492871.4286;
  33;   62.0020;   62.6303;    0.5138;1202594.2857;
  34;   60.8780;   62.0020;    1.2909;1711425.7143;
  35;   59.2323;   60.8780;    1.2854;1404571.4286;
  36;   58.7291;   59.2323;    0.7667;689211.4286;
  37;   58.5191;   58.7291;    0.1454;507025.7143;
  38;   58.3134;   58.5191;    0.3656;758640.0000;
  39;   57.6303;   58.3134;    0.3859;723554.2857;
  40;   57.6489;   57.6191;    0.1493;413722.8571;
  41;   57.8303;   57.6934;   -0.0857;155482.8571;
  42;   57.8246;   57.8934;   -0.0655;310205.7143;
  43;   58.1603;   57.8580;   -0.2629;382948.5714;
  44;   58.7660;   58.1937;   -0.5861;415428.5714;
  45;   59.3520;   58.8291;   -0.3630;398680.0000;
  46;   59.1709;   59.3966;    0.0170;425794.2857;
  47;   58.9609;   59.1494;    0.3318;398442.8571;
  48;   58.6863;   59.0020;    0.1648;388151.4286;
  49;   58.8580;   58.7446;    0.0324;366914.2857;
  50;   58.9580;   58.8991;   -0.1567;308200.0000;
  51;   59.1291;   58.9477;   -0.1077;592360.0000;
  52;   59.1291;   59.1291;   -0.0502;796711.4286;
  53;   59.0223;   59.1291;    0.1427;806322.8571;
  54;   58.6763;   59.0223;    0.3460;774474.2857;
  55;   58.1703;   58.6763;    0.4774;901462.8571;
  56;   57.7946;   58.1703;    0.3546;821042.8571;
  57;   57.7174;   57.7946;    0.1240;848142.8571;
  58;   57.7389;   57.7174;   -0.0548;847422.8571;
  59;   57.8374;   57.7389;   -0.0983;637122.8571;
  60;   57.8774;   57.9334;    0.1558;845665.7143;
  61;   56.8763;   57.5251;    0.5286;1050508.5714;
  62;   55.4620;   56.1840;    0.8591;711614.2857;
  63;   54.2631;   54.9840;    0.4263;455757.1429;
  64;   54.8191;   54.3109;   -0.2671;750694.2857;
  65;   55.7906;   55.1080;   -0.7260;816157.1429;
  66;   56.3449;   56.0120;   -0.1963;741945.7143;
  67;   55.9994;   56.5163;    0.2568;697562.8571;
  68;   55.7069;   55.9566;    0.3691;682557.1429;
  69;   55.4237;   55.7069;    0.4040;629740.0000;
  70;   54.8037;   55.4451;    0.3904;828074.2857;
  71;   54.7580;   54.6966;    0.0809;789571.4286;
  72;   55.0049;   54.7223;   -0.2801;697054.2857;
  73;   55.1806;   55.0406;   -0.0755;536651.4286;
  74;   55.0677;   55.2877;    0.0174;524371.4286;
  75;   55.1480;   55.0463;    0.0975;746814.2857;
  76;   54.7891;   55.1480;    0.3307;1126388.5714;
  77;   54.0480;   54.7891;    0.6457;940760.0000;
  78;   53.5351;   54.0480;    0.5784;847665.7143;
  79;   53.4326;   53.6880;    0.2912;959262.8571;
  80;   53.7229;   53.5080;   -0.2437;1252874.2857;
