time;row;
     1;  10.69544;
     2;  11.28708;
     3;  11.22913;
     4;  12.16119;
     5;  12.64420;
     6;  12.68135;
     7;  10.90518;
     8;  13.94257;
     9;  14.61520;
    10;  13.42921;
    11;  13.83366;
    12;  13.36137;
    13;  12.21429;
    14;  11.44124;
    15;   9.90815;
    16;  13.27692;
    17;  13.31890;
    18;  10.42977;
    19;   7.01291;
    20;  13.56653;
    21;  13.82576;
    22;  11.84604;
    23;  11.56835;
    24;  13.66811;
    25;   9.77917;
    26;  11.50397;
    27;  10.44450;
    28;  12.13440;
    29;  13.11072;
    30;   9.53737;
    31;  12.13644;
    32;  13.30100;
    33;  12.56524;
    34;  12.00310;
    35;  10.90868;
    36;   9.32072;
    37;  11.94617;
    38;  11.98140;
    39;  13.34475;
    40;  13.44593;
    41;  13.44044;
    42;  11.95652;
    43;  12.46294;
    44;  13.93032;
    45;  13.24127;
    46;  13.41367;
    47;  15.24440;
    48;  13.70040;
    49;  16.47209;
    50;  17.72479;
    51;  17.15761;
    52;  15.23386;
    53;  15.63448;
    54;  13.32622;
    55;  13.60699;
    56;  13.03650;
    57;  13.25657;
    58;  12.02614;
    59;  14.36445;
    60;  14.14074;
    61;  11.55120;
    62;  11.63677;
    63;  13.27029;
    64;  12.97222;
    65;  14.66942;
    66;  14.11745;
    67;  14.13115;
    68;  13.04231;
    69;  14.05940;
    70;  14.93576;
    71;  11.98801;
    72;  14.50977;
    73;  16.90323;
    74;  16.09108;
    75;  16.38668;
    76;  18.18872;
    77;  13.16686;
    78;  18.36659;
    79;  18.36207;
    80;  18.92868;
    81;  15.58358;
    82;  14.23920;
    83;  16.42329;
    84;  16.49827;
    85;  16.21453;
    86;  15.79363;
    87;  17.22735;
    88;  18.85534;
    89;  19.52992;
    90;  19.44683;
    91;  19.62780;
    92;  18.90002;
    93;  19.60513;
    94;  18.93158;
    95;  19.87124;
    96;  15.62859;
    97;  18.73007;
    98;  18.18378;
    99;  19.28780;
   100;  16.14022;
   101;  18.08130;
   102;  15.29837;
   103;  18.09670;
   104;  18.38267;
   105;  16.00141;
   106;  16.69787;
   107;  17.49779;
   108;  17.89913;
   109;  17.65492;
   110;  15.58047;
   111;  17.42106;
   112;  15.70547;
   113;  16.84736;
   114;  17.69879;
   115;  16.71900;
   116;  15.56531;
   117;  17.79708;
   118;  17.34448;
   119;  15.88329;
   120;  17.01829;
   121;  16.18111;
   122;  18.57231;
   123;  17.62405;
   124;  15.70736;
   125;  17.34238;
   126;  17.06621;
   127;  16.84039;
   128;  17.37025;
   129;  16.87852;
   130;  15.68319;
   131;  16.62864;
   132;  13.80295;
   133;  16.78828;
   134;  14.90913;
   135;  14.26602;
   136;  15.50621;
   137;  15.33428;
   138;  16.36781;
   139;  16.29801;
   140;  14.67568;
   141;  14.74423;
   142;  15.91005;
   143;  17.43865;
   144;  17.26534;
   145;  14.99062;
   146;  14.22174;
   147;  15.73356;
   148;  15.56948;
   149;  14.59226;
   150;   9.50226;
   151;  15.98683;
   152;  15.69525;
   153;  15.85433;
   154;  16.07005;
   155;  12.90042;
   156;  12.89925;
   157;  16.39917;
   158;  17.60324;
   159;  16.51402;
   160;  12.27415;
   161;  14.19803;
   162;  15.86203;
   163;  15.34375;
   164;  14.23842;
   165;  17.23743;
   166;  15.54186;
   167;  16.47716;
   168;  16.63558;
   169;  16.65800;
   170;  16.12240;
   171;  16.53101;
   172;  16.71146;
   173;  16.39440;
   174;  11.88948;
   175;  13.91390;
   176;  12.19498;
   177;  15.59261;
   178;  15.44537;
   179;  16.11192;
   180;  15.67047;
   181;  11.96783;
   182;  14.92005;
   183;  16.12057;
   184;  17.08906;
   185;  15.42588;
   186;  14.44042;
   187;  16.54305;
   188;  15.78044;
   189;  16.62181;
   190;  15.90183;
   191;  16.86780;
   192;  16.78673;
   193;  14.76272;
   194;  17.19783;
   195;  15.98468;
   196;  15.64728;
   197;  12.13634;
   198;  15.75088;
   199;  15.88259;
   200;  14.76513;
   201;  15.80867;
   202;  15.36796;
   203;  16.17422;
   204;  15.01103;
   205;  14.02582;
   206;  14.02368;
   207;  14.88492;
   208;  13.31018;
   209;  16.05688;
   210;  13.18606;
   211;  15.11658;
   212;  16.05819;
   213;  16.78528;
   214;  16.67183;
   215;  13.76545;
   216;  15.94356;
   217;  16.43553;
   218;  15.75747;
   219;  14.68765;
   220;  14.49848;
   221;  15.29629;
   222;  14.67840;
   223;  14.70862;
   224;  14.31138;
   225;  14.03068;
   226;  14.56777;
   227;  13.78080;
   228;  14.53800;
   229;  15.98908;
   230;  15.79105;
   231;  14.48657;
   232;  13.65347;
   233;  14.89895;
   234;  15.44819;
   235;  14.36387;
   236;  13.63114;
   237;  13.86473;
   238;  13.03409;
   239;  12.46680;
   240;  14.01950;
   241;  14.90339;
   242;  14.68083;
   243;  13.67261;
   244;  13.40550;
   245;  13.59134;
   246;  13.90739;
   247;  11.68820;
   248;  13.70415;
   249;  14.00347;
   250;  14.05972;
   251;  15.53688;
   252;  15.51013;
   253;  15.94708;
   254;  13.23170;
   255;  13.52341;
   256;  13.64412;
