time;row;
     1;  11.61834;
     2;  12.16333;
     3;  13.08269;
     4;  13.18063;
     5;  13.48245;
     6;  13.31197;
     7;  14.19356;
     8;  14.61370;
     9;  10.46296;
    10;  13.29167;
    11;  14.44884;
    12;  14.37276;
    13;  14.04359;
    14;  14.72177;
    15;  15.81194;
    16;  14.90431;
    17;  13.48221;
    18;  13.22017;
    19;  14.73276;
    20;  15.18290;
    21;  13.81325;
    22;  15.35105;
    23;  14.17926;
    24;  10.39584;
    25;  14.46743;
    26;  13.51897;
    27;  14.15876;
    28;  14.42608;
    29;  13.03709;
    30;  14.33734;
    31;  12.64985;
    32;  14.76570;
    33;  13.59168;
    34;  12.79530;
    35;  13.02953;
    36;  13.16925;
    37;  10.37096;
    38;  12.80352;
    39;  13.11770;
    40;  12.82352;
    41;  14.15372;
    42;  12.67838;
    43;  10.75903;
    44;  13.41200;
    45;  14.23301;
    46;  13.78103;
    47;  13.68107;
    48;  13.57189;
    49;  13.02274;
    50;  11.53057;
    51;  13.07693;
    52;  15.70666;
    53;  15.08825;
    54;  14.45881;
    55;  14.31214;
    56;  16.92242;
    57;  17.48543;
    58;  17.18923;
    59;  13.50672;
    60;  14.14315;
    61;  14.75663;
    62;  11.75668;
    63;  13.83534;
    64;  11.22902;
    65;  15.95243;
    66;  17.52299;
    67;  17.86675;
    68;  16.72880;
    69;  15.24194;
    70;  16.47356;
    71;  17.05821;
    72;  18.41282;
    73;  17.21744;
    74;  16.49988;
    75;  16.81466;
    76;  16.69971;
    77;  13.72416;
    78;  16.69917;
    79;  15.21906;
    80;  16.44495;
    81;  16.52367;
    82;  16.20082;
    83;  14.36741;
    84;  15.60751;
    85;  15.44745;
    86;  15.20378;
    87;  14.58392;
    88;  12.98779;
    89;  14.06424;
    90;  14.76863;
    91;  14.36072;
    92;  15.69022;
    93;  16.46785;
    94;  16.00614;
    95;  14.69529;
    96;  14.69955;
    97;  14.06000;
    98;  15.44791;
    99;  16.59866;
   100;  17.15643;
   101;  15.73279;
   102;  15.65834;
   103;  16.27675;
   104;  16.40829;
   105;  16.21072;
   106;  16.93791;
   107;  16.83366;
   108;  15.94014;
   109;  15.13890;
   110;  14.31298;
   111;  15.00175;
   112;  15.80450;
   113;  15.65497;
   114;  14.85192;
   115;  14.80453;
   116;  16.26475;
   117;  15.47262;
   118;  13.92869;
   119;  15.06600;
   120;  15.13633;
   121;  13.77563;
   122;  13.08347;
   123;  13.40174;
   124;  11.22288;
   125;  12.85454;
   126;  10.63313;
   127;  15.01200;
   128;  15.42672;
   129;  15.05534;
   130;  13.38522;
   131;  13.85046;
   132;  14.52262;
   133;  16.16648;
   134;  16.36278;
   135;  15.57087;
   136;  14.15837;
   137;   9.74450;
   138;  14.75280;
   139;  15.38168;
   140;  13.77159;
   141;  12.87151;
   142;  14.88222;
   143;  15.08409;
   144;  14.09913;
   145;  12.02979;
   146;  13.55456;
   147;  13.88375;
   148;  10.88762;
   149;  14.71483;
   150;  14.40301;
   151;  10.58955;
   152;  13.53394;
   153;  12.17494;
   154;  14.30156;
   155;  14.76881;
   156;  13.80403;
   157;  11.56688;
   158;  11.12351;
   159;  11.86400;
   160;  13.02542;
   161;  13.44880;
   162;  12.82271;
   163;  13.19808;
   164;  13.89183;
   165;  13.12837;
   166;  10.87757;
   167;  13.07019;
   168;  13.55536;
   169;  12.48841;
   170;  13.12684;
   171;  12.85680;
   172;  13.59657;
   173;  13.74490;
   174;  11.61304;
   175;  12.98571;
   176;  13.36916;
   177;  15.31757;
   178;  15.21892;
   179;  13.47238;
   180;  12.67119;
   181;  11.60377;
   182;  13.70575;
   183;  13.86570;
   184;  11.09119;
   185;  12.33208;
   186;  12.74891;
   187;  13.83066;
   188;  11.99452;
   189;  13.16091;
   190;  14.10016;
   191;  13.81638;
   192;  14.01878;
   193;  12.49793;
   194;  11.78923;
   195;  10.68558;
   196;  11.49130;
   197;  11.08444;
   198;  13.45418;
   199;  13.19380;
   200;  11.23584;
   201;  13.68383;
   202;  13.39590;
   203;  11.97106;
   204;  13.56169;
   205;  13.50742;
   206;  13.24586;
   207;  13.28263;
   208;  12.92553;
   209;  12.46515;
   210;  12.85543;
   211;  13.36930;
   212;  13.06207;
   213;  11.68482;
   214;  13.40745;
   215;  14.44694;
   216;  14.10666;
   217;  13.35024;
   218;  12.19999;
   219;  13.26753;
   220;  12.69219;
   221;  13.39554;
   222;  13.03407;
   223;  12.13049;
   224;  12.60134;
   225;  10.79623;
   226;  11.71399;
   227;  11.39676;
   228;  11.08464;
   229;  12.29353;
   230;  13.57466;
   231;  13.28875;
   232;  14.73605;
   233;  14.02415;
   234;  12.94517;
   235;  13.50230;
   236;  11.48996;
   237;  14.43525;
   238;  14.14283;
   239;  14.99892;
   240;  14.91038;
   241;  12.66921;
   242;  10.99782;
   243;  11.79888;
   244;  12.11280;
   245;  11.28707;
   246;  13.52928;
   247;  14.48608;
   248;  12.80972;
   249;  13.19254;
   250;  10.50806;
   251;  11.86892;
   252;  11.36990;
   253;  11.99185;
   254;  13.48290;
   255;  14.15635;
   256;  13.28165;
