time;row;
     1;  12.22109;
     2;  11.62409;
     3;   9.51424;
     4;  10.44514;
     5;  11.61532;
     6;  11.51450;
     7;  11.20951;
     8;  12.80320;
     9;  14.82678;
    10;  14.50882;
    11;  13.33426;
    12;  11.03269;
    13;  11.09448;
    14;  11.91568;
    15;  11.12975;
    16;   7.12124;
    17;   9.74534;
    18;  11.53850;
    19;   9.63187;
    20;  10.12276;
    21;   8.50625;
    22;   9.65229;
    23;   6.63451;
    24;  10.26943;
    25;   7.90902;
    26;  11.73277;
    27;  10.67318;
    28;  10.73655;
    29;   9.60799;
    30;   9.40469;
    31;  10.50235;
    32;   9.54667;
    33;  10.58986;
    34;  10.29047;
    35;  10.38425;
    36;  10.24519;
    37;   7.99752;
    38;   8.93241;
    39;  11.11030;
    40;   9.59552;
    41;   9.33709;
    42;  10.95562;
    43;  10.00386;
    44;   9.15769;
    45;  10.51953;
    46;   9.14846;
    47;   9.72957;
    48;   8.79176;
    49;   9.81286;
    50;   8.86568;
    51;  11.71545;
    52;  11.38887;
    53;  11.67864;
    54;   9.90068;
    55;  11.55803;
    56;  12.30137;
    57;  13.17904;
    58;  12.33166;
    59;   9.75329;
    60;   9.29603;
    61;  11.06059;
    62;  12.33702;
    63;  12.52368;
    64;  11.13804;
    65;  11.45951;
    66;  12.95896;
    67;  10.73183;
    68;  13.24235;
    69;  13.98276;
    70;  13.37437;
    71;  13.83814;
    72;  11.64186;
    73;  14.25901;
    74;  13.64295;
    75;  14.36595;
    76;  13.83917;
    77;  15.45522;
    78;  15.60025;
    79;  15.73195;
    80;  14.46740;
    81;  14.05813;
    82;  15.15219;
    83;  15.41359;
    84;  14.91125;
    85;  13.29454;
    86;  10.86066;
    87;  12.98310;
    88;  14.50429;
    89;  15.70185;
    90;  15.81551;
    91;  15.32692;
    92;  15.39283;
    93;  13.38047;
    94;  15.23226;
    95;  14.51166;
    96;  15.24094;
    97;  14.81757;
    98;  17.19742;
    99;  15.13990;
   100;  16.67464;
   101;  14.90163;
   102;  16.52576;
   103;  15.85148;
   104;  12.19137;
   105;  16.85592;
   106;  16.90811;
   107;  15.11978;
   108;  15.42990;
   109;  16.75207;
   110;  16.22204;
   111;  17.58094;
   112;  17.36581;
   113;  16.43504;
   114;  17.04231;
   115;  18.37182;
   116;  18.29041;
   117;  18.26304;
   118;  19.02350;
   119;  19.05716;
   120;  18.22982;
   121;  18.75225;
   122;  18.15234;
   123;  18.64800;
   124;  19.08461;
   125;  19.26600;
   126;  19.23577;
   127;  19.53152;
   128;  19.22654;
   129;  17.63825;
   130;  18.69245;
   131;  18.12864;
   132;  16.67574;
   133;  16.09777;
   134;  15.35832;
   135;  16.87421;
   136;  15.47873;
   137;  16.76796;
   138;  15.20626;
   139;  12.87998;
   140;  16.47253;
   141;  17.21393;
   142;  16.53164;
   143;  17.24074;
   144;  16.99788;
   145;  15.24628;
   146;  16.68234;
   147;  17.03215;
   148;  16.61661;
   149;  15.47915;
   150;  16.39658;
   151;  16.65593;
   152;  16.20190;
   153;  12.47779;
   154;  17.51645;
   155;  17.19860;
   156;  15.61298;
   157;  16.44662;
   158;  17.62080;
   159;  15.75376;
   160;  15.94269;
   161;  14.93695;
   162;  14.48465;
   163;  16.49864;
   164;  16.07892;
   165;  16.11605;
   166;  18.68178;
   167;  18.09838;
   168;  15.28325;
   169;  13.72325;
   170;  16.46017;
   171;  16.42489;
   172;  16.04454;
   173;  17.16127;
   174;  17.10260;
   175;  14.52029;
   176;  14.63174;
   177;  16.67560;
   178;  15.86688;
   179;  15.95993;
   180;  16.16000;
   181;  16.59431;
   182;  13.81949;
   183;  15.05258;
   184;  15.98233;
   185;  16.79035;
   186;  17.06759;
   187;  17.51541;
   188;  17.84579;
   189;  16.83352;
   190;  17.07765;
   191;  16.31309;
   192;  14.59744;
   193;  14.60535;
   194;  16.13756;
   195;  15.11987;
   196;  16.46613;
   197;  15.71270;
   198;  14.14015;
   199;  15.59320;
   200;  16.33373;
   201;  14.81042;
   202;  15.41534;
   203;  16.89421;
   204;  15.83938;
   205;  15.34271;
   206;  14.35941;
   207;  15.10626;
   208;  16.03383;
   209;  14.69104;
   210;  15.22065;
   211;  16.22538;
   212;  15.77090;
   213;  15.26036;
   214;  16.08486;
   215;  16.62018;
   216;  16.08509;
   217;  13.77415;
   218;  14.05373;
   219;  14.10601;
   220;  14.06407;
   221;  15.05808;
   222;  14.51013;
   223;  13.83976;
   224;  13.95729;
   225;  13.03382;
   226;  12.92120;
   227;  14.63076;
   228;  13.08441;
   229;  13.06086;
   230;  12.49224;
   231;  14.25430;
   232;  13.40905;
   233;  14.29059;
   234;  14.32213;
   235;  16.01386;
   236;  15.53036;
   237;  15.32460;
   238;  13.28903;
   239;  13.55425;
   240;  14.71667;
   241;  15.13248;
   242;  14.38165;
   243;  12.78862;
   244;  13.62262;
   245;  15.34853;
   246;  15.13261;
   247;  14.87472;
   248;  15.13317;
   249;  14.65231;
   250;  13.73912;
   251;  14.56604;
   252;  14.93042;
   253;  14.14600;
   254;  14.76844;
   255;  14.67023;
   256;   8.02847;
