time;row;
     1;  13.64591;
     2;  14.62350;
     3;  14.00519;
     4;  12.12222;
     5;  12.72236;
     6;  13.24121;
     7;  12.48411;
     8;  11.16614;
     9;  12.88871;
    10;  13.85099;
    11;  12.99311;
    12;  14.30678;
    13;  14.76353;
    14;  15.03457;
    15;  15.61152;
    16;  12.77291;
    17;  11.46095;
    18;  14.43323;
    19;   7.96693;
    20;  14.86280;
    21;  15.62600;
    22;  14.29412;
    23;  11.11596;
    24;  13.75969;
    25;  14.51478;
    26;  14.55379;
    27;  13.32958;
    28;  13.49849;
    29;  13.27198;
    30;  13.48757;
    31;  12.11046;
    32;   9.84017;
    33;  13.31217;
    34;  12.92422;
    35;   9.20367;
    36;   7.44538;
    37;  11.99764;
    38;  13.18024;
    39;  11.69454;
    40;  13.24595;
    41;   9.87502;
    42;  11.18763;
    43;  13.86424;
    44;  14.13349;
    45;  11.01869;
    46;   9.18189;
    47;  12.10198;
    48;  12.91015;
    49;  14.19566;
    50;  15.04204;
    51;  16.36142;
    52;  15.76647;
    53;  14.83994;
    54;  13.02043;
    55;  13.51866;
    56;  14.74087;
    57;  15.60384;
    58;  14.96991;
    59;  14.62107;
    60;  15.12110;
    61;  10.60120;
    62;  15.45185;
    63;  16.40909;
    64;  16.22704;
    65;  15.30581;
    66;  15.23054;
    67;  16.90657;
    68;  17.16033;
    69;  18.77670;
    70;  16.84766;
    71;  17.13662;
    72;  18.66406;
    73;  18.37200;
    74;  17.86227;
    75;  18.29278;
    76;  16.10168;
    77;  17.44315;
    78;  19.03732;
    79;  18.71024;
    80;  18.38621;
    81;  16.41449;
    82;  16.49276;
    83;  16.11833;
    84;  15.86353;
    85;  18.01983;
    86;  17.90588;
    87;  19.39157;
    88;  19.29123;
    89;  16.83059;
    90;  18.37795;
    91;  19.65121;
    92;  17.76941;
    93;  18.54347;
    94;  18.20417;
    95;  18.74069;
    96;  19.30637;
    97;  17.89041;
    98;  15.05687;
    99;  15.24935;
   100;  16.66830;
   101;  17.58831;
   102;  17.47343;
   103;  17.92705;
   104;  18.31381;
   105;  18.77570;
   106;  19.11973;
   107;  18.66857;
   108;  17.72345;
   109;  18.07329;
   110;  18.59164;
   111;  16.36386;
   112;  17.41416;
   113;  17.09571;
   114;  14.89374;
   115;  16.65169;
   116;  15.28773;
   117;  16.78876;
   118;  17.44424;
   119;  18.38299;
   120;  18.36857;
   121;  14.35121;
   122;  16.77581;
   123;  16.61764;
   124;  16.83646;
   125;  15.30070;
   126;  16.12317;
   127;  15.69497;
   128;  16.00663;
   129;  16.21965;
   130;  17.40400;
   131;  16.40112;
   132;  17.02632;
   133;  17.50161;
   134;  16.76537;
   135;  16.35488;
   136;  16.12037;
   137;  15.42376;
   138;  13.46022;
   139;  15.78912;
   140;  16.28065;
   141;  15.90003;
   142;  15.55876;
   143;  17.98935;
   144;  17.86360;
   145;  17.34250;
   146;  16.71169;
   147;  15.76161;
   148;  17.46843;
   149;  18.02378;
   150;  16.24792;
   151;  16.60630;
   152;  13.47809;
   153;  16.61828;
   154;  14.63290;
   155;  12.02560;
   156;  17.32021;
   157;  17.30055;
   158;  16.28304;
   159;  16.89199;
   160;  15.80291;
   161;  14.28995;
   162;  17.05106;
   163;  12.27159;
   164;  15.28025;
   165;  15.73024;
   166;  12.42433;
   167;  17.07339;
   168;  16.14340;
   169;  15.75995;
   170;  15.28324;
   171;  14.54033;
   172;  16.69872;
   173;  15.80095;
   174;  16.50834;
   175;  15.89490;
   176;  16.94932;
   177;  16.17691;
   178;  15.92263;
   179;  17.04620;
   180;  17.25214;
   181;  17.08420;
   182;  14.84875;
   183;  17.62446;
   184;  18.16333;
   185;  17.60870;
   186;  14.01391;
   187;  15.50166;
   188;  15.42605;
   189;  15.76984;
   190;  16.72526;
   191;  14.32585;
   192;  16.58751;
   193;  15.98839;
   194;  12.35349;
   195;  12.50701;
   196;  15.18168;
   197;  16.64643;
   198;  16.85965;
   199;  16.38273;
   200;  16.60079;
   201;  16.55285;
   202;  16.80867;
   203;  15.95359;
   204;  16.07074;
   205;  15.88269;
   206;  16.32261;
   207;  16.11183;
   208;  13.04669;
   209;  11.56188;
   210;  14.37960;
   211;  16.03092;
   212;  16.76780;
   213;  16.40530;
   214;  15.40154;
   215;  15.07523;
   216;  14.03788;
   217;  13.55544;
   218;  14.46949;
   219;  17.09795;
   220;  15.57391;
   221;  13.60657;
   222;  15.45663;
   223;  16.06330;
   224;  15.55964;
   225;  13.60412;
   226;  14.52162;
   227;  15.07102;
   228;  14.03973;
   229;  17.02574;
   230;  16.00438;
   231;  15.08324;
   232;  15.18385;
   233;  15.34041;
   234;  16.34917;
   235;  15.49993;
   236;  13.39494;
   237;  14.49217;
   238;  13.81976;
   239;  14.24836;
   240;  16.02606;
   241;  16.32440;
   242;  16.09836;
   243;  15.19423;
   244;  14.98985;
   245;  11.78538;
   246;  13.65268;
   247;  14.66443;
   248;  14.63564;
   249;  14.53737;
   250;  14.68169;
   251;  12.91449;
   252;  12.42068;
   253;  15.12786;
   254;  11.92802;
   255;  12.78233;
   256;  10.07562;
