time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-151;146;-151;146;-63.4003;102.291;-172;302.333;210.154;2.37622;-63.4003;102.291;118.95;2.20782;-172;302.333;326.799;2.16797;
2;-120;150;-120;150;-49.967;102.716;-134.333;303.333;192.121;2.24908;-49.967;102.716;111.849;2.10885;-134.333;303.333;308.082;2.06486;
3;-59;154;-59;154;-37.0578;102.88;-104;303.333;164.734;1.94065;-37.0578;102.88;105.965;2.00325;-104;303.333;294.909;1.97418;
4;-7;153;-7;153;-23.5344;103.131;-83.6667;303.333;152.782;1.62022;-23.5344;103.131;101.285;1.88068;-83.6667;303.333;287.536;1.90909;
5;32;154;32;154;0.914823;103.761;-12.3333;305.667;156.782;1.36881;0.914823;103.761;97.3038;1.637;-12.3333;305.667;274.632;1.65864;
6;54;153;54;153;20.4422;103.97;49;306.667;161.686;1.23386;20.4422;103.97;98.1762;1.43706;49;306.667;277.086;1.43599;
7;63;153;65;153;32.9857;103.87;90.3333;306.333;164.881;1.18233;32.9857;103.87;100.523;1.31294;90.3333;306.333;285.273;1.29176;
8;64;153;43;118;39.8649;103.738;114.333;306;165.262;1.17673;35.1383;91.755;89.507;1.25514;114.333;306;292.482;1.21248;
9;65;153;9;89;42.75;103.105;125;304;165.648;1.17115;24.8291;80.8458;76.2067;1.3394;125;304;294.544;1.17618;
10;65;152;-21;64;41.3463;99.2745;121.333;292.333;164.728;1.16879;10.9107;67.3279;60.762;1.51219;121.333;292.333;282.366;1.17228;
11;64;148;-48;43;35.1383;91.755;103.333;271;160.657;1.16478;-5.73102;52.2799;47.4489;1.85014;103.333;271;255.855;1.20477;
12;43;118;-73;25;24.8291;80.8458;75;241.333;125.023;1.22435;-23.1516;36.9732;42.9968;2.35949;75;241.333;218.587;1.27729;
13;9;89;-88;10;10.9107;67.3279;37.3333;204.667;88.9975;1.47568;-39.2936;24.3044;49.8674;2.78015;37.3333;204.667;174.457;1.42368;
14;-21;64;-103;3;-5.73102;52.2799;-8.66667;162.333;67.1465;1.89748;-51.8278;15.0188;59.7655;3.00145;-8.66667;162.333;131.832;1.72637;
15;-48;43;-88;14;-23.1516;36.9732;-59.3333;116.333;64.585;2.42141;-60.9073;9.03576;68.3;3.10695;-59.3333;116.333;110.23;2.27177;
16;-73;25;-43;28;-39.2936;24.3044;-108;78;77.5511;2.81887;-48.0662;10.7304;55.5665;3.06846;-108;78;128.257;2.77555;
17;-88;10;0;36;-51.8278;15.0188;-146;49.6667;89.066;3.03365;-31.2137;14.9404;39.4423;2.93035;-146;49.6667;158.736;3.03066;
18;-103;3;34;39;-60.9073;9.03576;-174.333;30.6667;103.58;3.11653;-11.7502;18.1976;22.3107;2.59863;-174.333;30.6667;186.099;-3.13392;
19;-105;4;61;29;-65.8413;5.19056;-190.667;17.3333;105.609;3.10754;8.71741;19.0708;12.4756;1.46111;-190.667;17.3333;202.965;-3.0688;
20;-106;7;77;15;-67.7943;3.46986;-198.333;10.6667;106.752;3.07977;28.8291;15.7828;23.3305;0.401266;-198.333;10.6667;211.184;-3.03995;
21;-97;3;96;-9;-67.1684;4.06713;-198.333;12;97.5821;3.11499;45.4292;7.7337;38.0923;0.0279218;-178.333;20.3333;190.457;-3.0798;
22;-96;5;111;-36;-60.373;6.85293;-178.333;20.3333;96.6569;3.09403;58.6442;-4.10034;52.411;-0.206977;-143.333;31;155.098;-3.13454;
23;-88;14;122;-61;-48.0662;10.7304;-143.333;31;89.5852;2.98925;69.0395;-18.9206;66.7853;-0.393238;-96.6667;41.6667;108.849;3.05353;
24;-43;28;129;-87;-31.2137;14.9404;-96.6667;41.6667;51.5548;2.57678;75.7316;-37.0693;81.1723;-0.569069;-44;50.3333;58.6679;2.82546;
25;0;36;121;-129;-11.7502;18.1976;-44;50.3333;35.5995;1.58618;76.5492;-58.4511;95.0214;-0.755061;13.6667;53.6667;21.6567;1.48267;
26;34;39;87;-173;8.71741;19.0708;13.6667;53.6667;51.075;0.856659;72.4469;-78.853;107.478;-0.920204;75;46;64.7502;0.21645;
27;61;29;68;-184;28.8291;15.7828;75;46;66.8743;0.441832;60.1987;-99.1377;118.271;-1.10758;126.333;24.6667;114.813;-0.0647359;
28;77;15;12;-212;45.4292;7.7337;126.333;24.6667;77.8331;0.188636;44.0401;-116.653;128.665;-1.28164;167;-7.66667;160.25;-0.250735;
29;96;-9;-7;-216;58.6442;-4.10034;167;-7.66667;95.9146;-0.0982113;26.2695;-130.443;138.412;-1.43369;198.667;-49.6667;204.007;-0.412362;
30;111;-36;-19;-217;69.0395;-18.9206;198.667;-49.6667;116.297;-0.318384;9.89096;-139.343;146.035;-1.55341;218.667;-102.333;246.74;-0.576166;
