time;open;close;diff;volume;
   1;  118.0034;  116.7269;   -1.2655;285694.2857;
   2;  117.2443;  117.3846;    0.1277;320222.8571;
   3;  116.9666;  117.5951;    0.6001;337965.7143;
   4;  116.8654;  116.9666;   -0.0701;348188.5714;
   5;  118.0626;  116.8654;   -0.9578;334054.2857;
   6;  119.0866;  118.0626;   -0.9512;350640.0000;
   7;  119.0166;  119.0866;   -0.0034;369045.7143;
   8;  118.3320;  119.0166;    0.6142;304511.4286;
   9;  118.0446;  118.3209;    0.0727;265988.5714;
  10;  118.9660;  118.0891;   -0.3972;358742.8571;
  11;  119.1503;  119.0291;   -0.5497;347168.5714;
  12;  119.5934;  119.1949;   -0.1494;320660.0000;
  13;  119.2551;  119.6037;    0.3400;479848.5714;
  14;  117.8983;  119.1694;    1.3578;564474.2857;
  15;  116.1469;  117.7666;    1.1462;490934.2857;
  16;  116.4683;  116.1023;   -0.0295;359828.5714;
  17;  117.4697;  116.5480;   -0.7962;482902.8571;
  18;  117.7194;  117.5109;   -0.3261;502571.4286;
  19;  117.5609;  117.7091;   -0.0146;459417.1429;
  20;  117.6766;  117.5720;    0.2619;328334.2857;
  21;  116.9523;  117.6320;    0.2808;370651.4286;
  22;  117.0166;  116.8891;    0.0930;568934.2857;
  23;  117.4726;  116.9720;   -0.6370;593654.2857;
  24;  118.4269;  117.4409;   -0.9361;514934.2857;
  25;  119.1366;  118.5983;   -0.2909;471897.1429;
  26;  118.1054;  119.4111;    1.1339;618128.5714;
  27;  116.0266;  118.1500;    1.9918;585037.1429;
  28;  114.3077;  115.8040;    1.4628;446971.4286;
  29;  113.6391;  114.1809;    0.9029;587931.4286;
  30;  112.9034;  113.6709;    0.3606;801194.2857;
  31;  113.4363;  112.9034;   -0.4652;946780.0000;
  32;  114.7551;  113.4363;   -1.0258;656040.0000;
  33;  115.0951;  114.7551;   -0.4928;594645.7143;
  34;  114.8594;  115.0951;    0.1623;526385.7143;
  35;  114.8369;  114.8594;   -0.0720;597057.1429;
  36;  115.3451;  114.8369;   -0.2191;427177.1429;
  37;  115.1277;  115.3451;   -0.0070;581968.5714;
  38;  114.7280;  115.1277;    0.5690;699328.5714;
  39;  113.8923;  114.7494;    0.6104;753228.5714;
  40;  113.3737;  113.8066;    0.7677;461345.7143;
  41;  112.4040;  113.2523;    0.4473;304651.4286;
  42;  112.4000;  112.3183;    0.2175;396325.7143;
  43;  112.2857;  112.4214;    0.0806;662025.7143;
  44;  111.7826;  112.2857;    0.5015;629237.1429;
  45;  111.1166;  111.7826;    0.5619;423408.5714;
  46;  110.8280;  111.1166;    0.3550;305354.2857;
  47;  110.5780;  110.8280;    0.3501;320448.5714;
  48;  109.9563;  110.6106;    0.5000;324237.1429;
  49;  109.3880;  109.8260;    0.5648;453560.0000;
  50;  108.8654;  109.2034;    0.2040;405442.8571;
  51;  109.1237;  108.7351;   -0.3117;405182.8571;
  52;  110.0451;  109.1237;   -1.0512;400151.4286;
  53;  111.5123;  110.1754;   -1.0222;523337.1429;
  54;  111.9149;  111.7183;   -0.4398;527745.7143;
  55;  111.6931;  111.9594;    0.3516;477468.5714;
  56;  110.9049;  111.5606;    0.5936;377048.5714;
  57;  110.1534;  110.7334;    0.6389;288962.8571;
  58;  109.6809;  110.0534;    0.2324;354165.7143;
  59;  109.9151;  109.5951;   -0.1773;365534.2857;
  60;  110.1523;  109.9366;   -0.1373;318042.8571;
  61;  109.8494;  110.1523;    0.0968;533837.1429;
  62;  109.8891;  109.8280;    0.0493;738948.5714;
  63;  110.1974;  109.9963;   -0.2346;719742.8571;
  64;  110.5320;  110.2331;   -0.2571;452828.5714;
  65;  110.6423;  110.4963;   -0.1946;402900.0000;
  66;  110.5563;  110.5351;    0.0452;412720.0000;
  67;  110.2134;  110.5777;    0.3364;382034.2857;
  68;  109.7423;  110.2666;    0.5341;337145.7143;
  69;  109.2320;  109.5297;    0.1887;392982.8571;
  70;  109.5220;  108.9309;   -0.5890;440945.7143;
  71;  110.4551;  109.3094;   -0.9565;482720.0000;
  72;  110.9023;  110.5083;   -0.3628;368768.5714;
  73;  110.4737;  110.9023;    0.0971;399265.7143;
  74;  110.7511;  110.4737;   -0.0074;440857.1429;
  75;  110.9951;  110.7511;   -0.3331;471582.8571;
  76;  111.3491;  110.9951;   -0.3452;378885.7143;
  77;  111.7677;  111.3166;   -0.4494;358340.0000;
  78;  112.3803;  111.8980;   -0.4955;400871.4286;
  79;  112.6871;  112.2720;   -0.3627;520945.7143;
  80;  112.7097;  112.6460;   -0.0877;701148.5714;
