time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.0515;   -0.5974;    0.2163;   -0.7341;    0.0258;   -0.3562;   -0.1205;    0.2427;   -0.1344;   -0.2209;   -0.1300;    0.2818;
   2;    1.0735;   -0.4059;    0.0504;   -0.6065;   -0.0882;   -0.3208;   -0.1110;    0.1633;   -0.1195;   -0.2902;    0.0485;    0.2339;
   3;    1.1615;   -0.3897;   -0.1380;   -0.4029;   -0.1280;   -0.1545;   -0.2313;    0.0608;   -0.1774;   -0.2931;    0.2001;    0.2444;
   4;    1.1430;   -0.4601;   -0.1445;   -0.2605;    0.0004;   -0.1556;   -0.2109;    0.0005;   -0.2433;   -0.2171;    0.1440;    0.2031;
   5;    1.0058;   -0.5409;    0.0387;   -0.2993;    0.1124;   -0.1155;   -0.1869;   -0.0422;   -0.2370;   -0.1834;    0.1118;    0.1619;
   6;    0.9631;   -0.5090;    0.0045;   -0.2241;    0.2374;   -0.0715;   -0.2212;   -0.0813;   -0.2396;   -0.2095;    0.1440;    0.1847;
   7;    0.8793;   -0.3295;   -0.1636;   -0.0873;    0.3288;   -0.1092;   -0.2275;   -0.1630;   -0.2156;   -0.2291;    0.1495;    0.1352;
   8;    0.8382;   -0.4466;    0.0144;   -0.0569;    0.2638;   -0.1047;   -0.1950;   -0.1652;   -0.3179;   -0.1744;    0.1715;    0.0827;
   9;    0.8672;   -0.5582;    0.1172;    0.0219;    0.2091;   -0.1153;   -0.2405;   -0.1472;   -0.3160;   -0.1553;    0.1345;    0.0252;
  10;    0.7241;   -0.6185;    0.1804;    0.0736;    0.2517;   -0.1808;   -0.2375;   -0.1632;   -0.2867;   -0.1387;    0.0736;   -0.0118;
  11;    0.6970;   -0.7218;    0.2855;    0.1276;    0.2919;   -0.2471;   -0.2401;   -0.1310;   -0.2512;   -0.1119;    0.0210;   -0.0436;
