time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.0772;   -0.5639;    0.1960;   -0.4923;   -0.3215;   -0.4069;    0.0738;    0.0051;    0.0462;   -0.1867;   -0.2616;    0.2108;
   2;    1.1416;   -0.4962;    0.2125;   -0.6141;   -0.2323;   -0.3653;    0.0361;   -0.0015;    0.0444;   -0.1804;   -0.3110;    0.2303;
   3;    1.2814;   -0.4545;    0.0958;   -0.5819;   -0.1420;   -0.3453;    0.0175;   -0.0515;    0.0779;   -0.2063;   -0.3481;    0.2480;
   4;    1.2467;   -0.4578;    0.0272;   -0.4942;   -0.1200;   -0.2882;    0.0015;   -0.0612;    0.0487;   -0.2832;   -0.2788;    0.2325;
   5;    1.1472;   -0.5290;    0.0239;   -0.5267;   -0.0454;   -0.2524;    0.0153;   -0.1054;    0.0635;   -0.2935;   -0.3158;    0.2768;
   6;    1.2546;   -0.5008;   -0.1097;   -0.4780;    0.0698;   -0.2281;   -0.0131;   -0.2000;    0.0795;   -0.3248;   -0.3111;    0.3215;
   7;    1.2258;   -0.8080;   -0.0813;   -0.3444;    0.1147;   -0.1509;   -0.1339;   -0.1773;   -0.0283;   -0.3106;   -0.2782;    0.2654;
   8;    1.2971;   -1.1172;    0.1282;   -0.3508;    0.1573;   -0.0256;   -0.2954;   -0.1117;   -0.1183;   -0.3305;   -0.2135;    0.2220;
   9;    1.1816;   -1.1799;    0.2546;   -0.3555;    0.2018;    0.0178;   -0.3662;   -0.1263;   -0.1858;   -0.3269;   -0.1269;    0.2092;
  10;    0.9421;   -1.1509;    0.2663;   -0.2795;    0.2532;   -0.0130;   -0.3964;   -0.1582;   -0.1882;   -0.3178;   -0.0750;    0.2272;
  11;    0.8300;   -1.1692;    0.3152;   -0.2175;    0.3087;   -0.0357;   -0.4404;   -0.1653;   -0.1876;   -0.2949;   -0.0352;    0.2110;
  12;    0.8765;   -1.2075;    0.3427;   -0.1413;    0.3362;   -0.0385;   -0.4359;   -0.1472;   -0.1823;   -0.2600;   -0.0124;    0.1462;
  13;    0.8619;   -1.3048;    0.4504;   -0.0659;    0.3595;   -0.0205;   -0.4409;   -0.1229;   -0.2055;   -0.2324;    0.0090;    0.0503;
  14;    0.8415;   -1.3384;    0.5129;   -0.0274;    0.3880;   -0.0340;   -0.4598;   -0.1119;   -0.2262;   -0.2268;    0.0163;   -0.0109;
  15;    0.8275;   -1.3169;    0.5726;    0.0120;    0.4029;   -0.0638;   -0.4471;   -0.0985;   -0.2520;   -0.1990;    0.0168;   -0.0738;
  16;    0.7067;   -1.3423;    0.6743;   -0.0285;    0.4040;   -0.0438;   -0.4513;   -0.0747;   -0.2727;   -0.1712;    0.0397;   -0.1296;
  17;    0.5677;   -1.2816;    0.7040;    0.0153;    0.4430;   -0.0539;   -0.4174;   -0.0573;   -0.2638;   -0.1304;    0.0303;   -0.1783;
  18;    0.5637;   -1.3177;    0.7782;    0.0115;    0.4552;   -0.0247;   -0.3963;   -0.0360;   -0.2551;   -0.0972;    0.0141;   -0.2306;
