time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7037;    0.3064;   -0.1965;   -0.4362;    0.0620;   -0.5833;   -0.1619;    0.0053;    0.2086;    0.0738;   -0.1443;    0.0510;
   2;    0.7648;    0.1474;   -0.1158;   -0.5070;    0.0673;   -0.4895;   -0.2007;    0.0584;    0.1784;    0.0993;   -0.2140;    0.0230;
   3;    0.8776;    0.0382;   -0.0257;   -0.6257;    0.0615;   -0.3293;   -0.1356;   -0.0114;    0.1005;    0.1077;   -0.2439;    0.0428;
   4;    0.9803;    0.0935;   -0.1584;   -0.5749;    0.1077;   -0.2392;   -0.1362;   -0.1025;    0.1930;    0.0520;   -0.2312;    0.0376;
   5;    1.1189;   -0.0037;   -0.1832;   -0.5142;    0.0943;   -0.1664;   -0.1418;   -0.1091;    0.2461;   -0.0510;   -0.2408;    0.0027;
   6;    1.2066;   -0.0889;   -0.0980;   -0.5619;    0.1455;   -0.1362;   -0.1389;   -0.0524;    0.1192;   -0.0322;   -0.2605;    0.0101;
   7;    1.0145;    0.1021;   -0.1547;   -0.5193;    0.1159;   -0.1074;   -0.0705;   -0.0579;    0.0549;   -0.1565;   -0.1615;    0.0706;
   8;    0.8593;    0.1204;   -0.2012;   -0.3985;    0.0900;    0.0155;   -0.1205;   -0.2415;    0.2044;   -0.3268;   -0.0852;    0.1108;
   9;    0.8124;    0.1884;   -0.2024;   -0.3365;    0.0986;    0.0700;   -0.1122;   -0.2758;    0.1944;   -0.3856;   -0.0134;    0.0743;
  10;    0.7768;    0.2048;   -0.2064;   -0.2842;    0.1975;    0.0897;   -0.1242;   -0.3339;    0.1935;   -0.3390;    0.0122;    0.0443;
  11;    0.7317;    0.2039;   -0.1727;   -0.1902;    0.2238;    0.1159;   -0.1464;   -0.3913;    0.2203;   -0.3282;    0.0215;    0.0419;
  12;    0.7117;    0.1388;   -0.0453;   -0.0329;    0.1132;    0.1384;   -0.1308;   -0.4549;    0.1896;   -0.3102;    0.0857;    0.0566;
  13;    0.7549;   -0.0257;    0.0315;   -0.0031;    0.1625;    0.1677;   -0.1386;   -0.4461;    0.1328;   -0.2976;    0.1397;    0.0841;
  14;    0.7494;   -0.1138;   -0.0310;    0.0482;    0.3253;    0.1513;   -0.1557;   -0.4126;    0.1377;   -0.3528;    0.1174;    0.1259;
  15;    0.6438;   -0.2013;    0.0064;    0.1216;    0.3342;    0.1224;   -0.1043;   -0.3827;    0.1115;   -0.3165;    0.0537;    0.1182;
  16;    0.5345;   -0.2225;    0.0804;    0.1970;    0.4004;    0.0496;   -0.1115;   -0.3196;    0.1267;   -0.2596;    0.0064;    0.0755;
