time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5427;   -0.2661;    0.0975;   -0.7632;    0.0101;   -0.6401;   -0.1607;    0.3160;   -0.0708;   -0.0626;   -0.0794;    0.0646;
   2;    0.5868;   -0.3780;    0.0746;   -0.7951;    0.0725;   -0.6218;   -0.1379;    0.3299;   -0.1102;   -0.0916;   -0.0891;    0.0719;
   3;    0.5567;   -0.4657;    0.0459;   -0.7591;    0.1142;   -0.5704;   -0.1320;    0.2845;   -0.1126;   -0.1409;   -0.1093;    0.0899;
   4;    0.4708;   -0.4659;    0.0081;   -0.6905;    0.0909;   -0.4716;   -0.1239;    0.2000;   -0.0773;   -0.2157;   -0.1012;    0.1103;
   5;    0.5362;   -0.4873;   -0.0207;   -0.6416;    0.1115;   -0.4079;   -0.1198;    0.1385;   -0.1059;   -0.2732;   -0.0807;    0.1530;
   6;    0.6833;   -0.5717;   -0.0255;   -0.5784;    0.1116;   -0.3302;   -0.0767;    0.0309;   -0.1436;   -0.2901;   -0.1166;    0.2072;
   7;    0.6743;   -0.6134;   -0.0018;   -0.4794;    0.1059;   -0.2903;   -0.0359;   -0.1031;   -0.1678;   -0.2658;   -0.1244;    0.2501;
   8;    0.4689;   -0.5607;    0.0088;   -0.3395;    0.1672;   -0.3091;    0.0273;   -0.1931;   -0.2608;   -0.2415;   -0.0900;    0.2625;
   9;    0.3770;   -0.5763;    0.0506;   -0.2260;    0.2570;   -0.2824;    0.0380;   -0.2625;   -0.3172;   -0.2207;   -0.0580;    0.2248;
  10;    0.3643;   -0.6213;    0.1183;   -0.1287;    0.3317;   -0.2660;    0.0073;   -0.2925;   -0.3528;   -0.1715;   -0.0305;    0.1747;
  11;    0.3817;   -0.6740;    0.2209;   -0.0699;    0.3657;   -0.2542;   -0.0267;   -0.2766;   -0.4002;   -0.1167;   -0.0114;    0.1134;
  12;    0.2320;   -0.6476;    0.2875;   -0.0124;    0.4007;   -0.2653;   -0.0281;   -0.2717;   -0.3993;   -0.0989;   -0.0002;    0.0339;
  13;    0.0834;   -0.5947;    0.3259;    0.0200;    0.4486;   -0.2866;   -0.0405;   -0.2869;   -0.3672;   -0.0684;   -0.0028;   -0.0543;
  14;   -0.0198;   -0.5983;    0.4468;    0.0430;    0.4364;   -0.2639;   -0.0779;   -0.3021;   -0.3516;   -0.0266;   -0.0067;   -0.1206;
