time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.4820;   -1.0101;    0.5567;   -0.4746;   -0.3620;   -0.1839;    0.1135;    0.0828;   -0.4267;   -0.1980;   -0.0430;   -0.0500;
   2;    1.3612;   -0.9535;    0.5160;   -0.4181;   -0.2869;   -0.1928;    0.1280;    0.0635;   -0.4668;   -0.2281;   -0.0363;    0.0050;
   3;    1.2582;   -0.9264;    0.4831;   -0.3468;   -0.2342;   -0.2011;    0.1360;    0.0613;   -0.4993;   -0.2442;   -0.0203;    0.0176;
   4;    1.2997;   -1.0333;    0.5068;   -0.3871;   -0.1685;   -0.1433;    0.0985;    0.0543;   -0.5083;   -0.2630;   -0.0451;    0.0459;
   5;    1.4702;   -1.1316;    0.4913;   -0.4086;   -0.1483;   -0.0992;    0.0651;    0.0530;   -0.5200;   -0.2987;   -0.0359;    0.0731;
   6;    1.5458;   -1.2093;    0.4447;   -0.3488;   -0.1352;   -0.0732;    0.0217;    0.0382;   -0.4895;   -0.3433;   -0.0176;    0.0881;
   7;    1.4182;   -1.2341;    0.4447;   -0.2764;   -0.0769;   -0.0521;   -0.0293;   -0.0231;   -0.4460;   -0.3103;   -0.0221;    0.0911;
   8;    1.3916;   -1.3013;    0.4862;   -0.2243;   -0.0381;   -0.0072;   -0.0720;   -0.1056;   -0.4456;   -0.2381;    0.0037;    0.0434;
   9;    1.3609;   -1.3649;    0.5201;   -0.1990;   -0.0054;   -0.0056;   -0.1032;   -0.1455;   -0.4816;   -0.2121;    0.0374;    0.0403;
  10;    1.3328;   -1.4079;    0.5506;   -0.1421;    0.0119;    0.0069;   -0.1302;   -0.1761;   -0.4924;   -0.2161;    0.0702;    0.0462;
  11;    1.0870;   -1.3099;    0.5072;   -0.0143;    0.0556;   -0.0099;   -0.1366;   -0.2187;   -0.4659;   -0.2335;    0.0731;    0.0814;
  12;    1.0007;   -1.3118;    0.4901;    0.0263;    0.0760;   -0.0435;   -0.1286;   -0.2263;   -0.4689;   -0.2074;    0.0654;    0.0653;
  13;    1.0618;   -1.4579;    0.5566;   -0.0295;    0.1020;   -0.0450;   -0.1670;   -0.2007;   -0.4732;   -0.1623;    0.0539;    0.0041;
  14;    1.0559;   -1.4615;    0.5804;    0.0356;    0.0993;   -0.0757;   -0.1839;   -0.2150;   -0.4405;   -0.1246;    0.0474;   -0.0317;
  15;    1.1669;   -1.5087;    0.6317;    0.0686;    0.0843;   -0.0959;   -0.2078;   -0.2147;   -0.4346;   -0.0758;    0.0633;   -0.1027;
  16;    1.1803;   -1.5102;    0.6495;    0.0991;    0.0784;   -0.1100;   -0.2093;   -0.2176;   -0.4414;   -0.0561;    0.0820;   -0.1407;
