time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.4240;    0.0259;   -0.1197;   -0.4608;   -0.2525;   -0.5813;   -0.0230;    0.1826;    0.1102;   -0.3312;    0.1400;    0.0489;
   2;    0.4051;   -0.0063;   -0.1344;   -0.4764;   -0.1350;   -0.5518;   -0.0277;    0.1752;    0.0937;   -0.3840;    0.1343;    0.0830;
   3;    0.3128;   -0.1248;   -0.1101;   -0.4753;   -0.0388;   -0.4690;   -0.0358;    0.1779;   -0.0330;   -0.4279;    0.1137;    0.1438;
   4;    0.2797;   -0.1686;   -0.0835;   -0.4956;    0.0497;   -0.4305;   -0.0562;    0.1616;   -0.1329;   -0.4412;    0.0974;    0.1552;
   5;    0.2182;   -0.1629;   -0.1399;   -0.4928;    0.0845;   -0.3752;   -0.0375;    0.0653;   -0.1620;   -0.4627;    0.1094;    0.1481;
   6;    0.0594;   -0.2034;   -0.1625;   -0.4141;    0.1546;   -0.3634;   -0.0555;   -0.0096;   -0.1607;   -0.4956;    0.1015;    0.1909;
   7;    0.0585;   -0.1428;   -0.1819;   -0.3384;    0.2134;   -0.3471;   -0.0720;   -0.1030;   -0.1932;   -0.4472;    0.1217;    0.2141;
   8;    0.1034;   -0.0149;   -0.1648;   -0.2791;    0.2411;   -0.3323;    0.0140;   -0.2786;   -0.3144;   -0.2197;    0.1234;    0.1871;
   9;    0.0461;   -0.0484;   -0.0425;   -0.1268;    0.3504;   -0.4196;   -0.0010;   -0.2500;   -0.3643;   -0.1396;    0.1213;    0.1407;
  10;    0.1591;   -0.1197;    0.0195;   -0.0237;    0.4438;   -0.3532;   -0.0216;   -0.2898;   -0.3680;   -0.0742;    0.0647;    0.0324;
  11;    0.2083;   -0.3145;    0.1535;    0.0905;    0.4417;   -0.2873;   -0.0475;   -0.3242;   -0.3334;   -0.0172;    0.0352;   -0.0933;
  12;    0.2331;   -0.4522;    0.2151;    0.1873;    0.4435;   -0.2791;   -0.0603;   -0.3584;   -0.2690;   -0.0343;    0.0050;   -0.1255;
