time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2391;   -0.1821;    0.4067;   -0.4910;   -0.2489;   -0.5176;    0.1078;    0.2928;   -0.2603;    0.0619;    0.0161;   -0.0528;
   2;    1.1557;   -0.1690;    0.3857;   -0.4808;   -0.2268;   -0.4709;    0.1020;    0.3083;   -0.2619;    0.0249;    0.0265;   -0.0406;
   3;    1.1938;   -0.1475;    0.2996;   -0.4926;   -0.2129;   -0.4365;    0.1524;    0.3413;   -0.2705;   -0.0197;    0.0123;   -0.0530;
   4;    1.2354;   -0.2085;    0.2409;   -0.5276;   -0.1525;   -0.4039;    0.1301;    0.3430;   -0.3123;   -0.0810;    0.0211;   -0.0582;
   5;    1.2727;   -0.2871;    0.3141;   -0.6073;   -0.0966;   -0.4004;    0.0904;    0.3385;   -0.3369;   -0.1181;    0.0160;   -0.0195;
   6;    1.3759;   -0.3805;    0.3547;   -0.6273;   -0.0879;   -0.3941;    0.0904;    0.3319;   -0.3481;   -0.1203;   -0.0173;    0.0139;
   7;    1.3135;   -0.3430;    0.2473;   -0.5239;    0.0061;   -0.3944;    0.0831;    0.2646;   -0.3453;   -0.1019;   -0.0529;    0.0698;
   8;    1.2667;   -0.3967;    0.1523;   -0.4136;    0.0331;   -0.3893;    0.1133;    0.1852;   -0.3510;   -0.1008;   -0.0837;    0.1068;
   9;    1.3133;   -0.5207;    0.1889;   -0.3998;    0.0671;   -0.3743;    0.1025;    0.1296;   -0.3369;   -0.1524;   -0.1094;    0.2080;
  10;    1.2898;   -0.5499;    0.2354;   -0.3879;    0.1158;   -0.3055;   -0.0186;    0.1239;   -0.3307;   -0.2296;   -0.0253;    0.2450;
  11;    1.2831;   -0.5735;    0.2454;   -0.2910;    0.1669;   -0.2082;   -0.1534;    0.1822;   -0.3523;   -0.2776;    0.1159;    0.1873;
  12;    1.2790;   -0.6041;    0.2677;   -0.2657;    0.2164;   -0.1926;   -0.1718;    0.1938;   -0.3194;   -0.2710;    0.1148;    0.1719;
  13;    1.1828;   -0.6577;    0.2704;   -0.1982;    0.3220;   -0.1339;   -0.1878;    0.1530;   -0.2962;   -0.2259;    0.1366;    0.1563;
  14;    1.1886;   -0.7293;    0.2739;   -0.1228;    0.4048;   -0.0726;   -0.2362;    0.1308;   -0.2689;   -0.2073;    0.1326;    0.1123;
  15;    1.2091;   -0.7391;    0.2521;   -0.0787;    0.5100;   -0.0931;   -0.3027;    0.1033;   -0.2406;   -0.1713;    0.1006;    0.0632;
  16;    1.2023;   -0.7354;    0.1734;   -0.0251;    0.5890;   -0.1089;   -0.3172;    0.0956;   -0.2594;   -0.1435;    0.0939;    0.0156;
  17;    1.1929;   -0.5807;    0.1312;   -0.0571;    0.6645;   -0.0981;   -0.3329;    0.0672;   -0.2203;   -0.1185;    0.0776;   -0.0312;
