time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7693;   -0.0703;    0.1966;   -0.7238;   -0.3474;   -0.5473;   -0.0202;    0.0640;    0.1749;   -0.1738;    0.0267;    0.2066;
   2;    0.7332;   -0.0898;    0.1347;   -0.7033;   -0.3044;   -0.5320;   -0.0249;    0.0836;    0.1834;   -0.2249;    0.0055;    0.1979;
   3;    0.6960;   -0.1056;    0.1106;   -0.7076;   -0.2609;   -0.4915;   -0.0265;    0.0836;    0.1646;   -0.2658;   -0.0117;    0.1898;
   4;    0.6505;   -0.1369;    0.0964;   -0.7156;   -0.1882;   -0.4184;   -0.0315;    0.0630;    0.0966;   -0.3063;   -0.0293;    0.1868;
   5;    0.6261;   -0.1892;    0.0960;   -0.7308;   -0.1006;   -0.3429;   -0.0337;    0.0394;    0.0134;   -0.3488;   -0.0577;    0.2156;
   6;    0.6061;   -0.2791;    0.0871;   -0.7331;   -0.0405;   -0.3106;   -0.0355;    0.0066;   -0.0306;   -0.3810;   -0.0824;    0.2540;
   7;    0.5755;   -0.3860;    0.0614;   -0.6890;    0.0233;   -0.2846;   -0.0576;   -0.0454;   -0.0656;   -0.4034;   -0.0684;    0.2996;
   8;    0.5325;   -0.4814;    0.0613;   -0.6150;    0.0997;   -0.2567;   -0.1053;   -0.0941;   -0.1088;   -0.4177;   -0.0399;    0.3633;
   9;    0.4835;   -0.5595;    0.0625;   -0.5340;    0.1491;   -0.2373;   -0.1498;   -0.1266;   -0.1236;   -0.4256;   -0.0246;    0.4032;
  10;    0.4692;   -0.6115;    0.0719;   -0.4517;    0.1876;   -0.2332;   -0.1817;   -0.1723;   -0.1161;   -0.4045;   -0.0059;    0.4173;
  11;    0.4143;   -0.6080;    0.1000;   -0.3480;    0.2363;   -0.2344;   -0.1892;   -0.2406;   -0.1086;   -0.3702;    0.0318;    0.4142;
  12;    0.3901;   -0.6555;    0.1534;   -0.2806;    0.2766;   -0.2084;   -0.1905;   -0.2771;   -0.1241;   -0.3441;    0.0369;    0.3576;
  13;    0.3182;   -0.7126;    0.2248;   -0.2243;    0.2926;   -0.1637;   -0.1850;   -0.3111;   -0.1655;   -0.3290;    0.0356;    0.2850;
  14;    0.2738;   -0.7254;    0.2679;   -0.1718;    0.2984;   -0.1791;   -0.1939;   -0.3249;   -0.1630;   -0.3228;    0.0213;    0.2722;
  15;    0.2521;   -0.7438;    0.3153;   -0.1499;    0.2977;   -0.2042;   -0.2127;   -0.3283;   -0.1496;   -0.3000;   -0.0096;    0.2565;
  16;    0.2100;   -0.7388;    0.3438;   -0.1227;    0.3033;   -0.2192;   -0.2264;   -0.3541;   -0.1271;   -0.2711;   -0.0249;    0.2258;
  17;    0.2137;   -0.7578;    0.3490;   -0.0774;    0.3096;   -0.2330;   -0.2347;   -0.3871;   -0.0987;   -0.2477;   -0.0270;    0.2006;
  18;    0.1809;   -0.7801;    0.3906;   -0.0638;    0.3283;   -0.2224;   -0.2640;   -0.3874;   -0.1081;   -0.2108;   -0.0264;    0.1682;
  19;    0.1213;   -0.7769;    0.4380;   -0.0591;    0.3451;   -0.2091;   -0.2798;   -0.3920;   -0.1123;   -0.1729;   -0.0348;    0.1447;
