time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3278;   -0.3326;    0.5468;   -0.8722;   -0.1915;   -0.4971;   -0.4583;    0.3147;    0.0795;   -0.1285;    0.0255;    0.1227;
   2;    1.3309;   -0.3422;    0.4706;   -0.9101;   -0.1429;   -0.4409;   -0.4745;    0.3291;    0.1198;   -0.1292;   -0.0171;    0.0622;
   3;    1.2977;   -0.3605;    0.3773;   -0.9330;   -0.0886;   -0.3967;   -0.4584;    0.3249;    0.1385;   -0.1336;   -0.0772;    0.0174;
   4;    1.2515;   -0.4101;    0.2975;   -0.9412;   -0.0222;   -0.3748;   -0.4262;    0.3193;    0.1138;   -0.1638;   -0.1325;    0.0048;
   5;    1.0993;   -0.4162;    0.2244;   -0.8890;    0.0289;   -0.3079;   -0.3681;    0.2524;    0.0591;   -0.2179;   -0.1502;    0.0080;
   6;    1.0097;   -0.5113;    0.2004;   -0.8634;    0.1475;   -0.2304;   -0.3383;    0.2165;   -0.0663;   -0.3050;   -0.1721;    0.0451;
   7;    0.8079;   -0.5568;    0.1698;   -0.7645;    0.2498;   -0.2017;   -0.3171;    0.1517;   -0.1244;   -0.3689;   -0.2034;    0.1005;
   8;    0.6524;   -0.5711;    0.1830;   -0.6435;    0.3363;   -0.1995;   -0.2895;    0.0939;   -0.1717;   -0.4060;   -0.2047;    0.1474;
   9;    0.5229;   -0.6001;    0.2176;   -0.4927;    0.4332;   -0.2018;   -0.3020;   -0.0008;   -0.2051;   -0.3997;   -0.1589;    0.1834;
  10;    0.3840;   -0.6312;    0.2527;   -0.3932;    0.4666;   -0.1993;   -0.2958;   -0.0784;   -0.2082;   -0.3727;   -0.1310;    0.1601;
  11;    0.2927;   -0.6470;    0.3254;   -0.2972;    0.4766;   -0.1919;   -0.3237;   -0.1280;   -0.1839;   -0.3238;   -0.1016;    0.1212;
  12;    0.1821;   -0.6983;    0.4177;   -0.1971;    0.4757;   -0.1528;   -0.3336;   -0.1470;   -0.1519;   -0.2803;   -0.0851;    0.0799;
  13;    0.0486;   -0.7165;    0.5145;   -0.1520;    0.4763;   -0.1164;   -0.2447;   -0.1906;   -0.1264;   -0.2101;   -0.1037;    0.0198;
  14;   -0.0388;   -0.6909;    0.5661;   -0.1151;    0.4928;   -0.1103;   -0.2238;   -0.2376;   -0.1168;   -0.1709;   -0.1095;   -0.0272;
  15;   -0.0585;   -0.6957;    0.5768;   -0.0790;    0.5041;   -0.1083;   -0.2062;   -0.2585;   -0.1158;   -0.1596;   -0.1063;   -0.0467;
