time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.8177;   -0.1803;    0.3525;   -0.8335;   -0.2115;   -0.5443;   -0.2047;    0.2400;    0.1103;   -0.1165;   -0.0239;    0.2003;
   2;    0.7902;   -0.1854;    0.2913;   -0.8288;   -0.1714;   -0.4964;   -0.1698;    0.2119;    0.1176;   -0.1513;   -0.0738;    0.2054;
   3;    0.7556;   -0.1756;    0.1867;   -0.7920;   -0.1309;   -0.4454;   -0.1464;    0.1885;    0.1385;   -0.2014;   -0.1177;    0.1958;
   4;    0.8285;   -0.2293;    0.0968;   -0.7693;   -0.0690;   -0.4192;   -0.1254;    0.1631;    0.1348;   -0.2432;   -0.1647;    0.1988;
   5;    0.8842;   -0.2976;    0.0029;   -0.7499;    0.0014;   -0.3719;   -0.1240;    0.1153;    0.1176;   -0.2954;   -0.1858;    0.2015;
   6;    0.9477;   -0.4042;   -0.0911;   -0.6699;    0.0490;   -0.3287;   -0.1242;    0.0402;    0.0901;   -0.3637;   -0.1798;    0.2445;
   7;    0.9425;   -0.5094;   -0.0737;   -0.5997;    0.1092;   -0.2659;   -0.1494;   -0.0093;    0.0008;   -0.4162;   -0.1580;    0.3191;
   8;    0.9305;   -0.5848;   -0.0393;   -0.5516;    0.1574;   -0.2167;   -0.1679;   -0.0699;   -0.0607;   -0.4290;   -0.1386;    0.3673;
   9;    0.9048;   -0.6438;   -0.0216;   -0.5063;    0.2104;   -0.1830;   -0.1769;   -0.1436;   -0.1056;   -0.4135;   -0.1087;    0.3797;
  10;    0.8462;   -0.6992;   -0.0041;   -0.4267;    0.2381;   -0.1562;   -0.2078;   -0.2055;   -0.1367;   -0.4049;   -0.0376;    0.3523;
  11;    0.7085;   -0.7234;    0.0285;   -0.3167;    0.2833;   -0.1705;   -0.2126;   -0.2705;   -0.1580;   -0.4045;    0.0270;    0.3502;
  12;    0.5885;   -0.7257;    0.0750;   -0.2293;    0.3138;   -0.1814;   -0.2143;   -0.3029;   -0.1408;   -0.3869;    0.0273;    0.3173;
  13;    0.4599;   -0.7556;    0.1755;   -0.1441;    0.3046;   -0.1289;   -0.2085;   -0.3271;   -0.1422;   -0.3524;    0.0305;    0.2305;
  14;    0.4270;   -0.8465;    0.2863;   -0.1147;    0.2972;   -0.0822;   -0.2394;   -0.3234;   -0.1698;   -0.2923;    0.0209;    0.1533;
  15;    0.3897;   -0.8913;    0.3382;   -0.0946;    0.3022;   -0.0753;   -0.2332;   -0.3466;   -0.1798;   -0.2649;    0.0048;    0.1235;
  16;    0.3411;   -0.8764;    0.3600;   -0.0812;    0.2967;   -0.0744;   -0.2096;   -0.3676;   -0.1813;   -0.2558;    0.0063;    0.0973;
  17;    0.3852;   -0.8948;    0.4095;   -0.0836;    0.2661;   -0.0484;   -0.2254;   -0.3531;   -0.2032;   -0.2296;    0.0166;    0.0562;
  18;    0.3884;   -0.8997;    0.4620;   -0.0386;    0.2100;   -0.0199;   -0.2527;   -0.3479;   -0.1952;   -0.2089;    0.0294;    0.0082;
  19;    0.3154;   -0.8766;    0.5178;   -0.0093;    0.1916;   -0.0297;   -0.2407;   -0.3641;   -0.1786;   -0.1821;    0.0251;   -0.0081;
