time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5636;   -0.1164;    0.6211;   -0.7323;   -0.3974;   -0.5962;   -0.2692;    0.1806;    0.0191;    0.0006;    0.0669;    0.1704;
   2;    0.5303;   -0.1054;    0.5678;   -0.7434;   -0.3725;   -0.5816;   -0.2474;    0.2104;    0.0300;   -0.0163;    0.0217;    0.1692;
   3;    0.5459;   -0.1459;    0.5258;   -0.7716;   -0.3363;   -0.5606;   -0.2174;    0.2301;    0.0422;   -0.0499;   -0.0355;    0.1713;
   4;    0.5132;   -0.1700;    0.4410;   -0.7484;   -0.3160;   -0.5451;   -0.2038;    0.2550;    0.0603;   -0.1102;   -0.0708;    0.1631;
   5;    0.4745;   -0.1423;    0.3428;   -0.7455;   -0.2612;   -0.5313;   -0.1980;    0.2670;    0.0532;   -0.1230;   -0.1027;    0.1338;
   6;    0.5502;   -0.2080;    0.3076;   -0.7811;   -0.1505;   -0.5052;   -0.1944;    0.2552;    0.0207;   -0.1275;   -0.1509;    0.1294;
   7;    0.5569;   -0.2856;    0.2718;   -0.7647;   -0.0449;   -0.4406;   -0.1718;    0.2238;   -0.0342;   -0.1979;   -0.1983;    0.1818;
   8;    0.4975;   -0.3535;    0.2126;   -0.7445;    0.0380;   -0.3946;   -0.1376;    0.1668;   -0.0840;   -0.2571;   -0.2277;    0.2150;
   9;    0.4777;   -0.4580;    0.1684;   -0.7009;    0.1227;   -0.3359;   -0.1349;    0.0805;   -0.1336;   -0.2874;   -0.2213;    0.2430;
  10;    0.4364;   -0.5196;    0.1899;   -0.6339;    0.2061;   -0.2790;   -0.1752;    0.0146;   -0.1902;   -0.3187;   -0.1752;    0.3029;
  11;    0.4421;   -0.5667;    0.2246;   -0.5576;    0.2730;   -0.2457;   -0.1861;   -0.0612;   -0.2284;   -0.3266;   -0.1369;    0.3512;
  12;    0.3314;   -0.6030;    0.2612;   -0.4465;    0.3350;   -0.2312;   -0.2088;   -0.1267;   -0.2306;   -0.3078;   -0.1209;    0.3014;
  13;    0.2799;   -0.6470;    0.3378;   -0.3703;    0.3729;   -0.2182;   -0.2620;   -0.1839;   -0.2249;   -0.2524;   -0.0958;    0.2316;
  14;    0.1983;   -0.6604;    0.3579;   -0.3249;    0.4173;   -0.1975;   -0.2743;   -0.2461;   -0.2432;   -0.2159;   -0.0683;    0.2067;
  15;    0.1235;   -0.7075;    0.3805;   -0.2859;    0.4353;   -0.1917;   -0.2757;   -0.2775;   -0.2555;   -0.1991;   -0.0487;    0.2001;
  16;    0.1017;   -0.7645;    0.4227;   -0.2286;    0.4258;   -0.2054;   -0.2770;   -0.2784;   -0.2332;   -0.1899;   -0.0418;    0.1800;
  17;    0.0740;   -0.7886;    0.4867;   -0.1864;    0.4148;   -0.2097;   -0.2710;   -0.2684;   -0.2085;   -0.1639;   -0.0447;    0.1380;
  18;    0.0564;   -0.8079;    0.5292;   -0.1538;    0.4120;   -0.1857;   -0.2627;   -0.2611;   -0.1937;   -0.1520;   -0.0465;    0.0976;
  19;    0.0404;   -0.8173;    0.5480;   -0.1340;    0.4327;   -0.1671;   -0.2601;   -0.2573;   -0.1894;   -0.1453;   -0.0513;    0.0673;
