time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2085;   -0.6686;    0.5345;   -0.6626;   -0.4711;   -0.3311;    0.2212;    0.0127;   -0.3597;    0.0736;   -0.1164;   -0.0930;
   2;    1.1748;   -0.6766;    0.5023;   -0.6299;   -0.4140;   -0.3041;    0.1904;    0.0030;   -0.3470;    0.0145;   -0.1263;   -0.0499;
   3;    1.1588;   -0.7117;    0.4176;   -0.5414;   -0.3901;   -0.3023;    0.2324;   -0.0454;   -0.3526;   -0.0304;   -0.1321;    0.0003;
   4;    1.1618;   -0.8224;    0.4709;   -0.4830;   -0.3833;   -0.3020;    0.2315;   -0.0387;   -0.4065;   -0.0263;   -0.1148;   -0.0097;
   5;    1.1757;   -0.9010;    0.5143;   -0.4689;   -0.3798;   -0.2799;    0.2080;   -0.0378;   -0.4494;   -0.0398;   -0.0736;   -0.0069;
   6;    1.1563;   -0.9289;    0.4967;   -0.4672;   -0.3381;   -0.2324;    0.1913;   -0.0430;   -0.4618;   -0.0857;   -0.0532;    0.0282;
   7;    0.9891;   -0.8971;    0.4621;   -0.4322;   -0.2112;   -0.2318;    0.1749;   -0.0487;   -0.4816;   -0.1093;   -0.0483;    0.0807;
   8;    0.9566;   -0.8833;    0.4819;   -0.3858;   -0.1535;   -0.2117;    0.1694;   -0.0562;   -0.5197;   -0.1322;   -0.0334;    0.1053;
   9;    1.0082;   -0.9202;    0.5094;   -0.3585;   -0.1111;   -0.1636;    0.1411;   -0.0762;   -0.5408;   -0.1638;   -0.0345;    0.1126;
  10;    0.9133;   -0.8888;    0.4698;   -0.3115;   -0.0234;   -0.1696;    0.1142;   -0.1169;   -0.5318;   -0.1686;   -0.0394;    0.1480;
  11;    0.9348;   -0.9328;    0.4448;   -0.2776;    0.0581;   -0.1756;    0.0167;   -0.1358;   -0.4965;   -0.1747;   -0.0204;    0.1761;
  12;    0.9183;   -0.9264;    0.5059;   -0.2403;    0.1171;   -0.1618;   -0.0716;   -0.1495;   -0.4542;   -0.1685;   -0.0362;    0.1884;
  13;    0.8910;   -0.9310;    0.5231;   -0.1887;    0.1444;   -0.1405;   -0.0986;   -0.2166;   -0.4293;   -0.0962;   -0.0653;    0.1379;
  14;    0.9026;   -0.9699;    0.5273;   -0.1771;    0.1147;   -0.1130;   -0.0654;   -0.2837;   -0.4665;   -0.0155;   -0.0243;    0.0487;
  15;    0.8718;   -0.9777;    0.5670;   -0.1501;    0.1266;   -0.1255;   -0.0750;   -0.2836;   -0.4935;    0.0186;    0.0284;    0.0096;
  16;    0.8637;   -0.9749;    0.6066;   -0.1301;    0.1558;   -0.1335;   -0.0740;   -0.2741;   -0.5089;    0.0396;    0.0505;   -0.0077;
  17;    0.8597;   -0.9584;    0.6106;   -0.0886;    0.1825;   -0.1409;   -0.0733;   -0.2825;   -0.5037;    0.0546;    0.0549;   -0.0216;
  18;    0.7935;   -0.9699;    0.6208;   -0.0504;    0.2073;   -0.1607;   -0.0863;   -0.2786;   -0.4915;    0.0641;    0.0420;   -0.0539;
  19;    0.7500;   -0.9986;    0.6634;   -0.0083;    0.2096;   -0.1717;   -0.1023;   -0.2749;   -0.4841;    0.0634;    0.0318;   -0.0856;
  20;    0.7409;   -1.0649;    0.6814;    0.0294;    0.2082;   -0.1771;   -0.1171;   -0.2727;   -0.4666;    0.0586;    0.0086;   -0.1109;
  21;    0.6641;   -1.0634;    0.6448;    0.0809;    0.2130;   -0.1967;   -0.1281;   -0.2749;   -0.4446;    0.0397;   -0.0027;   -0.1188;
