time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2600;   -0.7871;    0.5920;   -0.5534;   -0.3715;   -0.1536;    0.1825;   -0.0366;   -0.4654;   -0.0753;   -0.0495;   -0.0510;
   2;    1.3287;   -0.9166;    0.5159;   -0.4974;   -0.3289;   -0.1484;    0.1682;   -0.0514;   -0.4917;   -0.1059;   -0.0364;   -0.0113;
   3;    1.2650;   -1.0032;    0.5235;   -0.4807;   -0.2841;   -0.1295;    0.1187;   -0.0492;   -0.5135;   -0.1479;   -0.0075;    0.0205;
   4;    1.1107;   -0.9277;    0.4152;   -0.3415;   -0.2548;   -0.1379;    0.1246;   -0.0878;   -0.5033;   -0.2010;    0.0368;    0.0736;
   5;    1.2930;   -1.0872;    0.4609;   -0.3447;   -0.1978;   -0.1263;    0.0847;   -0.0932;   -0.5481;   -0.1620;    0.0576;    0.0574;
   6;    1.3020;   -1.1300;    0.5001;   -0.3105;   -0.0971;   -0.0932;   -0.0120;   -0.1299;   -0.5255;   -0.1386;    0.0875;    0.0736;
   7;    1.2748;   -1.1645;    0.5314;   -0.2840;   -0.0197;   -0.0622;   -0.0879;   -0.1519;   -0.5121;   -0.1387;    0.1206;    0.0770;
   8;    1.2508;   -1.2003;    0.5361;   -0.2501;    0.0234;   -0.0350;   -0.1306;   -0.1833;   -0.4961;   -0.1416;    0.1154;    0.0724;
   9;    1.2146;   -1.2062;    0.5387;   -0.1924;    0.0594;   -0.0175;   -0.1567;   -0.2296;   -0.4757;   -0.1225;    0.0960;    0.0598;
  10;    1.1171;   -1.1652;    0.5338;   -0.1223;    0.0983;   -0.0594;   -0.1350;   -0.2705;   -0.5079;   -0.0548;    0.0867;    0.0036;
  11;    1.0819;   -1.1694;    0.5634;   -0.0845;    0.1140;   -0.1014;   -0.1317;   -0.2737;   -0.5220;   -0.0181;    0.0797;   -0.0408;
  12;    0.9637;   -1.0949;    0.5721;    0.0108;    0.1628;   -0.1429;   -0.1691;   -0.2660;   -0.4853;   -0.0128;    0.0729;   -0.0723;
  13;    0.9642;   -1.0379;    0.5782;    0.0521;    0.2169;   -0.1740;   -0.2046;   -0.2535;   -0.4646;    0.0230;    0.0698;   -0.1183;
  14;    0.9896;   -0.9922;    0.6281;    0.0619;    0.2244;   -0.1888;   -0.1844;   -0.2619;   -0.4562;    0.0685;    0.0579;   -0.1366;
  15;    1.0731;   -0.9749;    0.6849;    0.0978;    0.2432;   -0.1905;   -0.1855;   -0.2351;   -0.4440;    0.0876;    0.0613;   -0.1623;
  16;    0.9632;   -0.8269;    0.6009;    0.1881;    0.2944;   -0.1737;   -0.1922;   -0.2215;   -0.3932;    0.0670;    0.0661;   -0.1708;
