time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2470;   -0.2298;    0.1262;   -0.5355;    0.0374;   -0.3612;   -0.0303;    0.3650;   -0.1329;   -0.1732;    0.0523;    0.1381;
   2;    1.1983;   -0.1500;    0.1152;   -0.5310;    0.1899;   -0.4120;   -0.0233;    0.3382;   -0.1933;   -0.1551;    0.0437;    0.1875;
   3;    1.2705;   -0.2171;    0.1341;   -0.4781;    0.2521;   -0.3513;   -0.0457;    0.3113;   -0.2230;   -0.1769;    0.0477;    0.1987;
   4;    1.2636;   -0.2556;    0.1952;   -0.4627;    0.3679;   -0.2620;   -0.0901;    0.2285;   -0.2614;   -0.1379;    0.0544;    0.1759;
   5;    1.2863;   -0.3034;    0.2852;   -0.4720;    0.4357;   -0.2363;   -0.0318;    0.1746;   -0.3354;   -0.1462;    0.0234;    0.2365;
   6;    1.3134;   -0.3106;    0.2269;   -0.3755;    0.5094;   -0.2025;   -0.1026;    0.1028;   -0.3395;   -0.1323;    0.0161;    0.1832;
   7;    1.3383;   -0.3332;    0.1374;   -0.1207;    0.4945;   -0.1936;   -0.1366;    0.0043;   -0.3190;   -0.1084;    0.0657;    0.1496;
   8;    1.3359;   -0.3583;    0.1160;    0.0378;    0.5547;   -0.1971;   -0.1408;   -0.1007;   -0.2717;   -0.0573;    0.0589;    0.1499;
   9;    1.3101;   -0.3319;    0.1852;   -0.0033;    0.6849;   -0.1695;   -0.1705;   -0.1208;   -0.2362;   -0.0250;    0.0082;    0.1175;
  10;    1.1630;   -0.1683;    0.1814;    0.0221;    0.7930;   -0.2063;   -0.2053;   -0.1574;   -0.1973;   -0.0310;   -0.0555;    0.0347;
  11;    0.9949;   -0.0923;    0.2882;    0.0870;    0.8262;   -0.2366;   -0.2440;   -0.1841;   -0.1573;   -0.0250;   -0.0779;   -0.0564;
  12;    0.8780;   -0.1445;    0.3219;    0.3143;    0.7472;   -0.2595;   -0.1564;   -0.2191;   -0.1125;    0.0122;   -0.1313;   -0.0751;
