time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.4753;   -0.0036;    0.3809;   -0.5684;   -0.3569;   -0.2250;    0.1916;    0.0196;   -0.4168;    0.0251;   -0.0570;   -0.1885;
   2;    1.4657;   -0.0007;    0.3469;   -0.5639;   -0.3045;   -0.1940;    0.2096;    0.0137;   -0.4266;   -0.0377;   -0.0541;   -0.1517;
   3;    1.4701;   -0.1331;    0.4787;   -0.6505;   -0.2235;   -0.1975;    0.2242;    0.0508;   -0.4876;   -0.0758;   -0.0836;   -0.1522;
   4;    1.5368;   -0.1719;    0.5446;   -0.6381;   -0.1530;   -0.1914;    0.1474;    0.0742;   -0.5161;   -0.1544;   -0.0848;   -0.1169;
   5;    1.5494;   -0.0941;    0.4890;   -0.6302;   -0.1102;   -0.1381;    0.0995;    0.0156;   -0.5347;   -0.1408;   -0.0700;   -0.1197;
   6;    1.3503;   -0.0419;    0.3913;   -0.4723;   -0.1065;   -0.1106;    0.1112;   -0.0293;   -0.5709;   -0.1320;   -0.0255;   -0.1291;
   7;    1.5029;   -0.3026;    0.5149;   -0.4993;   -0.0400;   -0.1170;    0.0644;   -0.0492;   -0.5904;   -0.1621;    0.0059;   -0.0511;
   8;    1.5288;   -0.3743;    0.4870;   -0.5107;    0.0461;   -0.0820;   -0.0211;   -0.0885;   -0.5772;   -0.1873;    0.0317;    0.0307;
   9;    1.4166;   -0.4825;    0.5566;   -0.4408;    0.0739;    0.0283;   -0.0775;   -0.1782;   -0.5316;   -0.1613;    0.0553;    0.0395;
  10;    1.3184;   -0.4547;    0.5557;   -0.3777;    0.0367;    0.0586;   -0.0568;   -0.2126;   -0.5425;   -0.1459;    0.1126;   -0.0002;
  11;    1.2879;   -0.4129;    0.5242;   -0.3137;    0.0286;    0.0683;   -0.0437;   -0.2262;   -0.5665;   -0.1196;    0.1585;   -0.0494;
  12;    1.4301;   -0.5337;    0.6651;   -0.3359;    0.0846;    0.0224;   -0.0623;   -0.2138;   -0.5993;   -0.0783;    0.1472;   -0.0518;
  13;    1.3467;   -0.5147;    0.6281;   -0.2553;    0.1437;   -0.0334;   -0.0768;   -0.1997;   -0.5750;   -0.0861;    0.1336;   -0.0446;
  14;    1.4704;   -0.6150;    0.6446;   -0.2476;    0.1728;   -0.0666;   -0.1520;   -0.1641;   -0.5472;   -0.1186;    0.1237;   -0.0350;
  15;    1.3249;   -0.5074;    0.5011;   -0.1162;    0.1972;   -0.0801;   -0.1541;   -0.1925;   -0.4742;   -0.1138;    0.0942;   -0.0812;
  16;    1.3534;   -0.6711;    0.6476;   -0.1565;    0.2264;   -0.1018;   -0.2605;   -0.1683;   -0.4451;   -0.0840;    0.0782;   -0.1328;
  17;    1.4701;   -0.7203;    0.7301;   -0.1948;    0.2888;   -0.0934;   -0.3785;   -0.1721;   -0.4108;   -0.0687;    0.0544;   -0.1379;
  18;    1.3172;   -0.5789;    0.5774;   -0.1155;    0.3935;   -0.0726;   -0.3491;   -0.1955;   -0.3797;   -0.0647;    0.0196;   -0.1525;
  19;    1.5666;   -0.7810;    0.6787;   -0.0569;    0.3577;   -0.0833;   -0.3751;   -0.2101;   -0.3756;   -0.0396;   -0.0037;   -0.1561;
