time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.0434;   -0.8232;    0.7688;   -0.6459;   -0.5495;   -0.2714;   -0.4755;    0.1682;    0.2377;   -0.2007;    0.0694;    0.1981;
   2;    0.9773;   -0.7852;    0.7069;   -0.6678;   -0.4951;   -0.2448;   -0.4782;    0.1763;    0.2438;   -0.2208;    0.0231;    0.1706;
   3;    0.9581;   -0.7696;    0.6698;   -0.6857;   -0.4318;   -0.2159;   -0.4864;    0.1929;    0.2306;   -0.2549;   -0.0073;    0.1474;
   4;    0.8916;   -0.7450;    0.6072;   -0.6709;   -0.3464;   -0.1876;   -0.4552;    0.2060;    0.1809;   -0.3051;   -0.0373;    0.1378;
   5;    0.7849;   -0.7089;    0.5351;   -0.6439;   -0.2441;   -0.1455;   -0.3877;    0.1901;    0.0860;   -0.3608;   -0.0566;    0.1489;
   6;    0.6512;   -0.6299;    0.4315;   -0.5898;   -0.1085;   -0.1653;   -0.3023;    0.1285;   -0.0315;   -0.3732;   -0.0448;    0.1891;
   7;    0.5205;   -0.5819;    0.3466;   -0.5086;    0.0412;   -0.1811;   -0.2246;    0.0395;   -0.1353;   -0.3892;   -0.0182;    0.2443;
   8;    0.4377;   -0.5882;    0.3093;   -0.4490;    0.1660;   -0.1742;   -0.1686;   -0.0531;   -0.2233;   -0.4165;   -0.0199;    0.3125;
   9;    0.4773;   -0.6440;    0.2791;   -0.4184;    0.2032;   -0.1724;   -0.1560;   -0.1170;   -0.2544;   -0.4243;   -0.0261;    0.3579;
  10;    0.5308;   -0.6970;    0.2994;   -0.3852;    0.1825;   -0.1477;   -0.1963;   -0.1484;   -0.2557;   -0.4063;   -0.0045;    0.3522;
  11;    0.4902;   -0.7013;    0.3398;   -0.3335;    0.1911;   -0.1673;   -0.2009;   -0.2075;   -0.2578;   -0.3514;    0.0210;    0.3276;
  12;    0.3981;   -0.6863;    0.4022;   -0.2747;    0.2201;   -0.1599;   -0.2193;   -0.2724;   -0.2678;   -0.2870;    0.0772;    0.2894;
  13;    0.2990;   -0.6538;    0.4454;   -0.2451;    0.2407;   -0.1138;   -0.1998;   -0.3208;   -0.2846;   -0.2431;    0.1216;    0.2438;
  14;    0.2131;   -0.6291;    0.5067;   -0.1964;    0.2492;   -0.0560;   -0.1612;   -0.3333;   -0.2910;   -0.2193;    0.1299;    0.1978;
  15;    0.1468;   -0.6090;    0.5553;   -0.1566;    0.2828;   -0.0200;   -0.1314;   -0.3331;   -0.2859;   -0.2137;    0.1027;    0.1477;
  16;    0.1214;   -0.6212;    0.6179;   -0.1410;    0.3179;   -0.0008;   -0.0972;   -0.3457;   -0.2852;   -0.1860;    0.0609;    0.0824;
  17;    0.1143;   -0.6678;    0.6752;   -0.1183;    0.3408;    0.0175;   -0.0997;   -0.3590;   -0.2882;   -0.1480;    0.0347;    0.0094;
  18;    0.1357;   -0.6469;    0.6892;   -0.0923;    0.3241;    0.0438;   -0.0969;   -0.3998;   -0.2866;   -0.1298;    0.0472;   -0.0381;
  19;    0.1202;   -0.5861;    0.7030;   -0.0508;    0.3071;    0.0654;   -0.1266;   -0.4061;   -0.2843;   -0.1326;    0.0798;   -0.0831;
  20;    0.1024;   -0.5347;    0.7146;   -0.0285;    0.3132;    0.0468;   -0.1306;   -0.4045;   -0.2816;   -0.1182;    0.0757;   -0.1009;
  21;    0.0495;   -0.5236;    0.7466;   -0.0281;    0.3294;    0.0194;   -0.1332;   -0.4056;   -0.2496;   -0.0925;    0.0351;   -0.1078;
