time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2498;   -0.2073;   -0.7139;   -0.1755;   -0.0274;   -0.3716;    0.0424;   -0.0964;    0.0812;   -0.3075;   -0.0501;    0.1296;
   2;    1.2835;   -0.2841;   -0.7408;   -0.1204;    0.0160;   -0.3317;    0.0227;   -0.1449;    0.0229;   -0.3014;   -0.0149;    0.1571;
   3;    1.2593;   -0.3307;   -0.7459;   -0.0035;    0.0244;   -0.2789;   -0.0081;   -0.2052;   -0.0175;   -0.2893;    0.0160;    0.1529;
   4;    1.4288;   -0.5253;   -0.6098;    0.0669;    0.0206;   -0.2616;   -0.0175;   -0.2522;   -0.1042;   -0.2170;    0.0250;    0.1698;
   5;    1.4212;   -0.6340;   -0.4300;   -0.0106;    0.0924;   -0.2180;   -0.1195;   -0.2901;   -0.1127;   -0.1602;   -0.0056;    0.1913;
   6;    1.2445;   -0.6058;   -0.2859;   -0.0990;    0.2137;   -0.1517;   -0.3194;   -0.2851;   -0.0631;   -0.1623;    0.0168;    0.1795;
   7;    1.1286;   -0.5985;   -0.2265;    0.0169;    0.2283;   -0.1044;   -0.4311;   -0.3061;   -0.0280;   -0.1694;    0.0472;    0.1435;
   8;    0.9804;   -0.5331;   -0.2437;    0.2066;    0.1667;   -0.1040;   -0.4071;   -0.3903;    0.0642;   -0.1945;    0.0293;    0.0979;
   9;    0.8867;   -0.5186;   -0.2324;    0.3242;    0.1496;   -0.1319;   -0.3831;   -0.4047;    0.0907;   -0.1974;    0.0241;    0.0333;
  10;    1.0148;   -0.6192;   -0.1335;    0.3440;    0.1334;   -0.0970;   -0.4105;   -0.3670;    0.0447;   -0.1536;   -0.0379;    0.0346;
  11;    1.3440;   -0.9712;    0.1925;    0.2531;    0.2215;   -0.0565;   -0.4697;   -0.2606;   -0.0630;   -0.1214;   -0.0347;    0.0013;
  12;    1.3919;   -1.0415;    0.3597;    0.2169;    0.2480;   -0.0840;   -0.4524;   -0.2116;   -0.0970;   -0.1343;   -0.0239;   -0.0298;
  13;    1.3077;   -1.0139;    0.4102;    0.2797;    0.2222;   -0.1020;   -0.4193;   -0.1838;   -0.1035;   -0.1408;   -0.0251;   -0.0485;
  14;    1.1790;   -0.9190;    0.3914;    0.3449;    0.2086;   -0.1126;   -0.4090;   -0.1604;   -0.0800;   -0.1505;   -0.0462;   -0.0606;
