time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2198;   -0.2288;    0.7032;   -0.3312;   -0.3880;   -0.4126;    0.2930;   -0.2400;   -0.3225;    0.1056;   -0.0778;    0.0599;
   2;    1.2663;   -0.1874;    0.4126;   -0.2685;   -0.2551;   -0.4578;    0.2315;   -0.1815;   -0.3333;    0.0326;   -0.0471;    0.0652;
   3;    1.3221;   -0.2426;    0.2584;   -0.1717;   -0.2127;   -0.4642;    0.2614;   -0.1131;   -0.3267;   -0.0509;   -0.0777;    0.0806;
   4;    1.3922;   -0.4558;    0.4037;   -0.2307;   -0.2512;   -0.4275;    0.2697;   -0.1335;   -0.3852;   -0.0782;   -0.0930;    0.1337;
   5;    1.4069;   -0.5962;    0.4270;   -0.1801;   -0.2393;   -0.4275;    0.2448;   -0.1522;   -0.4509;   -0.0717;   -0.0535;    0.1342;
   6;    1.4828;   -0.7188;    0.3564;   -0.0311;   -0.1567;   -0.4835;    0.2208;   -0.1019;   -0.5177;   -0.0923;    0.0048;    0.1257;
   7;    1.3099;   -0.7810;    0.4373;    0.0884;   -0.1124;   -0.4418;    0.1259;   -0.1275;   -0.4991;   -0.0719;    0.0745;    0.0977;
   8;    1.4099;   -0.6443;    0.2891;    0.1126;   -0.0090;   -0.3744;    0.0929;   -0.1030;   -0.5043;   -0.1128;    0.0984;    0.0979;
   9;    1.6873;   -0.7294;    0.2539;    0.0637;    0.0600;   -0.3378;    0.0835;   -0.1220;   -0.5339;   -0.1527;    0.0856;    0.1648;
  10;    1.6436;   -0.5730;    0.1776;    0.0485;    0.1353;   -0.3145;    0.0644;   -0.1632;   -0.5490;   -0.1614;    0.1059;    0.1652;
  11;    1.5556;   -0.5410;    0.2391;   -0.0100;    0.1916;   -0.2929;    0.0278;   -0.2691;   -0.5126;   -0.1297;    0.0466;    0.1841;
  12;    1.5856;   -0.6713;    0.2059;    0.0631;    0.2749;   -0.2820;    0.0172;   -0.3520;   -0.4733;   -0.0428;   -0.0512;    0.1401;
  13;    1.5570;   -0.8380;    0.2461;    0.1469;    0.2968;   -0.3302;    0.0030;   -0.3130;   -0.5371;    0.0083;   -0.0152;    0.0585;
  14;    1.4867;   -1.0505;    0.3867;    0.2202;    0.2051;   -0.3048;   -0.0656;   -0.2958;   -0.5192;    0.0144;    0.0365;   -0.0261;
  15;    1.3602;   -1.0924;    0.3882;    0.3931;    0.1050;   -0.1873;   -0.1459;   -0.3259;   -0.3984;   -0.0491;    0.0883;   -0.0619;
  16;    1.4216;   -1.2507;    0.5432;    0.3358;    0.1552;   -0.2402;   -0.1763;   -0.2545;   -0.4178;    0.0069;    0.0797;   -0.1324;
  17;    1.2588;   -1.2909;    0.6012;    0.3819;    0.1288;   -0.1774;   -0.2112;   -0.2513;   -0.3239;   -0.0140;    0.0592;   -0.1503;
  18;    1.1145;   -1.3447;    0.6484;    0.3972;    0.0802;   -0.0924;   -0.2360;   -0.2752;   -0.2562;   -0.0396;    0.0377;   -0.1561;
  19;    0.9941;   -1.3826;    0.7209;    0.3956;    0.0677;   -0.0824;   -0.2519;   -0.2695;   -0.2277;   -0.0436;    0.0128;   -0.1755;
  20;    0.9562;   -1.4295;    0.7591;    0.3970;    0.0835;   -0.0842;   -0.2706;   -0.2449;   -0.2104;   -0.0642;   -0.0078;   -0.1878;
  21;    0.9491;   -1.4712;    0.7688;    0.4263;    0.0843;   -0.0733;   -0.2926;   -0.2319;   -0.1891;   -0.0958;   -0.0169;   -0.1914;
