time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.9441;   -0.6063;   -0.2097;   -0.3054;   -0.1337;   -0.4128;    0.1683;   -0.1391;    0.0180;   -0.2481;   -0.1455;    0.3687;
   2;    0.9258;   -0.6575;   -0.1219;   -0.2781;   -0.0699;   -0.3355;    0.1286;   -0.1415;    0.0384;   -0.2311;   -0.0961;    0.3969;
   3;    0.9944;   -0.5045;   -0.1695;   -0.2285;   -0.0687;   -0.2127;    0.0620;   -0.1369;    0.1327;   -0.3876;   -0.0356;    0.3743;
   4;    1.0103;   -0.4706;   -0.2010;   -0.1787;    0.0042;   -0.1297;   -0.0156;   -0.1577;    0.0285;   -0.4386;    0.0325;    0.2996;
   5;    0.9756;   -0.5916;   -0.0115;   -0.1427;    0.0444;   -0.0322;   -0.1785;   -0.1009;   -0.1575;   -0.3631;    0.1311;    0.2877;
   6;    0.8598;   -0.5914;    0.0388;   -0.0337;    0.0904;   -0.0002;   -0.2457;   -0.1217;   -0.1965;   -0.3370;    0.1546;    0.2617;
   7;    0.8671;   -0.6473;    0.0537;    0.0519;    0.1591;   -0.0125;   -0.2651;   -0.1110;   -0.2117;   -0.2741;    0.1309;    0.1960;
   8;    0.8715;   -0.7248;    0.2243;    0.1345;    0.2475;   -0.0650;   -0.2545;   -0.0576;   -0.2546;   -0.1310;    0.1444;    0.0543;
   9;    0.7510;   -0.6771;    0.3730;    0.1984;    0.3015;   -0.0642;   -0.3145;   -0.0406;   -0.1786;   -0.1054;    0.1357;   -0.0732;
  10;    0.6219;   -0.6544;    0.4013;    0.2971;    0.3678;   -0.1245;   -0.2734;   -0.0017;   -0.0998;   -0.1144;    0.0647;   -0.1326;
  11;    0.5067;   -0.7140;    0.4455;    0.3787;    0.4464;   -0.2609;   -0.1855;    0.0867;   -0.1154;   -0.0799;   -0.0212;   -0.1746;
