time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.8814;    0.4512;    0.2002;   -0.5275;    0.1623;   -0.4026;   -0.1187;   -0.0376;    0.1559;    0.0370;   -0.0425;    0.1143;
   2;    0.7688;    0.4911;    0.1554;   -0.4853;    0.1727;   -0.4177;   -0.2327;   -0.0407;    0.1325;    0.0359;   -0.0243;    0.0730;
   3;    0.7602;    0.2677;    0.2560;   -0.4733;    0.1585;   -0.3096;   -0.2237;   -0.0736;    0.1010;    0.0207;   -0.0729;    0.1253;
   4;    0.8589;    0.1747;    0.2955;   -0.4354;    0.2229;   -0.3106;   -0.2489;   -0.0939;    0.1304;   -0.0260;   -0.0986;    0.1261;
   5;    1.0172;    0.1866;    0.1224;   -0.4274;    0.2958;   -0.2421;   -0.2662;   -0.0503;    0.1528;   -0.1174;   -0.0944;    0.0575;
   6;    1.3205;    0.1032;   -0.0077;   -0.4829;    0.3443;   -0.0951;   -0.2399;   -0.0075;    0.1775;   -0.1914;   -0.1433;   -0.0190;
   7;    1.2682;    0.1597;   -0.0258;   -0.4206;    0.2799;   -0.0481;   -0.2289;   -0.0497;    0.1822;   -0.2120;   -0.0966;   -0.0158;
   8;    0.8258;    0.4486;   -0.0326;   -0.3493;    0.2184;    0.0020;   -0.1236;   -0.1821;    0.1435;   -0.2152;   -0.1168;    0.0544;
   9;    0.5929;    0.6555;   -0.0611;   -0.4313;    0.2296;    0.0125;    0.0140;   -0.2373;   -0.0062;   -0.2070;   -0.0849;    0.1111;
  10;    0.4954;    0.6498;   -0.1327;   -0.3828;    0.2672;    0.0179;    0.0109;   -0.2630;    0.0207;   -0.2634;   -0.0045;    0.0300;
  11;    0.5026;    0.4962;   -0.0642;   -0.3367;    0.3409;    0.0989;   -0.0437;   -0.2961;   -0.0150;   -0.2492;   -0.0364;    0.0792;
  12;    0.4898;    0.2930;    0.0017;   -0.2465;    0.4721;    0.0682;   -0.0342;   -0.3196;   -0.0223;   -0.2544;   -0.0596;    0.0972;
  13;    0.4949;    0.2221;    0.0873;   -0.1314;    0.4622;    0.0594;   -0.0132;   -0.3176;   -0.0107;   -0.3122;   -0.0213;    0.0558;
  14;    0.5382;    0.0292;    0.2622;    0.0141;    0.3975;    0.0041;   -0.0591;   -0.2400;    0.0032;   -0.3205;   -0.0171;    0.0320;
  15;    0.3009;   -0.1001;    0.2767;    0.1299;    0.4387;   -0.0425;   -0.0760;   -0.2396;    0.0304;   -0.3082;    0.0190;    0.0202;
