time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.1097;   -0.4967;    0.3489;   -0.7974;   -0.0501;   -0.5277;    0.0107;    0.3076;   -0.2636;   -0.1804;   -0.0283;    0.0998;
   2;    0.1600;   -0.5420;    0.3327;   -0.7773;    0.0286;   -0.5104;   -0.0213;    0.3064;   -0.2953;   -0.2419;   -0.0527;    0.1304;
   3;    0.1658;   -0.5671;    0.3074;   -0.7397;    0.0709;   -0.4953;   -0.0293;    0.2883;   -0.3294;   -0.2887;   -0.0447;    0.1664;
   4;    0.2397;   -0.5840;    0.2477;   -0.7267;    0.1205;   -0.4686;   -0.0420;    0.2514;   -0.3485;   -0.2985;   -0.0334;    0.1831;
   5;    0.2022;   -0.5748;    0.1928;   -0.6678;    0.1815;   -0.4324;   -0.0735;    0.1886;   -0.3482;   -0.3182;   -0.0291;    0.2209;
   6;    0.1910;   -0.5995;    0.1825;   -0.6292;    0.2612;   -0.4133;   -0.1152;    0.1458;   -0.3856;   -0.3123;   -0.0072;    0.2560;
   7;    0.1806;   -0.6341;    0.1680;   -0.6001;    0.3368;   -0.4072;   -0.1348;    0.1132;   -0.4328;   -0.2900;    0.0043;    0.2688;
   8;    0.1949;   -0.7414;    0.1674;   -0.5524;    0.3984;   -0.4042;   -0.1671;    0.0803;   -0.4587;   -0.2694;    0.0145;    0.2568;
   9;    0.2457;   -0.8110;    0.1553;   -0.5272;    0.4777;   -0.3897;   -0.2151;    0.0479;   -0.4909;   -0.2423;    0.0424;    0.2570;
  10;    0.2695;   -0.8435;    0.1618;   -0.4959;    0.5281;   -0.3788;   -0.2432;    0.0239;   -0.5182;   -0.2115;    0.0635;    0.2380;
  11;    0.2464;   -0.8715;    0.1711;   -0.4506;    0.5772;   -0.3771;   -0.2562;    0.0072;   -0.5270;   -0.1859;    0.0745;    0.2113;
  12;    0.2120;   -0.9146;    0.1987;   -0.3652;    0.6244;   -0.3805;   -0.2618;   -0.0169;   -0.5255;   -0.1634;    0.0655;    0.1547;
  13;    0.1549;   -0.9352;    0.2432;   -0.2796;    0.6547;   -0.3935;   -0.2715;   -0.0554;   -0.5180;   -0.1195;    0.0579;    0.1070;
  14;    0.0972;   -0.9436;    0.2678;   -0.2221;    0.6792;   -0.4048;   -0.2689;   -0.0859;   -0.5257;   -0.0842;    0.0425;    0.0739;
  15;    0.0518;   -0.9331;    0.2812;   -0.2023;    0.7011;   -0.4285;   -0.2808;   -0.0808;   -0.5299;   -0.0637;    0.0278;    0.0338;
  16;    0.0185;   -0.9382;    0.2943;   -0.1672;    0.6992;   -0.4587;   -0.2845;   -0.0744;   -0.5237;   -0.0500;    0.0170;    0.0025;
  17;    0.0097;   -0.9198;    0.3099;   -0.1505;    0.6958;   -0.4867;   -0.2823;   -0.0677;   -0.5112;   -0.0304;    0.0049;   -0.0378;
  18;   -0.0150;   -0.8913;    0.3317;   -0.1381;    0.6956;   -0.4983;   -0.2744;   -0.0756;   -0.4934;    0.0040;   -0.0081;   -0.0795;
