time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.3394;   -0.8720;    0.3195;   -0.7602;    0.0864;   -0.2453;   -0.2712;    0.2044;   -0.1474;   -0.2811;   -0.1511;    0.2044;
   2;    0.3222;   -0.9011;    0.2887;   -0.7222;    0.1759;   -0.2161;   -0.2707;    0.1679;   -0.1729;   -0.3019;   -0.1916;    0.2090;
   3;    0.3161;   -0.9602;    0.2940;   -0.6612;    0.2325;   -0.1973;   -0.2572;    0.1281;   -0.2113;   -0.3265;   -0.2139;    0.2244;
   4;    0.3203;   -0.9964;    0.2992;   -0.6133;    0.3002;   -0.1770;   -0.2714;    0.0906;   -0.2322;   -0.3359;   -0.2276;    0.2254;
   5;    0.3418;   -1.0165;    0.3214;   -0.5532;    0.3580;   -0.1666;   -0.2810;    0.0612;   -0.2556;   -0.3473;   -0.2328;    0.2248;
   6;    0.3748;   -1.0223;    0.3399;   -0.4571;    0.3966;   -0.1591;   -0.2920;   -0.0103;   -0.2764;   -0.3250;   -0.2103;    0.2200;
   7;    0.3243;   -1.1049;    0.3759;   -0.3950;    0.4533;   -0.1275;   -0.3458;   -0.0801;   -0.3330;   -0.2791;   -0.1322;    0.2054;
   8;    0.3226;   -1.1485;    0.3848;   -0.3457;    0.4643;   -0.1309;   -0.3539;   -0.1191;   -0.3466;   -0.2556;   -0.1165;    0.2077;
   9;    0.3971;   -1.2166;    0.4074;   -0.2999;    0.4794;   -0.1332;   -0.3913;   -0.1301;   -0.3364;   -0.2241;   -0.0992;    0.1799;
  10;    0.3942;   -1.2330;    0.4344;   -0.2381;    0.5092;   -0.1382;   -0.4100;   -0.1258;   -0.3021;   -0.1768;   -0.0947;    0.1227;
  11;    0.3346;   -1.2227;    0.4789;   -0.1224;    0.5698;   -0.1380;   -0.3896;   -0.1145;   -0.2767;   -0.1255;   -0.1086;    0.0436;
  12;    0.2981;   -1.2209;    0.5207;   -0.0794;    0.6020;   -0.1407;   -0.3931;   -0.1013;   -0.2817;   -0.1129;   -0.1080;   -0.0071;
  13;    0.2473;   -1.2154;    0.5637;   -0.0661;    0.6244;   -0.1534;   -0.4128;   -0.0819;   -0.3002;   -0.1127;   -0.0880;   -0.0633;
  14;    0.1858;   -1.1705;    0.5754;   -0.0492;    0.6353;   -0.1933;   -0.4198;   -0.0752;   -0.3221;   -0.0961;   -0.0740;   -0.1052;
  15;    0.1649;   -1.1405;    0.5773;   -0.0403;    0.6319;   -0.2266;   -0.4143;   -0.0811;   -0.3538;   -0.0629;   -0.0588;   -0.1430;
