time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5481;    0.2749;    0.1186;   -0.7562;    0.2207;   -0.2867;   -0.0648;    0.0076;   -0.1134;   -0.1978;   -0.0023;    0.0516;
   2;    0.6708;   -0.0284;    0.3171;   -0.7843;    0.2072;   -0.0680;   -0.2631;    0.1127;   -0.1987;   -0.1901;   -0.0136;    0.0173;
   3;    0.5776;    0.1004;    0.3183;   -0.7934;    0.1660;   -0.0069;   -0.1268;    0.0219;   -0.2604;   -0.1800;   -0.0370;    0.0622;
   4;    0.5847;    0.1973;    0.2454;   -0.7330;    0.2028;    0.0509;   -0.1112;   -0.0201;   -0.2680;   -0.1920;   -0.0589;    0.0790;
   5;    0.5890;    0.1691;    0.1733;   -0.6398;    0.2701;    0.0373;   -0.0900;   -0.0993;   -0.1974;   -0.2281;   -0.0437;    0.0851;
   6;    0.4479;    0.1605;    0.2174;   -0.6083;    0.4128;   -0.0202;   -0.1136;   -0.1481;   -0.1448;   -0.1778;   -0.0056;    0.0496;
   7;    0.2410;    0.1952;    0.3310;   -0.6436;    0.4781;    0.0286;   -0.1054;   -0.1988;   -0.1719;   -0.1261;    0.0066;    0.0300;
   8;    0.1106;    0.2592;    0.3553;   -0.6650;    0.3765;    0.1339;   -0.0065;   -0.2591;   -0.1855;   -0.2057;   -0.0186;    0.0557;
   9;    0.1140;    0.3709;    0.3573;   -0.6058;    0.3305;    0.2077;   -0.0074;   -0.3125;   -0.1632;   -0.2342;    0.0044;    0.0403;
  10;    0.2103;    0.3551;    0.3573;   -0.5009;    0.3077;    0.2360;   -0.0239;   -0.3762;   -0.1198;   -0.2328;    0.0672;    0.0011;
  11;    0.1447;    0.2996;    0.3462;   -0.4265;    0.3911;    0.2030;   -0.0506;   -0.3352;   -0.1322;   -0.1974;    0.0571;   -0.0205;
  12;    0.0941;    0.3935;    0.3004;   -0.3426;    0.5054;    0.1171;   -0.0655;   -0.2610;   -0.1553;   -0.1709;    0.0264;   -0.0176;
  13;    0.1188;    0.3095;    0.3667;   -0.2322;    0.4853;    0.0762;   -0.0212;   -0.2301;   -0.1402;   -0.1227;   -0.0484;    0.0040;
  14;    0.0241;    0.1355;    0.4416;   -0.2141;    0.5170;    0.1047;   -0.0679;   -0.1898;   -0.0573;   -0.1352;   -0.0350;   -0.0231;
