time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2845;    0.0874;   -0.5691;   -0.2185;   -0.0853;   -0.5620;    0.1111;    0.0010;    0.1080;   -0.2815;   -0.1383;    0.1093;
   2;    1.1967;    0.1828;   -0.6012;   -0.2424;    0.0509;   -0.4969;    0.1491;   -0.0176;    0.0416;   -0.2880;   -0.1296;    0.1483;
   3;    1.4132;   -0.1142;   -0.6730;   -0.1292;    0.0118;   -0.4566;    0.0798;   -0.0526;    0.0019;   -0.2566;   -0.0931;    0.1820;
   4;    1.3090;   -0.1411;   -0.6967;   -0.0724;    0.0171;   -0.4042;    0.0397;   -0.1120;    0.0019;   -0.3190;   -0.0501;    0.1807;
   5;    1.2680;   -0.2119;   -0.6509;   -0.0624;    0.0784;   -0.3852;   -0.0012;   -0.1323;   -0.0408;   -0.3124;   -0.0528;    0.2147;
   6;    1.3959;   -0.3743;   -0.5708;   -0.0595;    0.1575;   -0.3756;   -0.0394;   -0.1612;   -0.0941;   -0.2661;   -0.0593;    0.2503;
   7;    1.4760;   -0.4512;   -0.5795;    0.0410;    0.1612;   -0.2640;   -0.1376;   -0.2037;   -0.1117;   -0.2443;   -0.0092;    0.2171;
   8;    1.4303;   -0.4846;   -0.5656;    0.1489;    0.1525;   -0.1782;   -0.2126;   -0.2931;   -0.0556;   -0.2174;    0.0063;    0.1426;
   9;    1.4867;   -0.6614;   -0.3698;    0.1729;    0.2538;   -0.2021;   -0.2189;   -0.3455;   -0.0911;   -0.1239;   -0.0211;    0.1291;
  10;    1.4042;   -0.7604;   -0.2141;    0.1824;    0.3030;   -0.2111;   -0.2123;   -0.3811;   -0.1084;   -0.0788;   -0.0524;    0.1065;
  11;    1.1740;   -0.7432;   -0.1442;    0.1884;    0.3031;   -0.1591;   -0.3268;   -0.3106;   -0.0790;   -0.1375;   -0.0402;    0.0609;
  12;    1.0895;   -0.7496;   -0.0555;    0.2138;    0.3084;   -0.1464;   -0.3781;   -0.2800;   -0.0778;   -0.1558;   -0.0316;    0.0298;
  13;    1.0823;   -0.8035;    0.0421;    0.2440;    0.2949;   -0.0888;   -0.4334;   -0.2395;   -0.1108;   -0.1455;   -0.0182;   -0.0179;
  14;    1.4269;   -1.1324;    0.3246;    0.2044;    0.3172;   -0.0023;   -0.4819;   -0.1945;   -0.1568;   -0.1457;    0.0560;   -0.1033;
  15;    1.3625;   -1.1380;    0.3996;    0.2248;    0.3031;    0.0106;   -0.4662;   -0.2046;   -0.1327;   -0.1194;    0.0372;   -0.1265;
  16;    1.1857;   -1.0840;    0.4247;    0.2651;    0.2844;   -0.0274;   -0.4143;   -0.1825;   -0.1296;   -0.1117;    0.0090;   -0.1405;
  17;    1.0209;   -0.9617;    0.3741;    0.3273;    0.2610;   -0.0363;   -0.3931;   -0.1593;   -0.1200;   -0.1225;   -0.0128;   -0.1554;
  18;    0.9939;   -0.9488;    0.4130;    0.3402;    0.2590;   -0.0599;   -0.3700;   -0.1559;   -0.1116;   -0.1160;   -0.0461;   -0.1777;
