time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.4602;   -0.4191;   -0.4497;   -0.4072;   -0.1314;   -0.4375;    0.0227;    0.0628;    0.0530;   -0.2390;   -0.0831;    0.2094;
   2;    1.4812;   -0.4464;   -0.4386;   -0.3496;   -0.1688;   -0.3936;    0.0678;    0.0068;    0.0099;   -0.2487;   -0.0458;    0.2336;
   3;    1.4890;   -0.4585;   -0.5070;   -0.2251;   -0.1759;   -0.4045;    0.1062;   -0.0376;   -0.0132;   -0.2636;   -0.0111;    0.2425;
   4;    1.5216;   -0.5003;   -0.5112;   -0.1687;   -0.1037;   -0.4407;    0.1127;   -0.0784;   -0.0532;   -0.2475;   -0.0062;    0.2728;
   5;    1.4144;   -0.4883;   -0.4282;   -0.1796;    0.0185;   -0.4138;   -0.0043;   -0.1036;   -0.1117;   -0.1829;    0.0256;    0.2915;
   6;    1.2205;   -0.5216;   -0.3156;   -0.3038;    0.1361;   -0.3377;   -0.1422;   -0.1146;   -0.1178;   -0.1910;    0.0499;    0.2893;
   7;    1.1813;   -0.5277;   -0.3014;   -0.2671;    0.2145;   -0.3127;   -0.2102;   -0.1210;   -0.1485;   -0.1930;    0.0704;    0.2608;
   8;    1.2738;   -0.5697;   -0.3242;   -0.0455;    0.2018;   -0.2229;   -0.3192;   -0.1444;   -0.1453;   -0.1706;    0.0814;    0.1878;
   9;    1.3526;   -0.6508;   -0.2696;    0.1228;    0.2072;   -0.0994;   -0.4275;   -0.1757;   -0.1368;   -0.1394;    0.0489;    0.1186;
  10;    1.5068;   -0.7299;   -0.1229;    0.1502;    0.3019;   -0.1501;   -0.4288;   -0.1614;   -0.1772;   -0.1027;    0.0543;    0.0471;
  11;    1.4693;   -0.7645;   -0.0542;    0.2339;    0.3020;   -0.2130;   -0.4005;   -0.1997;   -0.1473;   -0.0640;    0.0060;   -0.0143;
  12;    1.5230;   -0.8734;    0.0588;    0.2960;    0.2940;   -0.2041;   -0.4259;   -0.1783;   -0.1220;   -0.0886;   -0.0108;   -0.0397;
