time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2304;   -0.0306;   -0.5185;   -0.3728;   -0.0426;   -0.3318;   -0.1302;    0.0919;    0.1040;   -0.2798;   -0.0404;    0.0613;
   2;    1.2311;   -0.1566;   -0.4358;   -0.3580;    0.0071;   -0.3172;   -0.1337;    0.0912;    0.0402;   -0.2468;   -0.0699;    0.1148;
   3;    1.0988;   -0.1486;   -0.4338;   -0.4050;    0.1815;   -0.3758;   -0.1118;    0.0560;   -0.0574;   -0.1915;   -0.0638;    0.1504;
   4;    1.0506;   -0.1704;   -0.5157;   -0.4038;    0.2869;   -0.3638;   -0.1182;   -0.0047;   -0.1478;   -0.1886;   -0.0215;    0.1940;
   5;    1.2291;   -0.2977;   -0.5452;   -0.3133;    0.2434;   -0.2284;   -0.1864;   -0.0344;   -0.1672;   -0.2198;    0.0181;    0.1947;
   6;    1.2607;   -0.4476;   -0.4781;   -0.1830;    0.1993;   -0.1319;   -0.2392;   -0.1207;   -0.1382;   -0.2255;    0.0462;    0.2064;
   7;    1.2708;   -0.5207;   -0.4538;   -0.0190;    0.1234;   -0.0521;   -0.2965;   -0.2929;   -0.0210;   -0.2340;    0.0366;    0.2013;
   8;    1.2137;   -0.6478;   -0.2524;   -0.1090;    0.2848;   -0.0617;   -0.4158;   -0.2507;   -0.0559;   -0.2058;    0.0368;    0.1637;
   9;    1.1236;   -0.6631;   -0.1832;    0.0183;    0.2946;   -0.0612;   -0.4571;   -0.2673;   -0.0699;   -0.1453;    0.0359;    0.1043;
  10;    1.1500;   -0.7384;   -0.0824;    0.1033;    0.3213;   -0.0643;   -0.4930;   -0.2536;   -0.1050;   -0.0842;    0.0278;    0.0381;
  11;    1.2403;   -0.8854;    0.1290;    0.0842;    0.4081;   -0.0953;   -0.5464;   -0.1691;   -0.1680;   -0.0626;    0.0706;   -0.0714;
  12;    1.3993;   -1.0709;    0.3557;    0.0234;    0.4030;   -0.1100;   -0.5462;   -0.1458;   -0.1865;   -0.0607;    0.0609;   -0.1321;
  13;    1.4410;   -1.1768;    0.4812;    0.0363;    0.3587;   -0.1149;   -0.5625;   -0.1262;   -0.1574;   -0.0903;    0.0326;   -0.1423;
  14;    1.3080;   -1.1255;    0.4642;    0.1561;    0.3400;   -0.1198;   -0.5436;   -0.1200;   -0.1272;   -0.1377;    0.0249;   -0.1276;
  15;    1.3163;   -1.1366;    0.5098;    0.2183;    0.3186;   -0.1137;   -0.5209;   -0.1090;   -0.1054;   -0.1541;   -0.0008;   -0.1320;
