time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2561;   -0.5264;    0.4664;   -0.6125;   -0.2922;   -0.1644;    0.1753;   -0.0307;   -0.3789;   -0.0356;   -0.1386;   -0.0878;
   2;    1.1987;   -0.5940;    0.4222;   -0.5185;   -0.2216;   -0.1916;    0.2199;   -0.0349;   -0.4391;   -0.0768;   -0.1187;   -0.0370;
   3;    1.1285;   -0.6545;    0.4141;   -0.4583;   -0.1695;   -0.1748;    0.1934;   -0.0512;   -0.4628;   -0.1031;   -0.0958;   -0.0020;
   4;    1.2357;   -0.7375;    0.4653;   -0.4232;   -0.1573;   -0.1649;    0.1916;   -0.0782;   -0.5327;   -0.1065;   -0.0554;    0.0193;
   5;    1.3210;   -0.7514;    0.5215;   -0.3856;   -0.1116;   -0.1738;    0.1714;   -0.1010;   -0.6009;   -0.0932;   -0.0165;    0.0424;
   6;    1.4008;   -0.6409;    0.5399;   -0.3922;   -0.0169;   -0.1662;    0.0810;   -0.1132;   -0.5665;   -0.1411;   -0.0226;    0.1319;
   7;    1.3496;   -0.4486;    0.5304;   -0.4244;    0.0999;   -0.1039;   -0.0262;   -0.0899;   -0.5339;   -0.1838;    0.0191;    0.1030;
   8;    1.2538;   -0.5798;    0.4421;   -0.2658;    0.1042;    0.0053;   -0.0767;   -0.2048;   -0.4434;   -0.1348;    0.0056;    0.0682;
   9;    1.3223;   -0.8168;    0.5033;   -0.2115;    0.0825;   -0.0170;   -0.0529;   -0.2318;   -0.4598;   -0.1086;   -0.0033;    0.0813;
  10;    1.4120;   -1.0444;    0.6105;   -0.1713;    0.0138;   -0.0182;   -0.0247;   -0.2243;   -0.5324;   -0.0645;    0.0665;   -0.0033;
  11;    1.3980;   -1.1354;    0.6622;   -0.0994;   -0.0019;   -0.0100;   -0.0359;   -0.2366;   -0.5360;   -0.0620;    0.0985;   -0.0511;
  12;    1.4018;   -1.1690;    0.6697;   -0.0602;    0.0415;   -0.0362;   -0.0680;   -0.2319;   -0.5249;   -0.0472;    0.0835;   -0.0810;
  13;    1.3017;   -1.1221;    0.5964;    0.0822;    0.0432;   -0.0265;   -0.0924;   -0.2979;   -0.4377;   -0.0804;    0.0657;   -0.0521;
  14;    1.2981;   -1.3077;    0.7005;    0.1087;    0.0188;   -0.0050;   -0.1542;   -0.2951;   -0.4069;   -0.0759;    0.0702;   -0.0964;
  15;    1.1448;   -1.3293;    0.7307;    0.1304;    0.0415;   -0.0202;   -0.1695;   -0.2910;   -0.4066;   -0.0660;    0.0777;   -0.1053;
  16;    1.0752;   -1.3288;    0.7126;    0.1794;    0.0446;   -0.0074;   -0.1746;   -0.3074;   -0.3837;   -0.0655;    0.0911;   -0.1009;
