time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1581;   -0.9482;    0.6350;   -0.4321;   -0.1623;   -0.0740;    0.0672;   -0.0966;   -0.5435;   -0.2194;   -0.0170;    0.1058;
   2;    1.0895;   -0.8884;    0.6358;   -0.3694;   -0.1111;   -0.0593;    0.0379;   -0.1056;   -0.5448;   -0.2310;    0.0253;    0.1124;
   3;    1.1401;   -1.0009;    0.6496;   -0.3046;   -0.0534;   -0.0244;   -0.0649;   -0.1003;   -0.4723;   -0.2686;    0.0328;    0.1514;
   4;    1.2002;   -1.0510;    0.6542;   -0.2557;   -0.0286;    0.0052;   -0.1129;   -0.1342;   -0.4391;   -0.2623;    0.0405;    0.1620;
   5;    1.3102;   -1.0954;    0.6736;   -0.1662;   -0.0794;    0.0417;   -0.0865;   -0.1981;   -0.4505;   -0.2317;    0.0623;    0.1227;
   6;    1.3099;   -1.1949;    0.7269;   -0.1563;   -0.1128;    0.0563;   -0.0658;   -0.2356;   -0.5022;   -0.1775;    0.1075;    0.0271;
   7;    1.1724;   -1.2398;    0.7327;   -0.1319;   -0.0881;    0.0566;   -0.1033;   -0.2497;   -0.4802;   -0.1770;    0.1088;    0.0029;
   8;    1.1015;   -1.3124;    0.7509;   -0.1286;   -0.0672;    0.0533;   -0.1546;   -0.2436;   -0.4689;   -0.1820;    0.1281;   -0.0174;
   9;    1.0589;   -1.4103;    0.7529;   -0.1323;   -0.0505;    0.0471;   -0.1800;   -0.2418;   -0.4689;   -0.1575;    0.1314;   -0.0628;
  10;    1.0157;   -1.4385;    0.7456;   -0.0975;   -0.0252;    0.0126;   -0.1991;   -0.2466;   -0.4552;   -0.1207;    0.1137;   -0.0980;
  11;    0.9475;   -1.4215;    0.7370;   -0.0161;   -0.0025;   -0.0231;   -0.2196;   -0.2474;   -0.4212;   -0.1167;    0.1001;   -0.1071;
  12;    0.9494;   -1.4788;    0.7912;   -0.0059;    0.0077;   -0.0312;   -0.2575;   -0.2335;   -0.3947;   -0.0915;    0.0889;   -0.1485;
  13;    0.9663;   -1.5042;    0.8069;    0.0254;    0.0175;   -0.0278;   -0.2710;   -0.2311;   -0.3723;   -0.0798;    0.0853;   -0.1705;
  14;    0.7811;   -1.3941;    0.7651;    0.1016;    0.0718;   -0.0720;   -0.2513;   -0.2361;   -0.3624;   -0.0625;    0.0684;   -0.1588;
