time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.2705;    0.0985;   -0.2678;   -0.5466;    0.1165;   -0.4607;   -0.1264;    0.2081;    0.0797;   -0.1917;   -0.0320;   -0.0419;
   2;    0.2850;    0.0925;   -0.3297;   -0.5111;    0.1278;   -0.4334;   -0.0936;    0.1503;    0.0990;   -0.2589;   -0.0122;   -0.0632;
   3;    0.3027;    0.0359;   -0.2980;   -0.5004;    0.1413;   -0.3793;   -0.1101;    0.1072;    0.0809;   -0.2725;   -0.0246;   -0.0362;
   4;    0.2609;    0.0061;   -0.2461;   -0.5386;    0.2220;   -0.3156;   -0.1819;    0.0959;    0.0297;   -0.2566;   -0.0444;   -0.0025;
   5;    0.2881;   -0.0494;   -0.2521;   -0.5265;    0.2754;   -0.2711;   -0.2035;    0.0965;   -0.0367;   -0.2705;   -0.0655;    0.0209;
   6;    0.2936;   -0.0968;   -0.2964;   -0.4682;    0.2882;   -0.2217;   -0.2172;    0.0552;   -0.0539;   -0.3222;   -0.0505;    0.0141;
   7;    0.2772;   -0.1299;   -0.3262;   -0.4208;    0.3269;   -0.2013;   -0.2289;   -0.0125;   -0.0561;   -0.3586;   -0.0073;    0.0009;
   8;    0.2039;   -0.1338;   -0.2880;   -0.4147;    0.4252;   -0.2035;   -0.2628;   -0.0532;   -0.1211;   -0.3054;    0.0080;    0.0138;
   9;    0.2126;   -0.1776;   -0.2761;   -0.3459;    0.4798;   -0.1926;   -0.2934;   -0.0902;   -0.1507;   -0.2994;    0.0277;    0.0219;
  10;    0.2014;   -0.2362;   -0.2649;   -0.2779;    0.5359;   -0.1836;   -0.3371;   -0.1068;   -0.1856;   -0.2736;    0.0272;    0.0147;
  11;    0.1485;   -0.2921;   -0.2119;   -0.2233;    0.5608;   -0.1859;   -0.3598;   -0.1122;   -0.2148;   -0.2402;    0.0296;    0.0105;
  12;    0.0891;   -0.3074;   -0.1361;   -0.1799;    0.6040;   -0.1950;   -0.3693;   -0.1182;   -0.2251;   -0.2051;    0.0191;    0.0089;
  13;    0.0593;   -0.3314;   -0.0490;   -0.1527;    0.6508;   -0.1753;   -0.3951;   -0.0893;   -0.2530;   -0.1711;   -0.0015;    0.0108;
  14;    0.0297;   -0.3764;    0.0286;   -0.1207;    0.6332;   -0.1472;   -0.4066;   -0.0672;   -0.2677;   -0.1659;    0.0070;   -0.0055;
  15;   -0.0038;   -0.4204;    0.1301;   -0.0834;    0.5909;   -0.1489;   -0.3948;   -0.0553;   -0.2588;   -0.1757;    0.0009;   -0.0151;
  16;    0.0362;   -0.4516;    0.1549;   -0.0335;    0.5545;   -0.1609;   -0.3452;   -0.0817;   -0.2715;   -0.1663;    0.0287;   -0.0533;
