time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1749;   -0.6128;    0.4120;   -0.8561;   -0.2676;   -0.4629;   -0.3563;    0.3579;    0.0686;   -0.0931;    0.0418;    0.0357;
   2;    1.2115;   -0.6520;    0.3206;   -0.8798;   -0.2042;   -0.4488;   -0.3593;    0.3543;    0.0676;   -0.0996;    0.0074;    0.0362;
   3;    1.1394;   -0.6161;    0.2085;   -0.8197;   -0.1811;   -0.4233;   -0.3332;    0.3182;    0.0878;   -0.1111;   -0.0301;    0.0211;
   4;    1.2980;   -0.7378;    0.1651;   -0.8805;   -0.0983;   -0.3676;   -0.3389;    0.3163;    0.0376;   -0.1461;   -0.0703;    0.0468;
   5;    1.2959;   -0.7404;    0.1020;   -0.8602;   -0.0392;   -0.3257;   -0.3143;    0.2667;    0.0084;   -0.1673;   -0.1244;    0.0684;
   6;    1.2794;   -0.7284;    0.0691;   -0.8319;    0.0128;   -0.2819;   -0.3033;    0.2114;   -0.0157;   -0.1889;   -0.1588;    0.0934;
   7;    1.2377;   -0.7107;    0.0067;   -0.7838;    0.0674;   -0.2696;   -0.2641;    0.1423;   -0.0622;   -0.2153;   -0.1551;    0.1545;
   8;    1.1891;   -0.7806;    0.0056;   -0.7224;    0.1215;   -0.2303;   -0.2313;    0.0527;   -0.1354;   -0.2374;   -0.1482;    0.2317;
   9;    1.1066;   -0.8821;    0.0101;   -0.6311;    0.1589;   -0.1887;   -0.2134;   -0.0414;   -0.1869;   -0.2579;   -0.1415;    0.2954;
  10;    0.9345;   -0.8909;   -0.0065;   -0.5091;    0.1794;   -0.1627;   -0.1992;   -0.1491;   -0.2126;   -0.2726;   -0.0748;    0.3353;
  11;    0.8904;   -0.9977;    0.1061;   -0.4758;    0.2045;   -0.1440;   -0.2113;   -0.1799;   -0.2824;   -0.2680;   -0.0280;    0.3803;
  12;    0.7996;   -0.9894;    0.1888;   -0.3606;    0.1919;   -0.1203;   -0.2013;   -0.2281;   -0.2927;   -0.2751;    0.0058;    0.3647;
  13;    0.7085;   -0.9845;    0.2578;   -0.2686;    0.2160;   -0.0898;   -0.1739;   -0.2764;   -0.3024;   -0.2482;    0.0045;    0.2786;
  14;    0.6153;   -1.0228;    0.3266;   -0.2503;    0.2684;   -0.0581;   -0.1755;   -0.3197;   -0.3260;   -0.1937;   -0.0161;    0.1859;
  15;    0.5429;   -1.0273;    0.3729;   -0.2367;    0.2745;   -0.0431;   -0.1872;   -0.3601;   -0.3165;   -0.1524;   -0.0302;    0.1363;
  16;    0.4757;   -1.0065;    0.4248;   -0.2057;    0.2629;   -0.0528;   -0.1734;   -0.4028;   -0.2977;   -0.1174;   -0.0404;    0.1166;
  17;    0.4505;   -0.9779;    0.5147;   -0.2167;    0.2634;   -0.0437;   -0.1757;   -0.4157;   -0.3092;   -0.0641;   -0.0323;    0.0760;
