time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.8545;    0.1602;   -0.1493;   -0.7399;   -0.0427;   -0.7381;    0.0125;    0.1840;    0.0043;   -0.0631;   -0.0357;    0.1010;
   2;    1.0222;    0.0992;   -0.3818;   -0.5782;   -0.0841;   -0.6603;   -0.0142;    0.1215;    0.1196;   -0.2051;   -0.0465;    0.0833;
   3;    1.2723;   -0.2496;   -0.3363;   -0.4677;   -0.1784;   -0.5382;   -0.0278;    0.0682;    0.1400;   -0.2292;   -0.1389;    0.1401;
   4;    1.1843;   -0.5373;   -0.1387;   -0.6216;   -0.0516;   -0.5376;   -0.0570;    0.1475;   -0.0060;   -0.1352;   -0.2095;    0.1968;
   5;    1.0505;   -0.4754;   -0.1796;   -0.5916;    0.0061;   -0.5527;   -0.0500;    0.1322;   -0.0188;   -0.1687;   -0.2027;    0.2159;
   6;    0.9610;   -0.3649;   -0.2526;   -0.5207;    0.0769;   -0.5440;   -0.0173;    0.0494;   -0.0821;   -0.1743;   -0.1692;    0.2332;
   7;    0.5415;   -0.4346;   -0.1653;   -0.5106;    0.2187;   -0.5059;   -0.0169;   -0.0145;   -0.2190;   -0.1669;   -0.1217;    0.2546;
   8;    0.3505;   -0.3985;   -0.1812;   -0.4701;    0.3185;   -0.4967;   -0.0076;   -0.0384;   -0.3012;   -0.1953;   -0.1063;    0.2444;
   9;    0.2144;   -0.3958;   -0.1771;   -0.4187;    0.3962;   -0.4681;    0.0097;   -0.0759;   -0.3686;   -0.2079;   -0.0910;    0.2168;
  10;    0.1373;   -0.4636;   -0.1278;   -0.3476;    0.4654;   -0.4327;   -0.0087;   -0.1148;   -0.4175;   -0.2192;   -0.0566;    0.1972;
  11;    0.1493;   -0.3975;   -0.0864;   -0.3007;    0.5240;   -0.4305;   -0.0468;   -0.1463;   -0.4342;   -0.2035;   -0.0215;    0.1886;
  12;    0.2172;   -0.4096;   -0.0114;   -0.2267;    0.5318;   -0.4368;   -0.0866;   -0.1669;   -0.4314;   -0.1678;    0.0055;    0.1574;
  13;    0.4011;   -0.5594;    0.0905;   -0.1314;    0.4709;   -0.4200;   -0.1293;   -0.1633;   -0.3982;   -0.1372;   -0.0028;    0.1056;
  14;    0.1813;   -0.5145;    0.0953;   -0.0466;    0.4925;   -0.4778;   -0.1158;   -0.1891;   -0.3557;   -0.1234;   -0.0087;    0.0364;
