time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.6755;   -0.4447;    0.6609;   -0.8158;   -0.2970;   -0.5028;   -0.3955;    0.3158;    0.0046;   -0.0857;    0.0645;    0.0391;
   2;    0.6701;   -0.4605;    0.5681;   -0.8081;   -0.2340;   -0.4781;   -0.3640;    0.3220;    0.0043;   -0.1160;   -0.0082;    0.0328;
   3;    0.6400;   -0.4993;    0.4790;   -0.8058;   -0.1743;   -0.4217;   -0.3165;    0.3147;   -0.0050;   -0.1707;   -0.0957;    0.0425;
   4;    0.6373;   -0.5359;    0.4108;   -0.7983;   -0.1344;   -0.3826;   -0.2810;    0.3039;   -0.0138;   -0.2160;   -0.1569;    0.0560;
   5;    0.6248;   -0.5512;    0.3374;   -0.7751;   -0.0808;   -0.3676;   -0.2503;    0.2664;   -0.0301;   -0.2344;   -0.1968;    0.0704;
   6;    0.6469;   -0.5901;    0.2894;   -0.7458;   -0.0062;   -0.3126;   -0.2567;    0.2098;   -0.0625;   -0.2586;   -0.2103;    0.0932;
   7;    0.6969;   -0.6519;    0.2876;   -0.6946;    0.0771;   -0.2091;   -0.2918;    0.1542;   -0.1186;   -0.3084;   -0.2027;    0.1375;
   8;    0.7369;   -0.6840;    0.2904;   -0.6556;    0.1658;   -0.1685;   -0.2818;    0.1141;   -0.1660;   -0.3294;   -0.2239;    0.1814;
   9;    0.7069;   -0.6957;    0.2750;   -0.5904;    0.2460;   -0.1644;   -0.2376;    0.0354;   -0.2005;   -0.3182;   -0.2626;    0.2168;
  10;    0.6508;   -0.7199;    0.2773;   -0.5099;    0.3160;   -0.1530;   -0.2333;   -0.0613;   -0.2367;   -0.2858;   -0.2547;    0.2350;
  11;    0.6270;   -0.7508;    0.3078;   -0.4650;    0.3768;   -0.1283;   -0.2780;   -0.1190;   -0.2841;   -0.2630;   -0.1901;    0.2471;
  12;    0.6073;   -0.7853;    0.3255;   -0.4468;    0.4159;   -0.0981;   -0.3400;   -0.1439;   -0.2855;   -0.2617;   -0.1514;    0.2419;
  13;    0.5274;   -0.7999;    0.3420;   -0.4148;    0.4094;   -0.0581;   -0.3672;   -0.1985;   -0.2614;   -0.2321;   -0.1443;    0.2149;
  14;    0.4694;   -0.8521;    0.4083;   -0.4170;    0.3791;   -0.0215;   -0.3554;   -0.2540;   -0.2729;   -0.1669;   -0.1150;    0.1540;
  15;    0.4195;   -0.8790;    0.5209;   -0.4012;    0.3165;    0.0037;   -0.2929;   -0.3006;   -0.3175;   -0.1111;   -0.0427;    0.1043;
  16;    0.3540;   -0.8671;    0.5808;   -0.3180;    0.3028;   -0.0167;   -0.2439;   -0.2964;   -0.3311;   -0.1125;   -0.0025;    0.1160;
  17;    0.3287;   -0.8893;    0.5888;   -0.2758;    0.3415;   -0.0308;   -0.2536;   -0.2591;   -0.3014;   -0.1228;   -0.0365;    0.1073;
  18;    0.2749;   -0.8887;    0.6252;   -0.2580;    0.3599;   -0.0426;   -0.2474;   -0.2453;   -0.2870;   -0.1008;   -0.0613;    0.0613;
  19;    0.2181;   -0.8746;    0.6801;   -0.2441;    0.3657;   -0.0295;   -0.2421;   -0.2581;   -0.2882;   -0.0697;   -0.0535;    0.0180;
  20;    0.1567;   -0.8542;    0.7273;   -0.2251;    0.3713;   -0.0182;   -0.2370;   -0.2740;   -0.2772;   -0.0504;   -0.0600;   -0.0133;
  21;    0.1248;   -0.8590;    0.7510;   -0.1935;    0.3829;   -0.0229;   -0.2297;   -0.2790;   -0.2599;   -0.0408;   -0.0796;   -0.0363;
  22;    0.0948;   -0.8603;    0.7737;   -0.1670;    0.3964;   -0.0249;   -0.2388;   -0.2742;   -0.2388;   -0.0369;   -0.0973;   -0.0587;
