time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.1278;   -0.6119;    0.4282;   -0.8660;   -0.0220;   -0.4233;   -0.0261;    0.2798;   -0.3704;   -0.1698;    0.0525;    0.0854;
   2;    0.1489;   -0.6187;    0.4181;   -0.8451;    0.0251;   -0.4043;   -0.0461;    0.2801;   -0.4025;   -0.1937;    0.0793;    0.1180;
   3;    0.1757;   -0.6820;    0.4085;   -0.8191;    0.0558;   -0.3957;   -0.0475;    0.2702;   -0.4398;   -0.2043;    0.0841;    0.1106;
   4;    0.2436;   -0.7719;    0.3757;   -0.7919;    0.1093;   -0.3804;   -0.0697;    0.2515;   -0.4810;   -0.2229;    0.0870;    0.1088;
   5;    0.2358;   -0.8051;    0.3527;   -0.7594;    0.1797;   -0.3659;   -0.1075;    0.2289;   -0.5115;   -0.2563;    0.0825;    0.1440;
   6;    0.2731;   -0.8563;    0.3192;   -0.7161;    0.2500;   -0.3453;   -0.1274;    0.1882;   -0.5617;   -0.2557;    0.1040;    0.1548;
   7;    0.3267;   -0.8914;    0.3085;   -0.6584;    0.3188;   -0.3172;   -0.1629;    0.1478;   -0.5828;   -0.2629;    0.1145;    0.1659;
   8;    0.3969;   -0.9207;    0.3107;   -0.5907;    0.4004;   -0.2895;   -0.2132;    0.1099;   -0.5929;   -0.2575;    0.1313;    0.1509;
   9;    0.4565;   -0.9059;    0.3168;   -0.5359;    0.4642;   -0.2976;   -0.2600;    0.0746;   -0.6138;   -0.2135;    0.1593;    0.1193;
  10;    0.4437;   -0.9194;    0.3338;   -0.4928;    0.5111;   -0.3033;   -0.2957;    0.0406;   -0.6232;   -0.1784;    0.1721;    0.0869;
  11;    0.4317;   -0.9513;    0.3151;   -0.4443;    0.5443;   -0.3140;   -0.3256;    0.0126;   -0.5879;   -0.1386;    0.1386;    0.0386;
  12;    0.4326;   -0.9482;    0.3582;   -0.3662;    0.5380;   -0.3172;   -0.3591;   -0.0348;   -0.5310;   -0.0755;    0.1142;   -0.0155;
  13;    0.4369;   -0.9440;    0.4311;   -0.2840;    0.5337;   -0.3096;   -0.3605;   -0.0567;   -0.4891;   -0.0254;    0.0966;   -0.0621;
  14;    0.3859;   -0.9336;    0.4481;   -0.2339;    0.5863;   -0.3095;   -0.3293;   -0.0357;   -0.4756;   -0.0047;    0.0685;   -0.1174;
  15;    0.3062;   -0.8779;    0.4942;   -0.2133;    0.5848;   -0.3338;   -0.3053;   -0.0525;   -0.4862;    0.0329;    0.0540;   -0.1568;
  16;    0.2093;   -0.8939;    0.5235;   -0.1759;    0.5930;   -0.3245;   -0.2660;   -0.0644;   -0.5002;    0.0472;    0.0216;   -0.2031;
  17;    0.1078;   -0.9254;    0.5502;   -0.1199;    0.6039;   -0.3214;   -0.2434;   -0.0733;   -0.4992;    0.0545;   -0.0143;   -0.2398;
