time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.0131;   -0.6259;    0.2351;   -0.7759;   -0.0368;   -0.3724;   -0.1844;    0.2855;   -0.0796;   -0.2661;   -0.1050;    0.2003;
   2;   -0.0585;   -0.5395;    0.1477;   -0.7254;   -0.0010;   -0.3319;   -0.2020;    0.2322;   -0.0830;   -0.2799;   -0.1059;    0.2264;
   3;   -0.0282;   -0.5161;    0.0932;   -0.7067;    0.0924;   -0.2692;   -0.2320;    0.1711;   -0.1203;   -0.2858;   -0.1083;    0.2399;
   4;    0.0920;   -0.5670;    0.0643;   -0.6682;    0.2116;   -0.2300;   -0.2502;    0.1135;   -0.1530;   -0.3107;   -0.1197;    0.2601;
   5;    0.1242;   -0.6410;    0.0779;   -0.6088;    0.3188;   -0.1970;   -0.2827;    0.0646;   -0.2019;   -0.3100;   -0.1364;    0.2635;
   6;    0.2280;   -0.7917;    0.1600;   -0.5732;    0.4290;   -0.1918;   -0.3049;    0.0280;   -0.2895;   -0.3003;   -0.1313;    0.2275;
   7;    0.2129;   -0.8469;    0.1838;   -0.5041;    0.4973;   -0.1983;   -0.3206;   -0.0255;   -0.3433;   -0.2773;   -0.0987;    0.1862;
   8;    0.1254;   -0.8211;    0.1915;   -0.4011;    0.5273;   -0.2400;   -0.3489;   -0.0744;   -0.3545;   -0.2346;   -0.0661;    0.1632;
   9;    0.1318;   -0.8404;    0.2140;   -0.2950;    0.5479;   -0.2835;   -0.3569;   -0.1003;   -0.3941;   -0.1666;   -0.0190;    0.1146;
  10;    0.1193;   -0.8916;    0.2985;   -0.2622;    0.5984;   -0.3016;   -0.3899;   -0.0618;   -0.4107;   -0.1295;    0.0157;    0.0601;
  11;    0.1406;   -0.9792;    0.3981;   -0.2330;    0.6818;   -0.3012;   -0.3897;    0.0107;   -0.4285;   -0.1073;    0.0197;   -0.0348;
  12;    0.0756;   -0.9749;    0.4658;   -0.1648;    0.7055;   -0.3501;   -0.3718;    0.0095;   -0.4543;   -0.0646;    0.0089;   -0.1349;
  13;    0.0533;   -0.9553;    0.5236;   -0.1508;    0.7089;   -0.3650;   -0.3763;   -0.0023;   -0.4725;   -0.0228;   -0.0010;   -0.2044;
  14;    0.0299;   -0.9335;    0.5426;   -0.1381;    0.7007;   -0.3905;   -0.3588;   -0.0047;   -0.4860;    0.0051;   -0.0209;   -0.2397;
