time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7586;    0.0341;   -0.3500;   -0.5923;    0.0161;   -0.5282;   -0.1502;    0.2250;    0.0559;   -0.1781;   -0.0915;    0.0270;
   2;    0.9021;   -0.1182;   -0.4110;   -0.5304;    0.0166;   -0.4424;   -0.1801;    0.1823;    0.0498;   -0.2034;   -0.0985;    0.0455;
   3;    0.8937;   -0.4507;   -0.1381;   -0.6156;    0.0895;   -0.3977;   -0.1919;    0.1910;   -0.0948;   -0.1587;   -0.1199;    0.0846;
   4;    0.7163;   -0.5909;   -0.0207;   -0.7059;    0.2682;   -0.4520;   -0.1844;    0.1465;   -0.2242;   -0.1538;   -0.1061;    0.1920;
   5;    0.5149;   -0.5503;   -0.0013;   -0.6126;    0.3545;   -0.4782;   -0.1663;    0.0642;   -0.3146;   -0.1643;   -0.0429;    0.2730;
   6;    0.5007;   -0.5210;    0.0531;   -0.4575;    0.3724;   -0.4868;   -0.1693;   -0.0212;   -0.3329;   -0.1473;    0.0143;    0.2985;
   7;    0.4882;   -0.5785;    0.1021;   -0.3179;    0.4001;   -0.4407;   -0.1724;   -0.1175;   -0.3190;   -0.1394;    0.0025;    0.2484;
   8;    0.3395;   -0.6490;    0.1763;   -0.1759;    0.4538;   -0.3934;   -0.1665;   -0.2146;   -0.3310;   -0.1011;   -0.0284;    0.1488;
   9;    0.2535;   -0.5482;    0.1952;   -0.0149;    0.4887;   -0.3744;   -0.1249;   -0.2954;   -0.3179;   -0.0689;   -0.0487;    0.0556;
  10;    0.2126;   -0.4057;    0.1669;    0.1042;    0.4777;   -0.3960;   -0.0572;   -0.3601;   -0.2661;   -0.0154;   -0.0756;   -0.0814;
  11;    0.0760;   -0.3632;    0.1951;    0.1316;    0.4749;   -0.4398;   -0.0377;   -0.3534;   -0.2575;    0.0156;   -0.1017;   -0.1619;
  12;   -0.0285;   -0.3803;    0.2262;    0.2287;    0.4277;   -0.4325;   -0.0113;   -0.3867;   -0.2173;    0.0057;   -0.1205;   -0.1882;
  13;   -0.1277;   -0.3293;    0.3008;    0.2513;    0.4090;   -0.4352;   -0.0161;   -0.3798;   -0.1747;   -0.0071;   -0.1454;   -0.2066;
