time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1948;   -0.4625;    0.2274;   -0.4318;    0.0791;   -0.2300;   -0.1094;   -0.0578;    0.1374;   -0.0656;   -0.3580;    0.1748;
   2;    1.2150;   -0.3972;    0.1513;   -0.3007;    0.0259;   -0.0679;   -0.1480;   -0.1056;    0.1727;   -0.1727;   -0.2755;    0.1806;
   3;    1.1353;   -0.1639;   -0.0178;   -0.2797;    0.0527;   -0.1175;    0.0230;   -0.1856;    0.2212;   -0.2575;   -0.2450;    0.2000;
   4;    0.9190;    0.0423;   -0.0762;   -0.2809;    0.2199;   -0.2018;    0.0121;   -0.1718;    0.1855;   -0.2050;   -0.2279;    0.1566;
   5;    0.9379;   -0.0963;    0.0005;   -0.2797;    0.3389;   -0.1286;   -0.0472;   -0.2580;    0.1545;   -0.1842;   -0.1826;    0.2600;
   6;    0.9125;   -0.2132;    0.0090;   -0.2790;    0.4323;   -0.0634;   -0.0633;   -0.2958;    0.0923;   -0.1547;   -0.2048;    0.2812;
   7;    0.8382;   -0.2314;    0.0090;   -0.2865;    0.5109;   -0.0074;   -0.0505;   -0.3253;    0.0727;   -0.1386;   -0.2458;    0.2744;
   8;    0.6734;   -0.1296;    0.0642;   -0.1430;    0.4193;    0.0470;    0.0202;   -0.2942;    0.0276;   -0.2468;   -0.1507;    0.2546;
   9;    0.6657;   -0.1750;   -0.0314;   -0.0483;    0.4019;    0.0781;   -0.0013;   -0.3037;    0.0517;   -0.2604;   -0.0241;    0.1560;
  10;    0.5776;   -0.2050;    0.0203;   -0.0047;    0.4618;    0.0306;   -0.0279;   -0.3058;    0.1054;   -0.2641;   -0.0294;    0.1936;
  11;    0.5997;   -0.3453;    0.1686;    0.0609;    0.4561;    0.0011;   -0.0352;   -0.2726;    0.1572;   -0.2857;   -0.0363;    0.2220;
  12;    0.4067;   -0.3072;    0.1768;    0.1571;    0.4261;   -0.0618;   -0.0257;   -0.2675;    0.0610;   -0.2553;   -0.0027;    0.1156;
  13;    0.3811;   -0.3547;    0.1988;    0.2052;    0.4554;   -0.0368;   -0.0964;   -0.2682;    0.0826;   -0.2409;   -0.0059;    0.1036;
  14;    0.4378;   -0.4792;    0.2712;    0.2204;    0.4889;   -0.0256;   -0.0920;   -0.2861;    0.1007;   -0.2092;   -0.0382;    0.1434;
  15;    0.3707;   -0.5180;    0.2699;    0.3439;    0.4206;   -0.0170;   -0.0604;   -0.2802;    0.1335;   -0.2387;   -0.0222;    0.0973;
