time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.7701;   -0.4475;   -0.3279;   -0.0992;   -0.2041;   -0.4953;    0.1330;    0.0839;   -0.0776;   -0.1755;   -0.0002;    0.1863;
   2;    1.7675;   -0.4519;   -0.3773;   -0.1000;   -0.1393;   -0.4329;    0.0725;    0.0653;   -0.1139;   -0.1749;    0.0181;    0.2069;
   3;    1.7132;   -0.4247;   -0.4007;   -0.0848;   -0.0806;   -0.3774;    0.0277;    0.0389;   -0.1446;   -0.1747;    0.0206;    0.2115;
   4;    1.6844;   -0.4848;   -0.3829;   -0.0381;   -0.0295;   -0.3309;   -0.0147;    0.0237;   -0.1821;   -0.1944;    0.0194;    0.2209;
   5;    1.6876;   -0.4772;   -0.4791;    0.1802;   -0.1235;   -0.2425;   -0.0554;   -0.1569;   -0.1343;   -0.2156;    0.0654;    0.2019;
   6;    1.6733;   -0.5041;   -0.5130;    0.2939;   -0.0440;   -0.2563;   -0.0798;   -0.2555;   -0.1462;   -0.2284;    0.1065;    0.1909;
   7;    1.5312;   -0.5447;   -0.2827;    0.1235;    0.1457;   -0.2111;   -0.1967;   -0.2166;   -0.1765;   -0.2055;    0.0327;    0.2193;
   8;    1.3890;   -0.4977;   -0.1183;    0.0528;    0.2484;   -0.1523;   -0.3271;   -0.2238;   -0.1111;   -0.1943;   -0.0054;    0.1436;
   9;    1.2721;   -0.5352;    0.0389;    0.1388;    0.2704;   -0.0691;   -0.4099;   -0.2518;   -0.0779;   -0.1167;   -0.0269;    0.0356;
  10;    1.3279;   -0.7572;    0.2542;    0.1711;    0.2791;   -0.0164;   -0.3904;   -0.2062;   -0.1488;   -0.0625;   -0.0010;   -0.0574;
  11;    1.2543;   -0.7874;    0.3357;    0.2396;    0.2508;   -0.0337;   -0.3373;   -0.1722;   -0.1675;   -0.0604;   -0.0226;   -0.1106;
  12;    1.1474;   -0.7603;    0.3984;    0.3109;    0.2275;   -0.0683;   -0.3081;   -0.1351;   -0.1856;   -0.0590;   -0.0407;   -0.1664;
  13;    1.1060;   -0.7472;    0.4612;    0.3857;    0.1983;   -0.0844;   -0.3048;   -0.1179;   -0.1685;   -0.0736;   -0.0619;   -0.2010;
