time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3507;   -0.6130;    0.3862;   -0.7260;   -0.0385;   -0.2125;   -0.2781;    0.3424;   -0.0233;   -0.3121;   -0.0332;    0.1454;
   2;    1.4081;   -0.5367;    0.3282;   -0.6509;    0.0362;   -0.2150;   -0.2418;    0.3036;   -0.0560;   -0.3104;   -0.0325;    0.1845;
   3;    1.3302;   -0.5076;    0.3057;   -0.5682;    0.0614;   -0.2047;   -0.1925;    0.2605;   -0.0913;   -0.2711;   -0.0007;    0.1995;
   4;    1.1422;   -0.5181;    0.2446;   -0.4787;    0.0985;   -0.1841;   -0.2021;    0.2419;   -0.1308;   -0.2296;    0.0796;    0.1611;
   5;    1.1654;   -0.5201;    0.2906;   -0.5502;    0.2366;   -0.1891;   -0.2081;    0.2544;   -0.2033;   -0.2242;    0.0652;    0.1791;
   6;    1.0918;   -0.3573;    0.2103;   -0.5560;    0.2985;   -0.2266;   -0.1559;    0.2303;   -0.2296;   -0.2282;    0.0145;    0.2130;
   7;    1.1862;   -0.3796;    0.1401;   -0.5865;    0.3099;   -0.1818;   -0.1569;    0.1493;   -0.2252;   -0.1844;   -0.0368;    0.1779;
   8;    1.3618;   -0.4646;   -0.0764;   -0.6092;    0.2828;   -0.1232;   -0.1237;    0.0345;   -0.2498;   -0.0974;   -0.0167;    0.1166;
   9;    1.3304;   -0.4666;    0.0518;   -0.5581;    0.3797;   -0.1428;   -0.1419;    0.0649;   -0.3178;   -0.1062;   -0.0310;    0.1166;
  10;    1.1210;   -0.4789;    0.1970;   -0.3984;    0.5057;   -0.1818;   -0.1932;    0.1020;   -0.3205;   -0.1425;   -0.0236;    0.1203;
  11;    1.1266;   -0.6132;    0.2975;   -0.3823;    0.5478;   -0.1514;   -0.2925;    0.1149;   -0.2990;   -0.1971;    0.0212;    0.1038;
  12;    1.0874;   -0.6842;    0.4086;   -0.3181;    0.5506;   -0.1448;   -0.3879;    0.0979;   -0.2929;   -0.1999;    0.0862;    0.0570;
  13;    0.9559;   -0.6872;    0.4801;   -0.2919;    0.5846;   -0.1596;   -0.4217;    0.0475;   -0.3172;   -0.1544;    0.1030;    0.0385;
  14;    0.9376;   -0.6780;    0.5039;   -0.2793;    0.5991;   -0.1678;   -0.4415;    0.0256;   -0.3209;   -0.1456;    0.1036;    0.0278;
  15;    0.9404;   -0.6528;    0.4575;   -0.2594;    0.6250;   -0.2369;   -0.4548;    0.0176;   -0.2784;   -0.1011;    0.0681;   -0.0020;
