time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.6501;   -0.3845;    0.4347;   -0.2226;   -0.2411;   -0.4715;    0.1781;    0.1520;   -0.3363;   -0.0375;   -0.0690;   -0.0606;
   2;    1.7494;   -0.3872;    0.4527;   -0.2603;   -0.1032;   -0.4253;    0.1282;    0.1517;   -0.3818;   -0.0531;   -0.0887;   -0.0307;
   3;    1.7194;   -0.4709;    0.4722;   -0.2150;   -0.0901;   -0.4203;    0.1260;    0.1213;   -0.4284;   -0.0882;   -0.0583;    0.0206;
   4;    1.5544;   -0.4635;    0.3826;   -0.1693;   -0.0517;   -0.4059;    0.1501;    0.0947;   -0.4716;   -0.1447;   -0.0265;    0.0687;
   5;    1.3643;   -0.4932;    0.4375;   -0.1216;   -0.0973;   -0.3177;    0.1468;    0.0345;   -0.4850;   -0.1765;    0.0163;    0.0712;
   6;    1.4027;   -0.5788;    0.4672;   -0.0781;   -0.0389;   -0.2868;    0.1303;   -0.0296;   -0.4956;   -0.1684;    0.0034;    0.1214;
   7;    1.5624;   -0.7208;    0.4955;   -0.0752;    0.0711;   -0.2768;    0.0704;   -0.0380;   -0.5312;   -0.1502;   -0.0168;    0.1516;
   8;    1.5590;   -0.7446;    0.4425;    0.0360;    0.0926;   -0.2500;    0.0565;   -0.0663;   -0.5247;   -0.1958;    0.0442;    0.1825;
   9;    1.6806;   -0.7033;    0.2770;    0.1765;    0.1032;   -0.2450;    0.0799;   -0.1080;   -0.4825;   -0.2523;    0.0527;    0.2269;
  10;    1.5710;   -0.6701;    0.2302;    0.2583;    0.0747;   -0.1807;    0.0441;   -0.1617;   -0.4340;   -0.2802;    0.0515;    0.2091;
  11;    1.6296;   -0.7296;    0.3776;    0.1706;    0.1916;   -0.2185;   -0.0112;   -0.1754;   -0.4525;   -0.1878;   -0.0016;    0.1389;
  12;    1.5817;   -0.7466;    0.5344;    0.2298;    0.2079;   -0.2046;   -0.1194;   -0.2208;   -0.4096;   -0.0973;    0.0195;   -0.0045;
  13;    1.3204;   -0.5897;    0.4122;    0.3923;    0.1913;   -0.1737;   -0.0856;   -0.2404;   -0.4060;   -0.1197;    0.0746;   -0.0368;
  14;    1.3515;   -0.7390;    0.5943;    0.3458;    0.2210;   -0.1922;   -0.0966;   -0.2611;   -0.3987;   -0.0922;    0.0359;   -0.0272;
  15;    1.1726;   -0.7165;    0.6640;    0.3776;    0.2095;   -0.2002;   -0.1017;   -0.3007;   -0.3291;   -0.0728;    0.0005;   -0.0262;
  16;    1.1543;   -0.7620;    0.6368;    0.4955;    0.1585;   -0.1695;   -0.1552;   -0.2459;   -0.2968;   -0.0773;    0.0451;   -0.1085;
