time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.4930;   -0.9133;    0.4161;   -0.8879;   -0.1463;   -0.1713;   -0.2518;    0.3168;   -0.0056;   -0.2216;   -0.0221;    0.1657;
   2;    0.5296;   -0.9416;    0.3903;   -0.8526;   -0.0521;   -0.1701;   -0.2686;    0.2986;   -0.0506;   -0.2370;   -0.0199;    0.2020;
   3;    0.5725;   -0.9592;    0.3391;   -0.8094;    0.0613;   -0.1757;   -0.2872;    0.2503;   -0.1019;   -0.2441;   -0.0421;    0.2089;
   4;    0.6401;   -0.9914;    0.2767;   -0.7893;    0.1712;   -0.1581;   -0.3074;    0.2088;   -0.1740;   -0.2873;   -0.0596;    0.2218;
   5;    0.6901;   -1.0129;    0.2195;   -0.7613;    0.2723;   -0.1732;   -0.3218;    0.1845;   -0.2676;   -0.3250;   -0.0378;    0.2368;
   6;    0.6237;   -1.0013;    0.1870;   -0.6946;    0.3294;   -0.1926;   -0.3103;    0.1425;   -0.3436;   -0.3278;   -0.0003;    0.2341;
   7;    0.4679;   -1.0269;    0.1908;   -0.5662;    0.3580;   -0.2292;   -0.2863;    0.0788;   -0.4080;   -0.2974;    0.0136;    0.2191;
   8;    0.4197;   -1.1240;    0.2227;   -0.4786;    0.4146;   -0.2577;   -0.3405;    0.0303;   -0.4190;   -0.2370;    0.0241;    0.2088;
   9;    0.3934;   -1.1240;    0.2561;   -0.4069;    0.4767;   -0.2736;   -0.3966;   -0.0295;   -0.4196;   -0.1684;    0.0722;    0.2005;
  10;    0.2912;   -1.0564;    0.3146;   -0.3040;    0.5119;   -0.2727;   -0.3903;   -0.0614;   -0.4257;   -0.1314;    0.0927;    0.1479;
  11;    0.1949;   -1.0384;    0.3710;   -0.2126;    0.5580;   -0.2715;   -0.3693;   -0.0525;   -0.4479;   -0.1196;    0.0785;    0.0575;
  12;    0.0897;   -1.0212;    0.4157;   -0.1344;    0.5755;   -0.3019;   -0.3375;   -0.0654;   -0.4629;   -0.0829;    0.0303;   -0.0314;
  13;    0.0207;   -0.9937;    0.4647;   -0.0609;    0.5580;   -0.3316;   -0.3084;   -0.0928;   -0.4535;   -0.0276;   -0.0102;   -0.0964;
  14;    0.0126;   -0.9572;    0.5531;   -0.0376;    0.5353;   -0.3506;   -0.2920;   -0.0847;   -0.4315;    0.0300;   -0.0187;   -0.1569;
  15;   -0.0626;   -0.9130;    0.5964;    0.0348;    0.5364;   -0.3409;   -0.2452;   -0.0817;   -0.3857;    0.0838;   -0.0489;   -0.2125;
  16;   -0.1417;   -0.9185;    0.6483;    0.1240;    0.5410;   -0.3175;   -0.2168;   -0.0693;   -0.3588;    0.0896;   -0.0769;   -0.2738;
  17;   -0.1232;   -0.9859;    0.7396;    0.1344;    0.5626;   -0.2820;   -0.2309;   -0.0525;   -0.3489;    0.1000;   -0.1092;   -0.3370;
