time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.1478;   -0.9134;    0.3333;   -0.7032;   -0.1266;   -0.2910;   -0.1120;    0.1990;   -0.1431;   -0.2817;   -0.0824;    0.2868;
   2;    0.5118;   -0.8866;    0.3092;   -0.7056;   -0.0826;   -0.2637;   -0.1549;    0.1814;   -0.1628;   -0.2935;   -0.0705;    0.3281;
   3;    1.0900;   -0.8593;    0.1341;   -0.6081;   -0.0713;   -0.2554;   -0.1461;    0.0779;   -0.1249;   -0.3184;   -0.0704;    0.3934;
   4;    1.2051;   -0.9398;    0.1511;   -0.5447;   -0.0336;   -0.2102;   -0.2236;    0.0739;   -0.1508;   -0.3224;   -0.0244;    0.3530;
   5;    1.0155;   -0.9303;    0.1498;   -0.5371;    0.1140;   -0.2566;   -0.2489;    0.0638;   -0.2156;   -0.2607;   -0.0284;    0.3219;
   6;    0.9962;   -1.0790;    0.2144;   -0.5807;    0.1563;   -0.1840;   -0.3013;    0.0361;   -0.2555;   -0.2564;    0.0042;    0.3176;
   7;    0.9377;   -1.1579;    0.2263;   -0.5682;    0.1960;   -0.1425;   -0.3319;    0.0040;   -0.2845;   -0.2658;    0.0336;    0.3118;
   8;    0.8036;   -1.1702;    0.2047;   -0.4886;    0.2692;   -0.1832;   -0.3442;   -0.0295;   -0.3026;   -0.2485;    0.0351;    0.3070;
   9;    0.7034;   -1.1393;    0.2353;   -0.4481;    0.3281;   -0.2010;   -0.3657;   -0.0527;   -0.3229;   -0.2314;    0.0644;    0.2904;
  10;    0.7330;   -1.1299;    0.2784;   -0.3808;    0.3491;   -0.1970;   -0.3693;   -0.0812;   -0.3432;   -0.2056;    0.0804;    0.2311;
  11;    0.7243;   -1.1387;    0.3392;   -0.3045;    0.3652;   -0.2040;   -0.3820;   -0.1009;   -0.3723;   -0.1592;    0.0980;    0.1408;
  12;    0.5941;   -1.1111;    0.3727;   -0.2990;    0.4214;   -0.2332;   -0.4081;   -0.0962;   -0.3943;   -0.1391;    0.1137;    0.0943;
  13;    0.5976;   -1.0925;    0.3959;   -0.2809;    0.4249;   -0.2568;   -0.4209;   -0.1000;   -0.3994;   -0.1181;    0.1172;    0.0541;
  14;    0.6280;   -1.0984;    0.4169;   -0.2097;    0.3861;   -0.2752;   -0.4129;   -0.1212;   -0.3891;   -0.0894;    0.1082;    0.0149;
  15;    0.5948;   -1.0984;    0.4758;   -0.1638;    0.3550;   -0.2712;   -0.4131;   -0.1292;   -0.3824;   -0.0631;    0.1148;   -0.0309;
  16;    0.5697;   -1.1119;    0.5433;   -0.1441;    0.3627;   -0.2601;   -0.4086;   -0.1109;   -0.3732;   -0.0409;    0.1085;   -0.0764;
  17;    0.5356;   -1.1245;    0.5708;   -0.0837;    0.3941;   -0.2523;   -0.3800;   -0.0969;   -0.3623;   -0.0282;    0.0784;   -0.1207;
  18;    0.4447;   -1.1295;    0.5914;   -0.0627;    0.4111;   -0.2470;   -0.3650;   -0.1064;   -0.3638;   -0.0258;    0.0507;   -0.1578;
