time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.9701;   -0.3816;    0.3288;   -0.6062;   -0.5287;   -0.4149;   -0.1365;    0.0273;    0.2105;   -0.1359;   -0.0598;    0.2202;
   2;    1.0821;   -0.5529;    0.3921;   -0.6528;   -0.4907;   -0.3473;   -0.1869;    0.1080;    0.1681;   -0.1701;   -0.0847;    0.2053;
   3;    0.9211;   -0.4264;    0.2423;   -0.5685;   -0.4668;   -0.3263;   -0.1615;    0.0833;    0.2061;   -0.2429;   -0.1142;    0.2156;
   4;    0.8834;   -0.4878;    0.1878;   -0.5924;   -0.3887;   -0.3264;   -0.1099;    0.0436;    0.1869;   -0.2710;   -0.1560;    0.2477;
   5;    0.8154;   -0.5527;    0.1727;   -0.5873;   -0.3537;   -0.2654;   -0.1222;    0.0450;    0.1578;   -0.3058;   -0.1702;    0.2409;
   6;    0.8158;   -0.6114;    0.1745;   -0.5869;   -0.2814;   -0.2261;   -0.1398;    0.0477;    0.1123;   -0.3372;   -0.1814;    0.2470;
   7;    0.8620;   -0.7080;    0.1742;   -0.5831;   -0.1895;   -0.2061;   -0.1428;    0.0258;    0.0492;   -0.3487;   -0.1855;    0.2768;
   8;    0.9558;   -0.8267;    0.1347;   -0.5520;   -0.1084;   -0.1708;   -0.1469;   -0.0212;   -0.0223;   -0.3739;   -0.1724;    0.3284;
   9;    0.9479;   -0.9282;    0.1425;   -0.5016;   -0.0638;   -0.1057;   -0.1777;   -0.0570;   -0.0909;   -0.4038;   -0.1342;    0.3509;
  10;    0.8032;   -0.9655;    0.1719;   -0.4828;    0.0210;   -0.0979;   -0.1842;   -0.1008;   -0.1538;   -0.3896;   -0.1225;    0.3677;
  11;    0.6882;   -0.9504;    0.1833;   -0.4196;    0.0880;   -0.1226;   -0.1400;   -0.1671;   -0.1845;   -0.3676;   -0.1180;    0.3974;
  12;    0.6377;   -0.9395;    0.2448;   -0.3284;    0.1270;   -0.0914;   -0.1466;   -0.2079;   -0.1989;   -0.3495;   -0.0833;    0.3628;
  13;    0.6471;   -0.9752;    0.3304;   -0.3015;    0.1242;   -0.0556;   -0.1605;   -0.2373;   -0.2442;   -0.3073;   -0.0484;    0.3025;
  14;    0.6078;   -0.9778;    0.3936;   -0.2932;    0.1206;   -0.0659;   -0.1287;   -0.2930;   -0.2861;   -0.2477;   -0.0347;    0.2732;
  15;    0.4769;   -0.9610;    0.4291;   -0.2517;    0.1313;   -0.0530;   -0.1225;   -0.3632;   -0.2845;   -0.2170;   -0.0257;    0.2340;
  16;    0.3585;   -0.9646;    0.4549;   -0.2083;    0.1497;   -0.0388;   -0.1266;   -0.4183;   -0.2821;   -0.1844;   -0.0134;    0.2070;
  17;    0.2768;   -0.9553;    0.4939;   -0.1802;    0.1676;   -0.0308;   -0.1450;   -0.4250;   -0.2823;   -0.1616;    0.0041;    0.1895;
  18;    0.2633;   -0.9536;    0.5242;   -0.1740;    0.1909;   -0.0177;   -0.1519;   -0.4121;   -0.2735;   -0.1348;    0.0075;    0.1673;
