time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.0668;   -0.6484;    0.3240;   -0.9145;   -0.1679;   -0.5247;    0.0321;    0.4072;   -0.1938;   -0.0811;    0.0549;    0.1099;
   2;    0.0721;   -0.6912;    0.3094;   -0.8849;   -0.1079;   -0.4983;   -0.0028;    0.3646;   -0.1860;   -0.1221;    0.0389;    0.1859;
   3;   -0.0491;   -0.6139;    0.2156;   -0.8039;   -0.0483;   -0.4831;   -0.0046;    0.2986;   -0.1733;   -0.1582;    0.0264;    0.2550;
   4;   -0.0727;   -0.6193;    0.1333;   -0.7304;    0.0330;   -0.4736;   -0.0133;    0.2504;   -0.1728;   -0.1965;    0.0027;    0.2957;
   5;   -0.0587;   -0.6023;    0.0587;   -0.6621;    0.1447;   -0.4387;   -0.0553;    0.1800;   -0.1767;   -0.2309;   -0.0241;    0.3177;
   6;   -0.0382;   -0.6403;    0.0466;   -0.6110;    0.2257;   -0.4228;   -0.0709;    0.1119;   -0.2428;   -0.2671;   -0.0165;    0.3495;
   7;    0.0120;   -0.7052;    0.0311;   -0.5758;    0.3128;   -0.4154;   -0.1099;    0.0478;   -0.2830;   -0.2771;   -0.0192;    0.3533;
   8;    0.0405;   -0.7754;    0.0345;   -0.5100;    0.4268;   -0.4100;   -0.2003;   -0.0222;   -0.2883;   -0.2399;   -0.0142;    0.3312;
   9;    0.0382;   -0.7950;    0.0277;   -0.4438;    0.4982;   -0.4106;   -0.2321;   -0.0738;   -0.3137;   -0.2184;    0.0023;    0.3159;
  10;    0.0323;   -0.8531;    0.0566;   -0.3775;    0.5514;   -0.4263;   -0.2648;   -0.0947;   -0.3339;   -0.1982;    0.0135;    0.2869;
  11;    0.0113;   -0.9103;    0.1268;   -0.2966;    0.5979;   -0.4632;   -0.3287;   -0.1025;   -0.3333;   -0.1542;    0.0231;    0.2255;
  12;   -0.0309;   -0.9442;    0.1752;   -0.2314;    0.6065;   -0.4929;   -0.3197;   -0.1149;   -0.3492;   -0.0997;    0.0192;    0.1620;
  13;   -0.1062;   -0.9014;    0.2201;   -0.1545;    0.6482;   -0.5248;   -0.2994;   -0.1125;   -0.3761;   -0.0492;   -0.0062;    0.0680;
  14;   -0.1984;   -0.8803;    0.2684;   -0.0949;    0.6850;   -0.5488;   -0.2661;   -0.1177;   -0.4227;    0.0036;   -0.0219;   -0.0286;
  15;   -0.2840;   -0.8713;    0.3428;   -0.0702;    0.6801;   -0.5476;   -0.2447;   -0.1364;   -0.4588;    0.0368;   -0.0272;   -0.0920;
