time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2937;   -0.1683;   -0.1118;   -0.4745;   -0.0275;   -0.2409;   -0.1865;    0.0599;   -0.0197;   -0.3147;    0.0547;    0.2028;
   2;    1.4662;   -0.2524;   -0.1145;   -0.5374;   -0.0006;   -0.1834;   -0.1920;    0.0382;   -0.1398;   -0.2560;    0.0881;    0.1925;
   3;    1.5294;   -0.3699;   -0.1221;   -0.5091;    0.1233;   -0.1502;   -0.2871;    0.0255;   -0.2326;   -0.1742;    0.1614;    0.1476;
   4;    1.4783;   -0.3598;   -0.2114;   -0.4092;    0.1931;   -0.1386;   -0.3493;    0.0299;   -0.2395;   -0.1642;    0.1559;    0.1267;
   5;    1.6100;   -0.4798;   -0.2530;   -0.3557;    0.2581;   -0.1564;   -0.3843;   -0.0205;   -0.1980;   -0.1600;    0.0944;    0.1219;
   6;    1.5122;   -0.4712;   -0.4351;   -0.1015;    0.2262;   -0.2007;   -0.2808;   -0.2360;   -0.1160;   -0.1116;    0.0221;    0.1470;
   7;    1.4471;   -0.4786;   -0.4305;    0.0230;    0.1662;   -0.1473;   -0.3021;   -0.3908;   -0.0033;   -0.1178;    0.0307;    0.1140;
   8;    1.4818;   -0.6055;   -0.2776;    0.0196;    0.1905;   -0.0772;   -0.4106;   -0.3292;   -0.0511;   -0.0824;    0.0293;    0.0965;
   9;    1.4694;   -0.7162;   -0.1209;    0.0369;    0.2143;   -0.0629;   -0.4149;   -0.2749;   -0.1207;   -0.0672;    0.0503;    0.0434;
  10;    1.3627;   -0.7311;   -0.0980;    0.1948;    0.1251;   -0.1009;   -0.3468;   -0.2786;   -0.1464;   -0.0661;    0.0348;    0.0203;
  11;    1.4277;   -0.9645;    0.0854;    0.1989;    0.1738;   -0.0676;   -0.4243;   -0.2107;   -0.1647;   -0.0999;    0.0720;   -0.0186;
  12;    1.4338;   -1.0663;    0.1542;    0.2459;    0.1847;   -0.0823;   -0.4352;   -0.1937;   -0.1512;   -0.1307;    0.0637;   -0.0131;
