time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.0928;   -0.4280;    0.2605;   -0.8362;   -0.0638;   -0.4472;   -0.2365;    0.3912;   -0.0131;   -0.1741;    0.0128;    0.1172;
   2;    1.1753;   -0.4878;    0.1812;   -0.7653;   -0.0571;   -0.4056;   -0.1814;    0.3670;   -0.0568;   -0.1971;    0.0046;    0.1030;
   3;    1.1603;   -0.4208;    0.0508;   -0.5911;   -0.1005;   -0.3423;   -0.1586;    0.2936;   -0.0679;   -0.2962;    0.0454;    0.1141;
   4;    1.1561;   -0.3558;   -0.0389;   -0.4831;   -0.0349;   -0.3116;   -0.1420;    0.2069;   -0.1266;   -0.3496;    0.0187;    0.1287;
   5;    1.2136;   -0.2429;   -0.1291;   -0.4000;    0.0612;   -0.3062;   -0.1293;    0.1201;   -0.1820;   -0.3625;   -0.0201;    0.1582;
   6;    1.1961;   -0.1463;   -0.0523;   -0.3790;    0.1482;   -0.2989;   -0.0779;    0.0586;   -0.2520;   -0.3397;   -0.0386;    0.1931;
   7;    1.0714;   -0.1148;    0.0931;   -0.3777;    0.2540;   -0.2753;   -0.0943;    0.0167;   -0.3520;   -0.2774;    0.0224;    0.1687;
   8;    1.0971;   -0.0423;    0.0265;   -0.3966;    0.3878;   -0.3447;   -0.1656;   -0.0539;   -0.3532;   -0.2074;    0.0465;    0.1429;
   9;    0.9689;   -0.0981;    0.0323;   -0.2679;    0.4248;   -0.3185;   -0.1745;   -0.1841;   -0.2987;   -0.1315;    0.0483;    0.1021;
  10;    0.8019;   -0.1446;    0.0436;   -0.0842;    0.4884;   -0.3184;   -0.1823;   -0.2299;   -0.2527;   -0.0994;    0.0607;    0.0042;
  11;    0.7046;   -0.1932;    0.1046;    0.1049;    0.5018;   -0.3455;   -0.1409;   -0.2165;   -0.2561;   -0.0898;    0.0257;   -0.0642;
  12;    0.5407;   -0.2014;    0.3906;    0.1081;    0.5225;   -0.3958;   -0.1313;   -0.1538;   -0.3022;   -0.0538;   -0.0031;   -0.1441;
  13;    0.5585;   -0.3094;    0.4869;    0.2210;    0.4954;   -0.4660;   -0.1882;   -0.0858;   -0.1766;   -0.0691;   -0.1355;   -0.1603;
  14;    0.6814;   -0.5336;    0.5714;    0.3825;    0.3732;   -0.4064;   -0.1241;   -0.1363;   -0.0988;   -0.0580;   -0.2119;   -0.1285;
  15;    0.6014;   -0.5579;    0.6322;    0.4528;    0.3507;   -0.4218;   -0.0616;   -0.0842;   -0.1124;   -0.0242;   -0.2296;   -0.1444;
