time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1893;   -0.5224;    0.6376;   -0.6376;   -0.3337;   -0.2049;    0.1948;    0.0082;   -0.4069;   -0.0895;   -0.0887;   -0.0153;
   2;    1.2079;   -0.4646;    0.6352;   -0.7116;   -0.2405;   -0.2462;    0.1122;    0.1060;   -0.4905;   -0.0886;   -0.0043;   -0.0846;
   3;    1.1107;   -0.4381;    0.4898;   -0.5648;   -0.1630;   -0.2927;    0.1265;    0.0959;   -0.4872;   -0.0938;   -0.0252;   -0.0563;
   4;    1.2296;   -0.6291;    0.5007;   -0.4884;   -0.1674;   -0.2121;    0.1170;    0.0663;   -0.5009;   -0.1668;   -0.0005;   -0.0196;
   5;    1.2959;   -0.7490;    0.5292;   -0.4690;   -0.1299;   -0.1114;    0.0253;    0.0349;   -0.5000;   -0.2451;    0.0529;   -0.0057;
   6;    1.4420;   -0.8118;    0.4850;   -0.4155;   -0.0707;   -0.1426;    0.0200;    0.0763;   -0.5144;   -0.2825;    0.0206;    0.0217;
   7;    1.3077;   -0.6574;    0.3182;   -0.3052;    0.0697;   -0.2038;    0.0134;    0.0794;   -0.5429;   -0.3067;    0.0401;    0.0738;
   8;    1.4249;   -0.7444;    0.3626;   -0.3065;    0.1686;   -0.1871;   -0.0517;    0.0227;   -0.5472;   -0.2545;    0.0368;    0.1227;
   9;    1.4009;   -0.7261;    0.2661;   -0.1764;    0.1928;   -0.1734;    0.0054;   -0.0988;   -0.5344;   -0.1569;    0.0198;    0.1002;
  10;    1.3492;   -0.7515;    0.3081;   -0.1833;    0.2291;   -0.1690;   -0.0016;   -0.1456;   -0.5347;   -0.1068;   -0.0149;    0.0834;
  11;    1.2108;   -0.8465;    0.3757;   -0.1219;    0.2100;   -0.1469;   -0.0608;   -0.1552;   -0.5187;   -0.1094;    0.0439;    0.0198;
  12;    1.2587;   -1.0066;    0.4483;   -0.1080;    0.2248;   -0.1183;   -0.1486;   -0.1690;   -0.5081;   -0.0799;    0.0820;   -0.0426;
  13;    1.3302;   -1.1480;    0.5337;   -0.0627;    0.2122;   -0.1057;   -0.2074;   -0.1535;   -0.4890;   -0.0824;    0.1063;   -0.0881;
  14;    1.1628;   -1.1232;    0.5026;    0.0727;    0.2327;   -0.1275;   -0.2204;   -0.1701;   -0.4458;   -0.0882;    0.1079;   -0.1055;
  15;    1.1701;   -1.2436;    0.5826;    0.0707;    0.2362;   -0.1758;   -0.2141;   -0.1558;   -0.4533;   -0.0199;    0.0651;   -0.1446;
  16;    1.1017;   -1.2916;    0.6300;    0.1194;    0.2433;   -0.1868;   -0.2210;   -0.1455;   -0.4199;    0.0007;    0.0430;   -0.1632;
  17;    1.0865;   -1.3303;    0.6633;    0.1535;    0.2453;   -0.1873;   -0.2325;   -0.1252;   -0.3806;    0.0065;    0.0229;   -0.1938;
  18;    1.0469;   -1.3111;    0.6805;    0.1858;    0.2555;   -0.2041;   -0.2365;   -0.1099;   -0.3459;    0.0089;   -0.0039;   -0.2128;
