time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.4805;   -0.4371;    0.5270;   -0.3226;   -0.3119;   -0.2735;    0.1460;   -0.0511;   -0.3400;   -0.0775;   -0.0709;    0.0186;
   2;    1.8000;   -0.7093;    0.6494;   -0.3620;   -0.3592;   -0.2573;    0.1207;   -0.0132;   -0.4352;   -0.1109;   -0.0487;    0.0180;
   3;    1.6769;   -0.6648;    0.5611;   -0.3309;   -0.3348;   -0.2404;    0.1348;   -0.0503;   -0.4134;   -0.1679;   -0.0499;    0.0866;
   4;    1.4486;   -0.5557;    0.4912;   -0.2736;   -0.2879;   -0.2658;    0.1973;   -0.1352;   -0.4293;   -0.1530;   -0.0347;    0.1374;
   5;    1.3422;   -0.6656;    0.5447;   -0.2696;   -0.2246;   -0.2242;    0.1058;   -0.0966;   -0.4589;   -0.1727;    0.0190;    0.1219;
   6;    1.2706;   -0.7400;    0.5695;   -0.2231;   -0.2288;   -0.1436;    0.0535;   -0.0860;   -0.4576;   -0.2187;    0.0669;    0.0947;
   7;    1.4455;   -0.9491;    0.6967;   -0.3127;   -0.2105;   -0.0895;    0.0001;   -0.1023;   -0.5153;   -0.1963;    0.0792;    0.0868;
   8;    1.2263;   -0.8695;    0.6197;   -0.2263;   -0.1415;   -0.0859;    0.0050;   -0.1281;   -0.4900;   -0.2335;    0.0597;    0.1428;
   9;    1.1335;   -0.8299;    0.5825;   -0.1528;   -0.0888;   -0.0850;   -0.0186;   -0.1475;   -0.4777;   -0.2412;    0.0710;    0.1579;
  10;    1.3561;   -1.0046;    0.6958;   -0.1835;   -0.0699;   -0.0605;   -0.0958;   -0.1731;   -0.4770;   -0.1837;    0.0806;    0.1126;
  11;    1.2066;   -0.9734;    0.6646;   -0.0752;   -0.0236;   -0.0310;   -0.1243;   -0.2326;   -0.4305;   -0.1565;    0.0896;    0.0903;
  12;    1.1325;   -0.9913;    0.6932;   -0.0158;   -0.0096;   -0.0060;   -0.1315;   -0.2766;   -0.4402;   -0.1160;    0.1215;    0.0474;
  13;    1.2028;   -1.0776;    0.7657;   -0.0273;    0.0019;   -0.0118;   -0.1467;   -0.2772;   -0.4709;   -0.0771;    0.1387;   -0.0062;
  14;    1.1274;   -1.0626;    0.7882;   -0.0238;    0.0296;   -0.0508;   -0.1384;   -0.2824;   -0.4771;   -0.0345;    0.1095;   -0.0336;
  15;    1.0438;   -1.0738;    0.8169;    0.0171;    0.0492;   -0.0713;   -0.1648;   -0.2751;   -0.4414;   -0.0280;    0.0835;   -0.0696;
  16;    0.9944;   -1.1102;    0.8273;    0.0516;    0.0590;   -0.0840;   -0.1931;   -0.2709;   -0.4100;   -0.0309;    0.0580;   -0.1034;
  17;    0.9842;   -1.1620;    0.8662;    0.0946;    0.0528;   -0.0734;   -0.2158;   -0.2746;   -0.3936;   -0.0272;    0.0602;   -0.1408;
