time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5607;   -0.9070;    0.2697;   -0.6032;   -0.2305;   -0.2715;   -0.2003;    0.1895;    0.0619;   -0.2211;   -0.2102;    0.1129;
   2;    0.5107;   -0.8727;    0.2191;   -0.5808;   -0.1932;   -0.2679;   -0.1785;    0.1595;    0.0415;   -0.2355;   -0.2209;    0.1395;
   3;    0.5859;   -0.9053;    0.1714;   -0.5543;   -0.0886;   -0.2117;   -0.1851;    0.0989;   -0.0222;   -0.2937;   -0.1680;    0.2358;
   4;    0.7808;   -0.9465;    0.1752;   -0.5312;   -0.0122;   -0.1606;   -0.2185;    0.0529;   -0.0930;   -0.3329;   -0.1230;    0.3055;
   5;    0.9248;   -0.9498;    0.1363;   -0.4865;    0.0069;   -0.1415;   -0.2271;    0.0014;   -0.1006;   -0.3582;   -0.1311;    0.3366;
   6;    1.1666;   -1.0686;    0.1543;   -0.4411;    0.0195;   -0.0718;   -0.2791;   -0.0359;   -0.1367;   -0.3880;   -0.0997;    0.3291;
   7;    1.0716;   -0.8674;    0.1342;   -0.5258;    0.2265;   -0.1151;   -0.3125;    0.0020;   -0.2290;   -0.3700;   -0.0715;    0.2739;
   8;    0.9819;   -0.7816;    0.0840;   -0.5360;    0.3516;   -0.1577;   -0.2952;   -0.0165;   -0.3115;   -0.3273;   -0.0475;    0.2248;
   9;    0.9753;   -0.7581;    0.0250;   -0.4697;    0.4770;   -0.2239;   -0.3427;   -0.0299;   -0.3437;   -0.2904;   -0.0449;    0.1964;
  10;    1.0307;   -0.7523;   -0.0049;   -0.4093;    0.4973;   -0.2449;   -0.3531;   -0.0810;   -0.3663;   -0.2273;   -0.0203;    0.1700;
  11;    1.0685;   -0.8984;    0.0547;   -0.2451;    0.4084;   -0.2317;   -0.3294;   -0.1386;   -0.3731;   -0.1952;    0.0064;    0.1647;
  12;    1.2272;   -1.0515;    0.0767;   -0.0717;    0.3032;   -0.1975;   -0.3403;   -0.1961;   -0.2958;   -0.2047;    0.0106;    0.1592;
  13;    1.0744;   -0.9357;    0.0568;   -0.0316;    0.4722;   -0.2820;   -0.3575;   -0.1337;   -0.3840;   -0.0883;    0.0473;    0.0291;
  14;    0.9904;   -1.0245;    0.2153;    0.0079;    0.4433;   -0.2177;   -0.3315;   -0.1263;   -0.3704;   -0.1006;    0.0577;   -0.0011;
  15;    1.1090;   -1.2268;    0.4039;   -0.0193;    0.4035;   -0.1323;   -0.3755;   -0.1165;   -0.3381;   -0.1257;    0.0378;   -0.0442;
  16;    1.1797;   -1.3373;    0.5398;    0.0082;    0.3247;   -0.0357;   -0.4545;   -0.1416;   -0.2792;   -0.1826;    0.0756;   -0.0850;
  17;    1.0070;   -1.1696;    0.5509;    0.0473;    0.3725;   -0.1044;   -0.4762;   -0.1374;   -0.2819;   -0.1529;    0.0663;   -0.1143;
